Step,mean_alignment
0,0.5163813635184961
1,0.5175102861824156
2,0.5235266562223881
3,0.52567464673359
4,0.5252969773978424
5,0.5282254164002448
6,0.5327637218076888
7,0.5325321815734944
8,0.5344228076019963
9,0.5336631791446597
10,0.5324508562282962
11,0.5569023347367841
12,0.552652613188843
13,0.5474748896357835
14,0.5445774810315983
15,0.5380625935550458
16,0.5363989708754849
17,0.5348249794979861
18,0.5357598165898075
19,0.5359488137159034
20,0.5166539446202039
21,0.5217204640107643
22,0.5359787634929055
23,0.5397747873098345
24,0.5404216454255003
25,0.5411269792786851
26,0.5424441629639601
27,0.5319644817867538
28,0.5347586932156118
29,0.5374802801086743
30,0.5397484006515265
31,0.5538183240756424
32,0.5522491674659102
33,0.5542119713125232
34,0.5569511823637484
35,0.5530988505495286
36,0.5475924519908336
37,0.5437191930852179
38,0.5449966972660938
39,0.5426123376185179
40,0.5400077330704223
41,0.5229615369300417
42,0.5276451763932763
43,0.5279785154824219
44,0.5475501410162917
45,0.5439494147349327
46,0.5468258307844566
47,0.5543159666227546
48,0.5581560114534349
49,0.5763849224984408
50,0.5751539410065041
51,0.557357264428205
52,0.5566152967311249
53,0.5603101505981565
54,0.5822353519722256
55,0.5797973045251662
56,0.5647507820108325
57,0.5631826288307004
58,0.5474800007852769
59,0.5544116132176891
60,0.5509368875196858
61,0.5471470662431428
62,0.5569816971810001
63,0.5786663041983976
64,0.5548490605723866
65,0.5469795295186671
66,0.5087123829546117
67,0.5375203819308864
68,0.5494312348500712
69,0.5547063337279113
70,0.5573560099526846
71,0.5564487053606891
72,0.5922412262106456
73,0.5904729503550551
74,0.5926745406752372
75,0.5902230913141645
76,0.5862265111200026
77,0.5851033471890502
78,0.5815212172480815
79,0.5790576470871626
80,0.5776553820099779
81,0.6083108869676882
82,0.6059385702996933
83,0.6033955380844799
84,0.5981098834448065
85,0.5979323077026878
86,0.60905775824205
87,0.6187376317799144
88,0.6093673150008543
89,0.5928869829358051
90,0.5924881954874938
91,0.5928267481233117
92,0.5937584221027447
93,0.600265797290833
94,0.6035319850114574
95,0.5999492123153332
96,0.5963902834365763
97,0.5532115779498465
98,0.5485255818915732
99,0.5507915919520574
100,0.5743943264213942
101,0.5719320034560093
102,0.5529535934200863
103,0.5872703975089761
104,0.5788676964651496
105,0.5817430486417912
106,0.588129724665485
107,0.598123555200646
108,0.6180454789899735
109,0.5966380529445251
110,0.600895730524156
111,0.6038752180350173
112,0.6068679202019484
113,0.6126676799810848
114,0.6149759003511438
115,0.610474246158546
116,0.6192054438376917
117,0.6154162143539784
118,0.6364282352925347
