Step,Agent_ID,X,Y,Theta
3,17,531.7679,278.8967,1.7291
4,1,264.3940,477.1628,-1.9721
4,2,236.6251,338.7032,-1.3755
4,3,315.5627,223.0583,-0.8683
4,4,454.5870,162.3274,0.0505
4,5,606.3405,267.0893,1.1021
4,6,660.0596,403.2534,1.6356
4,7,552.3052,557.4206,2.4943
4,8,412.0555,580.7701,-3.1343
4,9,554.3914,412.7483,0.3291
4,10,522.5370,483.3275,2.6789
4,11,388.4697,503.8543,-2.3824
4,12,319.6867,473.3166,-2.3216
4,13,380.8095,440.9011,-2.4055
4,14,312.8805,301.2237,-1.3139
4,15,368.4214,365.7805,-1.8585
4,16,433.4295,247.7042,-0.1405
4,17,532.0599,279.0519,1.7480
5,1,263.9194,477.4069,-1.9290
5,2,235.8251,338.9798,-1.2967
5,3,315.0007,223.1099,-0.8210
5,4,454.6223,161.6300,0.1233
5,5,606.1700,267.0746,1.1469
5,6,661.0112,402.7527,1.6894
5,7,552.6188,557.2233,2.5591
5,8,412.2679,579.7357,-3.0770
5,9,553.2921,412.5764,0.3850
5,10,522.4201,483.8496,2.7498
5,11,388.6446,504.4209,-2.3828
5,12,320.2367,472.7121,-2.2926
5,13,380.8575,441.3307,-2.4105
5,14,311.5565,301.2469,-1.2293
5,15,370.1667,366.2393,-1.8089
5,16,434.0369,246.9049,-0.0886
5,17,532.3322,279.1190,1.7805
6,1,263.8744,477.6096,-1.8833
6,2,235.3601,339.2858,-1.2477
6,3,315.4176,223.2231,-0.8121
6,4,454.2598,161.9165,0.1615
6,5,606.0284,267.0728,1.1671
6,6,661.7629,402.4099,1.7410
6,7,552.8932,557.0636,2.6069
6,8,412.4153,578.7231,-3.0306
6,9,552.2871,412.4207,0.4254
6,10,522.3438,484.3175,2.8082
6,11,388.8610,504.8480,-2.3900
6,12,320.4492,472.3375,-2.2549
6,13,380.8297,441.7679,-2.4110
6,14,309.5469,301.5493,-1.1772
6,15,371.9402,366.2496,-1.7845
6,16,434.4406,246.3110,-0.0541
6,17,532.2681,279.0721,1.8163
7,1,264.1620,477.6299,-1.8551
7,2,235.6623,339.3203,-1.2928
7,3,315.8352,223.4771,-0.8163
7,4,454.1289,162.3317,0.1334
7,5,605.9544,267.0700,1.1553
7,6,662.1997,402.2179,1.7532
7,7,553.3620,557.3113,2.5913
7,8,412.2275,577.7359,-3.0644
7,9,551.6966,412.3062,0.4247
7,10,522.3693,484.7145,2.8095
7,11,388.9430,505.0494,-2.3785
7,12,320.2398,472.4570,-2.2675
7,13,380.8183,441.7548,-2.4334
7,14,308.2665,301.9859,-1.1305
7,15,373.2681,365.9359,-1.8387
7,16,434.9160,246.1190,-0.0778
7,17,532.2353,279.0465,1.8169
8,1,264.5604,477.2331,-1.9045
8,2,235.5018,339.2130,-1.3649
8,3,316.1494,223.7537,-0.8200
8,4,454.2388,162.5373,0.0678
8,5,605.9542,267.1426,1.1465
8,6,662.3361,402.2121,1.7254
8,7,553.7397,557.7018,2.5540
8,8,411.5984,577.4621,-3.1121
8,9,551.4124,412.1605,0.4144
8,10,522.6722,485.7004,2.7580
8,11,389.2130,504.6518,-2.4163
8,12,319.9937,472.6519,-2.2877
8,13,381.4741,441.4628,-2.4262
8,14,307.3683,302.3447,-1.0968
8,15,373.0578,365.3700,-1.8682
8,16,435.7028,246.3569,-0.1489
8,17,532.2194,279.0325,1.8163
9,1,265.0125,476.8455,-1.9674
9,2,234.9375,339.0423,-1.4394
9,3,316.3193,224.0499,-0.7895
9,4,454.4400,162.5032,-0.0019
9,5,605.9811,267.2346,1.1403
9,6,662.4913,402.3029,1.6526
9,7,553.8340,558.0778,2.4936
9,8,411.0997,577.3793,3.1283
9,9,551.3889,411.8008,0.3777
9,10,522.9848,487.2317,2.6911
9,11,389.3694,504.1745,-2.4802
9,12,319.7546,472.9542,-2.3271
9,13,382.1116,441.2974,-2.4195
9,14,306.6151,302.2390,-1.1162
9,15,372.5244,364.9506,-1.9052
9,16,436.7582,246.3448,-0.2043
9,17,532.2105,279.0247,1.8157
10,1,265.6061,477.0595,-2.0303
10,2,234.6225,338.7920,-1.4950
10,3,316.8207,224.4273,-0.8200
10,4,454.6403,162.5713,-0.0701
10,5,605.7678,267.5299,1.0929
10,6,662.4617,402.3995,1.5855
10,7,554.0320,558.5657,2.4325
10,8,410.6575,577.8578,3.0804
10,9,551.4718,411.4384,0.3332
10,10,523.7507,488.6067,2.6208
10,11,389.3702,503.6599,-2.5135
10,12,319.3257,472.3298,-2.3236
10,13,382.7010,440.8822,-2.4141
10,14,306.0925,302.0937,-1.1547
10,15,371.7388,364.3470,-1.9463
10,16,437.3925,246.3106,-0.2617
10,17,532.0784,279.1986,1.7968
11,1,266.3132,477.1183,-2.0952
11,2,235.6133,338.3198,-1.5200
11,3,317.5338,225.0610,-0.8736
11,4,454.9020,162.6212,-0.1366
11,5,605.6337,268.0539,1.0303
11,6,662.2900,402.5049,1.5207
11,7,554.3495,559.2567,2.3626
11,8,410.1383,578.6691,3.0341
11,9,551.5939,411.1296,0.2823
11,10,524.9752,489.7301,2.5497
11,11,389.1904,503.0317,-2.5370
11,12,318.8160,471.9207,-2.3123
11,13,383.3423,440.3086,-2.4118
11,14,306.1153,302.2721,-1.2278
11,15,370.7566,363.6909,-1.9907
11,16,436.9814,245.6687,-0.3288
11,17,532.0311,279.8045,1.7491
12,1,267.2171,477.0957,-2.1572
12,2,236.9623,337.6197,-1.5557
12,3,318.2960,226.0845,-0.9185
12,4,455.6959,163.6187,-0.1675
12,5,605.5761,268.6588,0.9688
12,6,662.0297,402.6078,1.4561
12,7,554.7253,560.0952,2.2825
12,8,409.5172,579.3612,2.9943
12,9,551.7178,410.8923,0.2240
12,10,526.2952,490.7272,2.4680
12,11,388.9349,502.3481,-2.5738
12,12,318.3608,471.8438,-2.2913
12,13,384.0033,439.6264,-2.4048
12,14,306.3187,302.5461,-1.2984
12,15,369.7635,362.9574,-2.0405
12,16,436.3604,245.0193,-0.3956
12,17,531.9666,280.3613,1.6885
13,1,268.4807,477.0277,-2.2047
13,2,238.3381,336.8404,-1.5931
13,3,318.4304,226.7191,-0.9168
13,4,456.7044,164.8005,-0.2053
13,5,605.5366,269.1565,0.9299
13,6,661.7427,402.6620,1.4043
13,7,555.0727,560.9038,2.2115
13,8,408.8948,579.9229,2.9714
13,9,551.8154,410.7281,0.1925
13,10,527.3578,491.2834,2.4141
13,11,388.5155,501.7024,-2.6229
13,12,318.0164,471.8850,-2.2547
13,13,384.7238,439.0829,-2.4190
13,14,307.1372,303.3370,-1.3230
13,15,369.2140,362.3161,-2.0772
13,16,435.9236,244.6370,-0.4448
13,17,531.8275,280.7167,1.6443
14,1,269.8091,477.0018,-2.2068
14,2,239.2454,336.2935,-1.6178
14,3,318.7714,227.5339,-0.9206
14,4,457.5954,165.5144,-0.2197
14,5,605.5550,269.4198,0.9213
14,6,661.6035,402.6970,1.3864
14,7,555.2670,561.3071,2.1830
14,8,408.4373,580.5215,2.9885
14,9,551.8688,410.6389,0.1845
14,10,528.1010,491.4581,2.3992
14,11,387.7234,501.4370,-2.6512
14,12,317.7813,471.9509,-2.2134
14,13,386.0640,438.6150,-2.4371
14,14,307.7643,303.9179,-1.3221
14,15,368.6373,361.8417,-2.1083
14,16,435.6868,244.4180,-0.4587
14,17,531.7746,280.9342,1.6281
15,1,270.4854,476.8443,-2.1644
15,2,239.1102,336.4005,-1.6123
15,3,319.2583,228.3943,-0.9270
15,4,458.2279,165.3341,-0.1816
15,5,605.5762,269.5598,0.9254
15,6,661.5347,402.7185,1.3842
15,7,555.2913,561.0592,2.2263
15,8,408.3507,580.8538,3.0159
15,9,551.8977,410.5911,0.1876
15,10,528.9078,491.2665,2.4085
15,11,387.0789,502.0984,-2.6241
15,12,317.7640,471.6986,-2.1963
15,13,386.7487,438.5730,-2.4129
15,14,308.1623,304.4297,-1.3063
15,15,368.4776,361.6329,-2.1671
15,16,435.5662,243.9964,-0.4246
15,17,531.7517,281.0607,1.6264
16,1,269.7086,476.1568,-2.0997
16,2,238.7122,336.8157,-1.5881
16,3,319.4706,229.2345,-0.9082
16,4,458.6808,164.7227,-0.1167
16,5,605.5878,269.6084,0.9498
16,6,661.4050,402.6381,1.4140
16,7,555.4083,560.4910,2.2986
16,8,409.2190,580.8571,3.0752
16,9,551.9214,410.5517,0.1937
16,10,529.4851,491.0668,2.4252
16,11,387.1412,503.2343,-2.5642
16,12,318.5354,471.3100,-2.2068
16,13,386.8852,438.8176,-2.3643
16,14,307.6766,304.7326,-1.2539
16,15,369.1282,361.5400,-2.2058
16,16,435.2527,243.3074,-0.3688
16,17,531.9008,281.2496,1.6386
17,1,269.0004,475.3756,-2.0311
17,2,238.2552,337.9530,-1.5341
17,3,319.6996,228.9628,-0.8582
17,4,458.9821,164.0213,-0.0483
17,5,605.3853,269.6133,0.9957
17,6,661.4357,402.0057,1.4848
17,7,555.7848,559.9955,2.3669
17,8,409.9265,580.6995,3.1177
17,9,551.9330,410.5359,0.2124
17,10,529.9777,490.9821,2.4691
17,11,387.3704,504.0996,-2.5050
17,12,319.3965,471.0359,-2.2162
17,13,386.7877,439.4652,-2.3235
17,14,306.1190,304.4081,-1.1611
17,15,370.2238,361.8606,-2.2165
17,16,435.4162,242.4220,-0.3177
17,17,532.2446,281.4581,1.6658
18,1,267.9962,475.4584,-1.9834
18,2,237.6932,338.4774,-1.4588
18,3,320.2989,228.4996,-0.8250
18,4,459.2867,163.2785,0.0152
18,5,605.2735,269.5848,1.0412
18,6,661.6360,400.9981,1.5534
18,7,556.1219,559.6454,2.4365
18,8,410.7554,580.3516,-3.1217
18,9,551.8609,410.7116,0.2644
18,10,530.3523,491.1349,2.5450
18,11,387.6953,504.7831,-2.4524
18,12,320.3160,470.9894,-2.2392
18,13,386.6430,440.4583,-2.3070
18,14,303.5902,303.3582,-1.0881
18,15,371.5381,362.5827,-2.1903
18,16,435.9205,241.3012,-0.2583
18,17,532.7389,281.6819,1.7059
19,1,266.8692,475.9778,-1.9301
19,2,237.1517,338.9046,-1.3851
19,3,321.6733,228.3544,-0.7832
19,4,459.5519,162.4706,0.0798
19,5,605.2095,269.5629,1.0861
19,6,661.7328,400.2245,1.6232
19,7,556.3445,559.3748,2.5066
19,8,411.6570,579.9297,-3.0797
19,9,551.9809,410.9073,0.3135
19,10,530.5793,491.2712,2.6118
19,11,388.1129,505.1755,-2.3954
19,12,321.1248,471.0894,-2.2724
19,13,386.5407,441.0186,-2.2972
19,14,300.8744,302.2119,-1.0189
19,15,372.5487,363.1214,-2.1522
19,16,436.0579,240.4745,-0.1963
19,17,532.8849,281.7763,1.7576
20,1,265.9395,476.3949,-1.8775
20,2,236.7363,339.3770,-1.3129
20,3,323.0101,228.6734,-0.7432
20,4,459.7159,161.8725,0.1498
20,5,605.3179,269.5622,1.1340
20,6,661.9212,399.6017,1.6848
20,7,556.4193,559.0740,2.5745
20,8,412.3348,579.7493,-3.0494
20,9,552.1099,411.0997,0.3625
20,10,530.7444,491.3909,2.6766
20,11,388.6253,505.2776,-2.3373
20,12,321.5730,471.2215,-2.2613
20,13,386.4851,441.3211,-2.2905
20,14,298.6472,301.4510,-0.9608
20,15,373.2906,363.5362,-2.1113
20,16,436.1042,239.8740,-0.1330
20,17,532.4966,281.7145,1.8159
21,1,265.4142,476.8331,-1.8292
21,2,235.2211,338.8108,-1.2663
21,3,323.6771,229.0042,-0.6855
21,4,459.1077,162.5716,0.1974
21,5,605.4408,269.5674,1.1829
21,6,662.6987,399.0491,1.7364
21,7,556.4232,558.7494,2.6407
21,8,412.8172,579.3466,-2.9898
21,9,551.4470,411.1849,0.4203
21,10,531.0050,491.3218,2.7507
21,11,388.4650,506.4479,-2.3043
21,12,322.4889,470.3318,-2.2333
21,13,386.4549,441.4843,-2.2861
21,14,298.2836,302.4510,-0.9558
21,15,373.8895,363.6972,-2.0606
21,16,436.1248,239.5353,-0.0871
21,17,531.9135,281.5777,1.8782
22,1,265.3837,477.2732,-1.7578
22,2,235.3788,339.0074,-1.2611
22,3,324.0817,229.4393,-0.6237
22,4,457.7629,164.0470,0.2459
22,5,605.6115,269.5657,1.2279
22,6,663.3561,398.4716,1.8030
22,7,556.4554,558.4291,2.7046
22,8,413.1133,578.8452,-2.9274
22,9,550.6134,411.3008,0.4813
22,10,531.2972,491.0717,2.8267
22,11,388.1253,508.0010,-2.2830
22,12,323.5354,469.0312,-2.1741
22,13,386.4384,441.5723,-2.2835
22,14,298.7666,303.1607,-0.9489
22,15,374.6201,363.9515,-1.9946
22,16,436.1358,239.3531,-0.0555
22,17,531.2616,281.4031,1.9391
23,1,265.5348,477.6166,-1.6814
23,2,235.8269,339.5323,-1.2452
23,3,325.0726,230.1142,-0.5910
23,4,456.4782,165.3302,0.2900
23,5,605.7906,269.5595,1.2603
23,6,663.9034,397.9090,1.8701
23,7,556.6371,558.1256,2.7673
23,8,413.2667,578.0021,-2.8710
23,9,549.7191,411.4436,0.5339
23,10,531.5101,490.9218,2.8905
23,11,387.8292,509.3416,-2.2699
23,12,324.4906,467.7692,-2.1171
23,13,386.4285,441.6230,-2.2963
23,14,299.2571,303.4949,-0.9679
23,15,375.3028,364.0429,-1.9323
23,16,436.1394,239.2519,-0.0403
23,17,530.6607,281.2400,1.9822
24,1,265.7853,477.7016,-1.6370
24,2,236.2761,340.0217,-1.2304
24,3,325.5911,230.6719,-0.5497
24,4,455.6927,166.0623,0.3145
24,5,605.9138,269.5514,1.2663
24,6,664.0652,397.5720,1.9069
24,7,557.0880,558.1398,2.7832
24,8,413.1016,577.3640,-2.8666
24,9,548.9517,411.4942,0.5575
24,10,531.6213,490.8575,2.9167
24,11,388.6747,509.3099,-2.2606
24,12,324.1960,467.2210,-2.0530
24,13,386.4242,441.6476,-2.3204
24,14,300.1149,304.4225,-0.9732
24,15,375.9483,364.0212,-1.8695
24,16,436.1419,239.1999,-0.0504
24,17,530.3164,281.1542,1.9909
25,1,266.1619,477.3848,-1.6781
25,2,236.9300,340.6073,-1.2133
25,3,325.8922,231.0926,-0.5395
25,4,455.2473,166.4655,0.3282
25,5,606.0159,269.5440,1.2645
25,6,663.9217,397.3606,1.9046
25,7,557.7139,558.4860,2.7550
25,8,412.7474,576.5894,-2.9088
25,9,548.5265,411.5055,0.5629
25,10,531.6734,490.8148,2.9222
25,11,389.6250,508.8931,-2.2233
25,12,323.1460,467.7544,-2.0351
25,13,386.5589,441.5588,-2.3474
25,14,300.9773,304.9518,-0.9892
25,15,376.5636,364.0036,-1.8218
25,16,436.1443,239.1740,-0.0681
25,17,530.0969,281.1098,1.9830
26,1,266.5358,476.9795,-1.7473
26,2,236.7829,340.9239,-1.2334
26,3,326.1645,230.9369,-0.5762
26,4,455.2176,166.3253,0.2579
26,5,606.4333,269.3545,1.2355
26,6,663.6441,397.6906,1.8793
26,7,558.2648,558.8912,2.7145
26,8,412.0667,576.4580,-2.9505
26,9,548.3008,411.4967,0.5593
26,10,531.6975,490.8071,2.9217
26,11,390.3325,508.5757,-2.2269
26,12,321.9529,468.7151,-2.1052
26,13,386.6851,441.2238,-2.3639
26,14,301.8373,305.3892,-0.9707
26,15,377.3093,363.8667,-1.8595
26,16,436.2033,239.2026,-0.0921
26,17,529.7493,281.3341,1.9496
27,1,266.6113,476.2713,-1.8119
27,2,236.3362,341.0124,-1.2948
27,3,326.1774,230.6364,-0.6147
27,4,455.3128,165.7517,0.1810
27,5,606.9529,269.1698,1.1861
27,6,663.2859,398.1119,1.8040
27,7,558.6837,559.5770,2.6640
27,8,411.5863,576.5598,-2.9978
27,9,548.0885,411.7403,0.5362
27,10,531.7679,490.9815,2.9104
27,11,391.2495,508.0540,-2.2664
27,12,321.0288,469.4546,-2.1759
27,13,386.4140,440.7863,-2.3677
27,14,302.0141,305.4471,-0.9403
27,15,378.5945,364.1784,-1.9179
27,16,436.6743,239.4989,-0.1585
27,17,529.4957,281.1699,1.9008
28,1,266.7945,475.8339,-1.8754
28,2,235.1510,339.9588,-1.3602
28,3,326.0257,230.2289,-0.6504
28,4,455.5399,165.4270,0.1055
28,5,607.2719,268.9020,1.1371
28,6,663.2143,398.3878,1.7296
28,7,558.9576,560.3544,2.6100
28,8,412.0611,576.5743,-3.0506
28,9,547.9991,411.8396,0.4882
28,10,532.0004,491.9720,2.8577
28,11,391.8936,507.5735,-2.3343
28,12,320.5758,469.9802,-2.2302
28,13,387.0298,441.1256,-2.3419
28,14,302.0836,305.0309,-0.9453
28,15,378.3692,364.1040,-1.9648
28,16,437.7011,239.4932,-0.2148
28,17,529.4112,280.9406,1.8647
29,1,267.3732,475.4595,-1.9406
29,2,233.9516,339.0913,-1.4198
29,3,326.0699,230.0704,-0.6873
29,4,455.7210,165.3170,0.0339
29,5,607.4968,268.6295,1.0934
29,6,663.0611,398.7197,1.6621
29,7,559.2264,560.9916,2.5582
29,8,412.3135,576.6306,-3.1035
29,9,548.0475,411.7068,0.4296
29,10,532.2288,493.3537,2.7832
29,11,392.3143,507.1079,-2.4036
29,12,320.3351,470.2196,-2.2713
29,13,387.6827,441.0164,-2.3183
29,14,302.5331,304.5174,-1.0130
29,15,377.7125,363.7319,-2.0221
29,16,438.3982,239.5037,-0.2602
29,17,529.3502,280.8238,1.8382
30,1,268.1110,475.6391,-2.0045
30,2,234.3288,338.6058,-1.4574
30,3,326.4191,230.0685,-0.7457
30,4,455.8791,165.3915,-0.0345
30,5,607.6783,268.3486,1.0604
30,6,662.8275,399.0754,1.5966
30,7,559.4871,561.5491,2.5078
30,8,412.3108,576.8758,3.1240
30,9,548.1856,411.4474,0.3626
30,10,532.4132,494.9532,2.6894
30,11,392.5578,506.6470,-2.4735
30,12,320.1397,469.5828,-2.2928
30,13,388.3215,440.5655,-2.2978
30,14,302.8794,304.0837,-1.0848
30,15,376.9244,363.2041,-2.0795
30,16,438.8697,239.6015,-0.3057
30,17,529.2743,280.7782,1.8153
31,1,268.9298,475.8320,-2.0701
31,2,235.3444,338.1444,-1.4849
31,3,326.4032,229.6943,-0.7768
31,4,456.1098,165.4719,-0.1017
31,5,607.7537,268.5819,1.0150
31,6,662.5411,399.3346,1.5321
31,7,559.7504,562.1716,2.4467
31,8,412.0851,577.1744,3.0750
31,9,548.3529,411.1676,0.2961
31,10,532.7787,496.2919,2.5969
31,11,392.9382,505.8871,-2.5261
31,12,319.6574,469.3006,-2.2813
31,13,388.8461,439.9804,-2.2722
31,14,303.8773,304.2533,-1.1473
31,15,376.2498,362.6565,-2.1368
31,16,439.3162,239.8613,-0.3666
31,17,528.9977,280.8196,1.7769
32,1,269.6527,476.0041,-2.1346
32,2,236.4179,337.6220,-1.5144
32,3,326.0860,228.8207,-0.8041
32,4,456.3003,165.6674,-0.1667
32,5,607.7497,269.1129,0.9570
32,6,662.2230,399.5280,1.4683
32,7,560.0422,562.9725,2.3644
32,8,411.6156,577.5717,3.0359
32,9,548.5052,410.9320,0.2374
32,10,533.7114,496.9717,2.5304
32,11,392.5174,505.5108,-2.5645
32,12,319.2249,469.2557,-2.2654
32,13,389.6123,439.2089,-2.2951
32,14,305.5602,304.9702,-1.2030
32,15,375.4765,362.1256,-2.1522
32,16,439.7163,240.1861,-0.4358
32,17,528.6065,280.8943,1.7251
33,1,270.1877,476.1886,-2.1944
33,2,237.6301,336.9843,-1.5481
33,3,325.8407,228.0404,-0.8432
33,4,456.4565,165.9202,-0.2273
33,5,607.7700,269.5385,0.9129
33,6,661.8974,399.6768,1.4113
33,7,559.9814,563.4498,2.3039
33,8,411.0721,577.8202,2.9990
33,9,548.6195,410.7659,0.1995
33,10,534.2518,497.4153,2.4876
33,11,392.3354,504.9005,-2.6142
33,12,318.6739,469.3805,-2.2373
33,13,390.7156,438.5063,-2.3519
33,14,307.4155,305.8802,-1.2491
33,15,374.7293,361.8232,-2.1405
33,16,439.9921,240.4608,-0.4897
33,17,528.2989,280.9446,1.6897
34,1,271.0284,476.2968,-2.1948
34,2,238.6521,336.3089,-1.5807
34,3,325.7927,228.0378,-0.8776
34,4,456.6592,165.6729,-0.2319
34,5,607.7837,269.7711,0.9036
34,6,661.7101,399.7642,1.3904
34,7,559.4753,563.3358,2.2935
34,8,410.4509,578.2715,3.0015
34,9,548.6811,410.6767,0.1920
34,10,535.0580,497.2510,2.5053
34,11,391.9318,504.3878,-2.6609
34,12,318.2202,469.5162,-2.1929
34,13,391.5906,438.2080,-2.3938
34,14,308.6378,306.5476,-1.2599
34,15,374.3539,361.5541,-2.1325
34,16,440.1518,240.5380,-0.5013
34,17,528.1263,280.9774,1.6816
35,1,272.0189,476.4317,-2.1438
35,2,239.0084,336.0970,-1.5908
35,3,325.9314,228.6470,-0.8948
35,4,456.8974,165.0488,-0.1957
35,5,607.8100,269.8907,0.9141
35,6,661.6136,399.8131,1.3881
35,7,559.2118,563.2684,2.2973
35,8,410.0477,578.6919,3.0266
35,9,548.7144,410.6288,0.1965
35,10,535.6856,497.0118,2.5391
35,11,391.7541,503.9590,-2.6349
35,12,317.7029,469.8092,-2.1614
35,13,392.1723,438.1792,-2.3755
35,14,309.4070,307.0179,-1.2492
35,15,374.2246,361.5384,-2.1700
35,16,440.1675,240.1918,-0.4656
35,17,528.0588,281.0460,1.6864
36,1,272.0484,475.8057,-2.0745
36,2,238.7673,336.2867,-1.5731
36,3,325.8052,229.3130,-0.8567
36,4,457.1234,164.2454,-0.1409
36,5,607.5458,269.8774,0.9657
36,6,661.8360,399.8374,1.4128
36,7,559.0239,562.8680,2.3466
36,8,410.6097,578.8680,3.0815
36,9,548.7324,410.6030,0.2048
36,10,536.1094,496.8151,2.5711
36,11,391.8976,503.5219,-2.5583
36,12,317.9633,470.6498,-2.1325
36,13,392.2978,438.4243,-2.3289
36,14,309.1401,307.3332,-1.2058
36,15,374.8260,361.5637,-2.2059
36,16,439.8677,239.4421,-0.4114
36,17,528.2620,281.2501,1.7140
37,1,271.6120,475.1905,-2.0059
37,2,238.8435,336.6455,-1.5074
37,3,325.2388,229.6259,-0.8184
37,4,457.2956,163.4375,-0.0823
37,5,607.2695,269.7278,1.0106
37,6,661.7256,399.5004,1.4798
37,7,558.8802,562.3651,2.4142
37,8,411.2972,578.8621,3.1383
37,9,548.7422,410.5891,0.2112
37,10,536.3544,496.6941,2.5941
37,11,392.0916,503.2119,-2.4828
37,12,318.5280,471.5395,-2.1019
37,13,392.1636,438.8958,-2.2903
37,14,308.0648,307.4117,-1.1405
37,15,376.0442,361.9649,-2.2021
37,16,439.9719,238.5668,-0.3546
37,17,528.5679,281.4453,1.7504
38,1,271.1050,474.7112,-1.9411
38,2,238.6812,337.4337,-1.4410
38,3,324.7151,229.2944,-0.7816
38,4,457.4090,162.5565,-0.0065
38,5,607.0607,269.3681,1.0582
38,6,661.7836,399.0623,1.5505
38,7,558.8231,561.9468,2.4812
38,8,411.7198,578.8810,-3.0976
38,9,548.6318,410.9093,0.2572
38,10,536.6939,496.4370,2.6189
38,11,392.3152,502.9443,-2.4120
38,12,318.9304,472.3281,-2.0771
38,13,391.9667,439.9660,-2.2775
38,14,306.2694,307.1920,-1.0783
38,15,377.6093,362.6656,-2.1684
38,16,440.6012,237.4619,-0.2980
38,17,528.9597,281.6951,1.7941
39,1,270.1522,474.9434,-1.8936
39,2,238.4437,337.9480,-1.3717
39,3,324.6310,228.7659,-0.7391
39,4,457.6086,161.9221,0.0687
39,5,607.0299,269.1330,1.1031
39,6,661.7167,398.6297,1.6194
39,7,558.8127,561.5888,2.5483
39,8,412.2412,578.7782,-3.0541
39,9,548.5234,411.2388,0.3087
39,10,537.1534,496.0234,2.6484
39,11,392.5693,503.5827,-2.3556
39,12,319.2141,472.4551,-2.0877
39,13,391.8470,440.7086,-2.2709
39,14,304.8233,306.9917,-0.9872
39,15,379.0215,363.3610,-2.1105
39,16,440.9583,236.6838,-0.2559
39,17,529.2430,281.9115,1.8296
40,1,269.1405,475.0729,-1.8439
40,2,238.2843,338.3383,-1.3025
40,3,324.4182,228.7046,-0.6950
40,4,457.8858,161.8825,0.1415
40,5,606.9243,269.0020,1.1477
40,6,661.6989,398.2419,1.6878
40,7,558.7945,561.2507,2.6151
40,8,413.2982,578.7592,-3.0139
40,9,548.4421,411.5189,0.3564
40,10,537.5438,495.6405,2.6756
40,11,392.4538,504.6228,-2.3029
40,12,319.3229,472.0177,-2.1017
40,13,391.7834,441.3313,-2.2742
40,14,303.4125,306.3235,-0.9008
40,15,380.4556,364.3278,-2.0455
40,16,441.3495,236.1466,-0.2311
40,17,529.4747,282.0507,1.8613
41,1,268.1364,474.5058,-1.7995
41,2,237.2262,338.1643,-1.2466
41,3,324.5864,228.8018,-0.6540
41,4,457.3467,162.5835,0.1890
41,5,606.7462,268.9420,1.1922
41,6,661.8204,397.4723,1.7538
41,7,558.7944,560.9288,2.6799
41,8,414.4865,578.7458,-2.9690
41,9,548.3825,411.7573,0.4152
41,10,537.7884,495.7280,2.7377
41,11,392.2542,505.7973,-2.2594
41,12,319.5038,471.8041,-2.1107
41,13,391.8906,442.1135,-2.2969
41,14,302.4308,306.4140,-0.8764
41,15,381.7297,364.9447,-1.9878
