t0,t1,t2,t3,t4,t5
6.092116602038147311e-02,1.674150875650753933e-01,1.778785305378925430e-01,6.472873889665538283e-02,8.836657170329885735e-01,2.370878302292157258e+01
6.336058278246395337e-02,1.644879036899405123e-01,1.747683976705617648e-01,6.732061920636794872e-02,8.831953165910622072e-01,2.397701429111887705e+01
6.567641480984229285e-02,1.624285928175604743e-01,1.725803798686580959e-01,6.978119073545736850e-02,8.840161098509118354e-01,2.424157374736577708e+01
6.714706236385495353e-02,1.631616050653435512e-01,1.733592053819277001e-01,7.134375376159582394e-02,8.860059291759986300e-01,2.441678142854737033e+01
6.802128789268820086e-02,1.668069984455631261e-01,1.772324358484110018e-01,7.227261838598124377e-02,8.882747630336881306e-01,2.460184187401986478e+01
7.824985578265392094e-02,1.717577975623153230e-01,1.824926599099600533e-01,8.314047176906988468e-02,8.885327953674145851e-01,2.479493072036436985e+01
8.876379927473584952e-02,1.777659916516955152e-01,1.888763661299266150e-01,9.431153672940689736e-02,8.845197851563535441e-01,2.495728198501668516e+01
8.906583535654917505e-02,1.814602741157622934e-01,1.928015412479975599e-01,9.463245006633347334e-02,8.808374815714136163e-01,2.512141517165557403e+01
8.253841352648466634e-02,1.817719573368806463e-01,1.931327046704355010e-01,8.769706437188989900e-02,8.795399301816545501e-01,2.528289251143421623e+01
8.119198498128703256e-02,1.805737507807587960e-01,1.918596102045562746e-01,8.626648404261745562e-02,8.800118540529211497e-01,2.546967288087665082e+01
7.747003305584704291e-02,1.769082883874987522e-01,1.879650564117175404e-01,8.231191012183726452e-02,8.812751380550314373e-01,2.570157051786872060e+01
7.102801875907260865e-02,1.721168213585552720e-01,1.828741226934649522e-01,7.546726993151482710e-02,8.822600910251018336e-01,2.596215906091333281e+01
6.013161797537067838e-02,1.688591036310944926e-01,1.794127976080379105e-01,6.388984409883129156e-02,8.828346482485602831e-01,2.624060679232169235e+01
4.701463110864396999e-02,1.668662044715623072e-01,1.772953422510350485e-01,4.995304555293431092e-02,8.834065560537985862e-01,2.654505429984513398e+01
3.511226509207126395e-02,1.635206123267822220e-01,1.737406505972063087e-01,3.730678166032579818e-02,8.835390398279602264e-01,2.680980118621125996e+01
3.157604420360321518e-02,1.623066554008551210e-01,1.724508213634087239e-01,3.354954696632841266e-02,8.827827443228650761e-01,2.699776653527998249e+01
2.922238816074148454e-02,1.640960290206723571e-01,1.743520308344644887e-01,3.104878742078789194e-02,8.823896182215432704e-01,2.710756006510144189e+01
3.986340526763989395e-02,1.698484888458143549e-01,1.804640193986777053e-01,4.235486809686727500e-02,8.832014927458864406e-01,2.723510960906059353e+01
5.515880644951268175e-02,1.728565511064328042e-01,1.836600855505849395e-01,5.860623185260701445e-02,8.840161780802480163e-01,2.732847868212866871e+01
6.559248702615350091e-02,1.739777427094900408e-01,1.848513516288332326e-01,6.969201746528819186e-02,8.830161890470704655e-01,2.738537953440966177e+01
7.992917653320351368e-02,1.741875170121864047e-01,1.850742368254482406e-01,8.492475006652876190e-02,8.826036724488074414e-01,2.754966777919627674e+01
8.525000310966153461e-02,1.723379531946273580e-01,1.831090752692915713e-01,9.057812830401515414e-02,8.824584768568026760e-01,2.776618798698087431e+01
8.657149578420443581e-02,1.721370619178273498e-01,1.828956282876916806e-01,9.198221427071709422e-02,8.841391488137156918e-01,2.796086263292846397e+01
8.000408708812487002e-02,1.704558194141759797e-01,1.811093081275620964e-01,8.500434253113271776e-02,8.861541294688046744e-01,2.813229855885292352e+01
7.443007979110345673e-02,1.701873423265908569e-01,1.808240512220027907e-01,7.908195977804752252e-02,8.870288421563964354e-01,2.836655133786339533e+01
8.568766829422216902e-02,1.732693465722686677e-01,1.840986807330353969e-01,9.104314756261093489e-02,8.848967182874207804e-01,2.853365357511751910e+01
9.529617251050276350e-02,1.743520554909295806e-01,1.852490589591125891e-01,1.012521832924091064e-01,8.810367472456235305e-01,2.862274840094912776e+01
9.517312029000032925e-02,1.772196748116612042e-01,1.882959044873901144e-01,1.011214403081254626e-01,8.776472021984571548e-01,2.869305229063941809e+01
8.884916845046830769e-02,1.799927692030501014e-01,1.912423172782407588e-01,9.440224147862265325e-02,8.753563755764228738e-01,2.876485792891188709e+01
8.088695169460574652e-02,1.779237807700644602e-01,1.890440170681934318e-01,8.594238617551831771e-02,8.757858341216258058e-01,2.890369085218116041e+01
7.576736209461926164e-02,1.760064274212493340e-01,1.870068291350773237e-01,8.050282222553296896e-02,8.769176672855680810e-01,2.906755614191381554e+01
7.390820222133510919e-02,1.745696173509243554e-01,1.854802184353571692e-01,7.852746486016859429e-02,8.779672223119182606e-01,2.925965856607280102e+01
7.461770352686544761e-02,1.737901150439256637e-01,1.846519972341710836e-01,7.928130999729449124e-02,8.789385243121640157e-01,2.945693075321657517e+01
6.346624945079984426e-02,1.748256309985845025e-01,1.857522329359962143e-01,6.743289004147486054e-02,8.798842017570455143e-01,2.976209194647695355e+01
5.366381597431586770e-02,1.722318836853256319e-01,1.829963764156585515e-01,5.701780447271072305e-02,8.805092992213976455e-01,3.001442821561303376e+01
4.823052704386168038e-02,1.716398984764822555e-01,1.823673921312625179e-01,5.124493498410306186e-02,8.785232516619370102e-01,3.017813358465306095e+01
4.223267772016105898e-02,1.763653932829060689e-01,1.873882303630876878e-01,4.487222007767113774e-02,8.769856791281166464e-01,3.023311798330921718e+01
5.189576651006114899e-02,1.797245811766808032e-01,1.909573675002233240e-01,5.513925191693989231e-02,8.770411903049154523e-01,3.022399175301445950e+01
6.373451166789739775e-02,1.822622744524020899e-01,1.936536666056772882e-01,6.771791864714125919e-02,8.764254629846243150e-01,3.021684342133201540e+01
7.800913139201319513e-02,1.827783018514212432e-01,1.942019457171350605e-01,8.288470210401394089e-02,8.770435651451918835e-01,3.027100051523439106e+01
8.903219599717299149e-02,1.823194219317856024e-01,1.937143858025222043e-01,9.459670824699614733e-02,8.758564283044261156e-01,3.043093521743193364e+01
9.434727469343823225e-02,1.819830279780735305e-01,1.933569672267030082e-01,1.002439793617780212e-01,8.760313399788408617e-01,3.064178812452282941e+01
9.700968235127696571e-02,1.819130675717709200e-01,1.932826342950067222e-01,1.030727874982317049e-01,8.778378870118503929e-01,3.084474113206404056e+01
8.964901420497339846e-02,1.820519241073647043e-01,1.934301693640749775e-01,9.525207759278431219e-02,8.805487930354505277e-01,3.100349523234228144e+01
9.668123100639515466e-02,1.852529289257761058e-01,1.968312369836371090e-01,1.027238079442948232e-01,8.806731140781652867e-01,3.118664246045204180e+01
1.111729650655997881e-01,1.859190469868804152e-01,1.975389874235603804e-01,1.181212753821999362e-01,8.794584064674435542e-01,3.139021256053220910e+01
1.212621818980714611e-01,1.850105357078842827e-01,1.965736941896270573e-01,1.288410682667009699e-01,8.756407452563543803e-01,3.154297303214472947e+01
1.239167816393920152e-01,1.876844369016954506e-01,1.994147142080512913e-01,1.316615804918536969e-01,8.734990884287932023e-01,3.163819856599243963e+01
1.203784134990070892e-01,1.914431850580295691e-01,2.034083841241563495e-01,1.279020643426947157e-01,8.711178352509347800e-01,3.170200929451474536e+01
1.141375060511436168e-01,1.915744743749367429e-01,2.035478790233702928e-01,1.212711001793400634e-01,8.710140544699577214e-01,3.178988036109893045e+01
1.098683608087320240e-01,1.889541457346066711e-01,2.007637798430196296e-01,1.167351333592776819e-01,8.730001379381766569e-01,3.189019806979035110e+01
1.043303299927974964e-01,1.872341539297090185e-01,1.989362885503159206e-01,1.108509756173473582e-01,8.740672473367612216e-01,3.204448070281750915e+01
9.496623872345028028e-02,1.852978076266292018e-01,1.968789206032934003e-01,1.009016286436657805e-01,8.749191633219676190e-01,3.224477826685276938e+01
8.239688052598928558e-02,1.826059790923731108e-01,1.940188527856464007e-01,8.754668555886366277e-02,8.758951001672713454e-01,3.244285938739575670e+01
7.306809749005098442e-02,1.807168008689205296e-01,1.920116009232279708e-01,7.763485358317900875e-02,8.762251387199301300e-01,3.257164091449092780e+01
6.890453864401664685e-02,1.834456270174306125e-01,1.949109787060200327e-01,7.321107230926768294e-02,8.748725988197384451e-01,3.261908592731865753e+01
6.909521085684959540e-02,1.880023320584698343e-01,1.997524778121242406e-01,7.341366153540260231e-02,8.727330257920763446e-01,3.260907344360794013e+01
7.642342575708915842e-02,1.922170451693529236e-01,2.042306104924374865e-01,8.119988986690732102e-02,8.707240157951707804e-01,3.256108284692693644e+01
8.676340526311909773e-02,1.940345889603530549e-01,2.061617507703751573e-01,9.218611809206374297e-02,8.691672092084276047e-01,3.251554824066069926e+01
9.647263229893303371e-02,1.947496651933292577e-01,2.069215192679123572e-01,1.025021718176161306e-01,8.671847596585023910e-01,3.248355870652890331e+01
1.060723776919407918e-01,1.936600242036804198e-01,2.057637757164104686e-01,1.127019012976870904e-01,8.681369189864942548e-01,3.254109093431804922e+01
1.098922708798008296e-01,1.940529681005691287e-01,2.061812786068547565e-01,1.167605378097882063e-01,8.693746360656872119e-01,3.269660038773927369e+01
1.130781200983920903e-01,1.949445264043605797e-01,2.071285593046330586e-01,1.201455026045415847e-01,8.710046715557032693e-01,3.288701543096178170e+01
1.090369629746068963e-01,1.965525113306774430e-01,2.088370432888449202e-01,1.158517731605198109e-01,8.728915001782541205e-01,3.304564558940776209e+01
1.098323449768407040e-01,1.999169968906554518e-01,2.124118091963212995e-01,1.166968665378931430e-01,8.730644441529592514e-01,3.319445390422179543e+01
1.165986374881893273e-01,1.983667995071397017e-01,2.107647244763358740e-01,1.238860523312012019e-01,8.725413692026449120e-01,3.333710743865007942e+01
1.219709988511936821e-01,1.956647879942592649e-01,2.078938372439005644e-01,1.295941862793934807e-01,8.705939199078069901e-01,3.343133183934826747e+01
1.215953390421885272e-01,1.960259795548662254e-01,2.082776032770454200e-01,1.291950477323253188e-01,8.678267141291006181e-01,3.351515960569346220e+01
1.227103360825925332e-01,1.979577317279121174e-01,2.103300899609066299e-01,1.303797320877545796e-01,8.665064031067795103e-01,3.363225943960357256e+01
1.220325139422263616e-01,1.987890999236751333e-01,2.112134186689048065e-01,1.296595460636154329e-01,8.657170492435841691e-01,3.375652405909976039e+01
1.194773529629651193e-01,1.974344260748656932e-01,2.097740777045449811e-01,1.269446875231504956e-01,8.665160589149784043e-01,3.390157579458623616e+01
1.151596981146048582e-01,1.964288205388937392e-01,2.087056218225746551e-01,1.223571792467676167e-01,8.677124216018606839e-01,3.395825044519909142e+01
1.103416055811708429e-01,1.953278629796509069e-01,2.075358544158790175e-01,1.172379559299937674e-01,8.691598861451610425e-01,3.400626470719982564e+01
1.009527443284952558e-01,1.947068889300227201e-01,2.068760694881492113e-01,1.072622908490263177e-01,8.699887183157571924e-01,3.405768412725668526e+01
9.532019648731664130e-02,1.931280913736932725e-01,2.051985970845490725e-01,1.012777087677736859e-01,8.703089816053147798e-01,3.399928640488261777e+01
9.302992307390063609e-02,1.944448138385042324e-01,2.065976147034108701e-01,9.884429326601967825e-02,8.704180269629752109e-01,3.394134310364616880e+01
9.099957435754940649e-02,1.966578895845650932e-01,2.089490076836003907e-01,9.668704775489611603e-02,8.685519002237832575e-01,3.385846923392460894e+01
9.489734060480185807e-02,1.971295700965628450e-01,2.094501682275979326e-01,1.008284243926018675e-01,8.671846471325537209e-01,3.375351652176357931e+01
1.019167560786551213e-01,1.976971779372888871e-01,2.100532515583695414e-01,1.082865533335708730e-01,8.652294606501425012e-01,3.364834017516115949e+01
1.078845326945790800e-01,1.979584792556559059e-01,2.103308842091344555e-01,1.146273159879904052e-01,8.621442178469248541e-01,3.357962014495122105e+01
1.105466904088093921e-01,1.975402311329608473e-01,2.098864955787708708e-01,1.174558585593601240e-01,8.606294072479152568e-01,3.358080808263486006e+01
1.122707752337650522e-01,1.983051046051436950e-01,2.106991736429652262e-01,1.192876986858753124e-01,8.615527621785094015e-01,3.365925656923953824e+01
1.134906101912679932e-01,1.987670799147243372e-01,2.111900224093946066e-01,1.205837733282223156e-01,8.632375436891936982e-01,3.379455075894227178e+01
1.097035421304800445e-01,2.002829134882012918e-01,2.128005955812139471e-01,1.165600135136352078e-01,8.652454900136500315e-01,3.392903392097023385e+01
1.085342070341744208e-01,2.024194279603648838e-01,2.150706422078876856e-01,1.153175949738105138e-01,8.662225381491276410e-01,3.405112915437364052e+01
1.135853718397044909e-01,2.003484162423809778e-01,2.128701922575298444e-01,1.206844575796860441e-01,8.659983074296188077e-01,3.419334271976427431e+01
1.181202747465718988e-01,1.963020542469514906e-01,2.085709326373858530e-01,1.255027919182325480e-01,8.637824944347777256e-01,3.431820053628212008e+01
1.201485233040428396e-01,1.954099546063624848e-01,2.076230767692602008e-01,1.276578060105453827e-01,8.627586866470495774e-01,3.435699163367435460e+01
1.270783289995086329e-01,1.964983207477390137e-01,2.087794657944727073e-01,1.350207245619778063e-01,8.642622195083690118e-01,3.438129068531504373e+01
1.322804280891711481e-01,1.978361440186903186e-01,2.102009030198585815e-01,1.405479548447443328e-01,8.659179692148605278e-01,3.448784066391065295e+01
1.262723474045865657e-01,1.967283584538253582e-01,2.090238808571891482e-01,1.341643691173728392e-01,8.673878950634619223e-01,3.459799289360363161e+01
1.172974186384411477e-01,1.953748855367808124e-01,2.075858158828296496e-01,1.246285073033438356e-01,8.673934914945818919e-01,3.466429428269298540e+01
1.123547577135054210e-01,1.932320544339729274e-01,2.053090578360962370e-01,1.193769300705995740e-01,8.687960032099842911e-01,3.473160324456529224e+01
1.005449223651967566e-01,1.896487953386540581e-01,2.015018450473198552e-01,1.068289800130212824e-01,8.697844675615002963e-01,3.488579056462788941e+01
9.491717331373918098e-02,1.885313147399841072e-01,2.003145219112331954e-01,1.008494966458478442e-01,8.699021726629198037e-01,3.498505490294152764e+01
9.277762700623559677e-02,1.897306431742593336e-01,2.015888083726504743e-01,9.857622869412516198e-02,8.701668501476230722e-01,3.502780893309539323e+01
9.299438629593058392e-02,1.918433501717404788e-01,2.038335595574743697e-01,9.880653543942623240e-02,8.674651178283208086e-01,3.508771561829985330e+01
9.858959205435600948e-02,1.941279699067309517e-01,2.062609680259016864e-01,1.047514415577533303e-01,8.642464478741944678e-01,3.512342058803365319e+01
1.079690301341419134e-01,1.950132154056568590e-01,2.072015413685104335e-01,1.147170945175256945e-01,8.604652531436861596e-01,3.513222120404361704e+01
1.166393482587922692e-01,1.959239439952535911e-01,2.081691904949571348e-01,1.239293075249669196e-01,8.556047727528625080e-01,3.513106255603079120e+01
1.251051608298772155e-01,1.948860521405105795e-01,2.070664303992923727e-01,1.329242333817443333e-01,8.526328984338231720e-01,3.520932881616771937e+01
1.420836406039654998e-01,1.953590580444245495e-01,2.075689991722011185e-01,1.509638681417133366e-01,8.509394296120604828e-01,3.536581256166339671e+01
1.533046078753134422e-01,1.949749638921100259e-01,2.071608991353668106e-01,1.628861458675202045e-01,8.516924079940947356e-01,3.551022625662933763e+01
1.599909304818401268e-01,1.962885244186237665e-01,2.085565571947877728e-01,1.699903636369551607e-01,8.541644891129825945e-01,3.572441410994488109e+01
1.530660326393564474e-01,1.979738068878591495e-01,2.103471698183503880e-01,1.626326596793161439e-01,8.585026272318690976e-01,3.590750702680657724e+01
1.434580129248423930e-01,1.959391290844303135e-01,2.081853246522073764e-01,1.524241387326450148e-01,8.600729252758364529e-01,3.607097629574386843e+01
1.375555467701876644e-01,1.930783209596209360e-01,2.051457160195972462e-01,1.461527684433243379e-01,8.580871571398206443e-01,3.620254377968307580e+01
1.310007017414963060e-01,1.905326736952955013e-01,2.024409658012513158e-01,1.391882456003397661e-01,8.556814187988837084e-01,3.621542822399884187e+01
1.281298985300943216e-01,1.867729335764512222e-01,1.984462419249794218e-01,1.361380171882252132e-01,8.569113104596490782e-01,3.626013146798954523e+01
1.152769219019354613e-01,1.848321067280497276e-01,1.963841133985530507e-01,1.224817295208061874e-01,8.602607579073184851e-01,3.640392738063095379e+01
1.003361102462880100e-01,1.832786256946698500e-01,1.947335398005866358e-01,1.066071171366809595e-01,8.639956081344474237e-01,3.642464245450386073e+01
8.557953272619943375e-02,1.822440941144561899e-01,1.936343499966096393e-01,9.092825352158663554e-02,8.663406837876831412e-01,3.638682115108392878e+01
7.236784267647801416e-02,1.808282295776014736e-01,1.921299939262016698e-01,7.689083284375788918e-02,8.679750502401328838e-01,3.632169770134800046e+01
5.425449341959488747e-02,1.785094864177091400e-01,1.896663293188160238e-01,5.764539925831953238e-02,8.704254370300076316e-01,3.628429590293521301e+01
4.556064525312316510e-02,1.758365743106422852e-01,1.868263602050575789e-01,4.840818558144349693e-02,8.721131564523243451e-01,3.616427337892881866e+01
4.776747086055445346e-02,1.765330911699392324e-01,1.875664093680604050e-01,5.075293778933923083e-02,8.728390298483450493e-01,3.602502334285193797e+01
5.353488275542844788e-02,1.804939118285127653e-01,1.917747813177948513e-01,5.688081292764286118e-02,8.692754564715857724e-01,3.597500067305391269e+01
6.556827799471816320e-02,1.815170322245050483e-01,1.928618467385366797e-01,6.966629536938817591e-02,8.656431885260194026e-01,3.592656774457297786e+01
8.253179038283578461e-02,1.835032070950107230e-01,1.949721575384489869e-01,8.769002728176297778e-02,8.628543220735284125e-01,3.594149054762799267e+01
9.452098343681442083e-02,1.838385886838718453e-01,1.953285004766139310e-01,1.004285449016152493e-01,8.586292882334586318e-01,3.597819305124070866e+01
1.052372732107679787e-01,1.835932752246246802e-01,1.950678549261636308e-01,1.118146027864408143e-01,8.547502827668862491e-01,3.602406218456868459e+01
1.152656337537276976e-01,1.841205246590973676e-01,1.956280574502910485e-01,1.224697358633358019e-01,8.534758259644015244e-01,3.607552321597275125e+01
1.216549849583339477e-01,1.834464654763094671e-01,1.949118695685788383e-01,1.292584215182296936e-01,8.553396396363636134e-01,3.617536557504701733e+01
1.191465292144644889e-01,1.853304141798867155e-01,1.969135650661296699e-01,1.265931872903683086e-01,8.571986855118464144e-01,3.616558218032943728e+01
1.150496544997889337e-01,1.849758428735043814e-01,1.965368330530984087e-01,1.222402579060256483e-01,8.585340064653558256e-01,3.614465110643325119e+01
1.113211911373655078e-01,1.836643563132690227e-01,1.951433785828485534e-01,1.182787655834510454e-01,8.588225010001095949e-01,3.623182253639264871e+01
1.094232148381566738e-01,1.816745492101495552e-01,1.930292085357840914e-01,1.162621657655414920e-01,8.576818585390372229e-01,3.634470526670448720e+01
1.056243595120913703e-01,1.794568620315672713e-01,1.906729159085403524e-01,1.122258819815971365e-01,8.587311506214719836e-01,3.639797326882920459e+01
1.004925192533098199e-01,1.758914380117129750e-01,1.868846528874451851e-01,1.067733017066415935e-01,8.618689403195389787e-01,3.636628444021833673e+01
9.315966969068810444e-02,1.725412662178635315e-01,1.833250953564800889e-01,9.898214904635611877e-02,8.656159860247725213e-01,3.628181830129756236e+01
8.350773132153202494e-02,1.716403310765839407e-01,1.823678517688704648e-01,8.872696452912756659e-02,8.671427855722781963e-01,3.621263913417570990e+01
6.810066956436330865e-02,1.691885973671824750e-01,1.797628847026314092e-01,7.235696141213593391e-02,8.693897901559726193e-01,3.619204315905317060e+01
5.343185627940547078e-02,1.660337857727234578e-01,1.764108973835187832e-01,5.677134729686844627e-02,8.713634195971271534e-01,3.623654147072026888e+01
4.005960859887741643e-02,1.645400416561130230e-01,1.748237942596201355e-01,4.256333413630739027e-02,8.735363686828333529e-01,3.637324274187411532e+01
4.409214905447367272e-02,1.678525633289368602e-01,1.783433485369955163e-01,4.684790837037811073e-02,8.742504563057637013e-01,3.647658500245721314e+01
4.499742623632780464e-02,1.737989899930180437e-01,1.846614268675817183e-01,4.780976537609830240e-02,8.728052401219882350e-01,3.650190058635205048e+01
5.299874776005594063e-02,1.787757238455482123e-01,1.899492065858949252e-01,5.631116949505938357e-02,8.681915633612289351e-01,3.651655583665420579e+01
7.108745966182995757e-02,1.833247109693883214e-01,1.947825054049749371e-01,7.553042589069405843e-02,8.626468513825570339e-01,3.653369724002507013e+01
8.132826146020501190e-02,1.846334973264765755e-01,1.961730909093812869e-01,8.641127780146773407e-02,8.575485672683726968e-01,3.656506957664424817e+01
9.121502936316920607e-02,1.866287970086674131e-01,1.982930968217090639e-01,9.691596869836704986e-02,8.515537431549792258e-01,3.656608798334677601e+01
9.607126759799046456e-02,1.865074855489749495e-01,1.981642033957859150e-01,1.020757218228647428e-01,8.471826313985744150e-01,3.659427579271384445e+01
9.820710375750468790e-02,1.850142645449881773e-01,1.965776560790500616e-01,1.043450477423487344e-01,8.467325759857439182e-01,3.660730822400564932e+01
1.014297929201521953e-01,1.839450340243229121e-01,1.954415986508431791e-01,1.077691549776618046e-01,8.482709149588122388e-01,3.667925843047553514e+01
