Step,Agent_ID,X,Y,Theta
4,2,249.7896,326.6725,-1.9470
4,3,319.3957,222.7176,-1.6765
4,4,462.5985,173.1223,-0.5703
4,5,604.1232,268.8611,0.5731
4,6,652.4499,411.6157,1.1206
4,7,543.3521,558.5988,1.7608
4,8,399.0974,577.7880,2.4377
4,9,550.4689,411.2307,-0.2427
4,10,526.8625,478.6009,1.9522
4,11,398.0119,499.3072,-3.1333
4,12,307.9298,450.2826,-2.6141
4,13,389.5695,432.3081,-3.0888
4,14,321.9883,324.1252,-2.0468
4,15,391.8530,365.9586,-2.9387
4,16,421.3039,263.6377,-1.0462
4,17,527.8109,281.7259,1.2513
5,1,263.8747,471.5186,-2.6496
5,2,250.0777,326.3020,-1.9586
5,3,319.8339,222.6032,-1.7164
5,4,462.6794,173.3249,-0.5909
5,5,604.0426,268.9659,0.5594
5,6,652.3054,411.6399,1.1023
5,7,543.3773,558.8816,1.7268
5,8,398.9333,577.6483,2.4114
5,9,550.5344,411.1471,-0.2552
5,10,526.8110,478.7636,1.9446
5,11,397.8223,499.2166,3.1244
5,12,307.7708,448.6801,-2.6335
5,13,389.7332,432.2004,-3.1224
5,14,322.2223,324.5405,-2.0782
5,15,392.7943,365.8193,-2.9671
5,16,421.2534,263.4843,-1.0714
5,17,527.8599,281.8795,1.2489
6,1,264.3002,471.5078,-2.7025
6,2,250.3440,325.9839,-1.9723
6,3,320.1312,222.6307,-1.7545
6,4,462.7417,173.5126,-0.6106
6,5,603.9755,269.0523,0.5483
6,6,652.1713,411.6625,1.0859
6,7,543.3981,559.1503,1.6939
6,8,398.7756,577.5432,2.3869
6,9,550.6126,411.0772,-0.2671
6,10,526.7406,478.8759,1.9415
6,11,397.6768,499.1063,3.1013
6,12,307.7312,447.3557,-2.6545
6,13,389.8399,432.1338,3.1269
6,14,322.3089,324.7983,-2.1057
6,15,393.5610,365.7148,-2.9945
6,16,421.2057,263.3402,-1.0946
6,17,527.9069,282.0239,1.2466
7,1,264.5628,471.5911,-2.7249
7,2,250.6503,325.5684,-1.9851
7,3,320.3406,222.7216,-1.7890
7,4,462.7883,173.6759,-0.6276
7,5,603.9119,269.1338,0.5385
7,6,652.0466,411.6835,1.0710
7,7,543.4146,559.3938,1.6634
7,8,398.6395,577.4493,2.3641
7,9,550.6291,410.9187,-0.2767
7,10,526.7284,479.0568,1.9489
7,11,397.5246,499.0117,3.0800
7,12,307.5619,446.5001,-2.6724
7,13,389.9030,432.0941,3.0952
7,14,322.3541,324.9778,-2.1332
7,15,394.1995,365.6336,-3.0207
7,16,421.1611,263.2068,-1.1157
7,17,527.9509,282.1576,1.2444
8,1,264.7111,471.6381,-2.7366
8,2,250.9196,325.1936,-1.9964
8,3,320.5000,222.8465,-1.8206
8,4,462.8239,173.8175,-0.6418
8,5,603.8506,269.2097,0.5297
8,6,651.9310,411.7020,1.0577
8,7,543.4276,559.6064,1.6361
8,8,398.5373,577.3501,2.3427
8,9,550.6680,410.7636,-0.2858
8,10,526.6921,479.2235,1.9573
8,11,397.3091,498.9602,3.0573
8,12,307.3734,445.9952,-2.6893
8,13,389.9937,432.0600,3.0671
8,14,322.3590,325.1117,-2.1594
8,15,394.7633,365.5685,-3.0442
8,16,421.1202,263.0851,-1.1346
8,17,527.9916,282.2797,1.2422
9,1,264.8012,471.6660,-2.7423
9,2,251.1518,324.8627,-2.0064
9,3,320.6263,222.9831,-1.8492
9,4,462.8512,173.9402,-0.6537
9,5,603.8001,269.2713,0.5226
9,6,651.8278,411.7179,1.0460
9,7,543.4373,559.7832,1.6127
9,8,398.4796,577.2344,2.3226
9,9,550.7044,410.6550,-0.2920
9,10,526.6570,479.3380,1.9634
9,11,397.0343,498.9636,3.0350
9,12,307.1922,445.6862,-2.7045
9,13,390.1133,432.0270,3.0442
9,14,322.3771,325.2140,-2.1840
9,15,395.2192,365.5169,-3.0661
9,16,421.0832,262.9758,-1.1512
9,17,528.0285,282.3893,1.2401
10,1,264.9555,471.7267,-2.7495
10,2,251.3640,324.5580,-2.0156
10,3,320.7267,223.1142,-1.8743
10,4,462.8773,174.0632,-0.6650
10,5,603.7530,269.3284,0.5165
10,6,651.7369,411.7315,1.0360
10,7,543.4431,559.8948,1.5966
10,8,398.4479,577.1555,2.3086
10,9,550.7338,410.5892,-0.2954
10,10,526.6284,479.4066,1.9672
10,11,396.7717,498.9873,3.0167
10,12,307.0324,445.3402,-2.7182
10,13,390.2142,432.0017,3.0252
10,14,322.3710,325.2982,-2.2062
10,15,395.6348,365.4745,-3.0850
10,16,421.0504,262.8797,-1.1656
10,17,528.0612,282.4858,1.2382
11,1,265.1539,471.7997,-2.7588
11,2,251.5354,324.3041,-2.0231
11,3,320.8079,223.2352,-1.8958
11,4,462.8954,174.1620,-0.6738
11,5,603.7347,269.4122,0.5118
11,6,651.6588,411.7431,1.0277
11,7,543.4462,559.9547,1.5872
11,8,398.4309,577.1132,2.3003
11,9,550.7582,410.5496,-0.2972
11,10,526.6044,479.4475,1.9694
11,11,396.5403,499.0167,3.0019
11,12,306.9118,444.9549,-2.7297
11,13,390.3005,431.9817,3.0097
11,14,322.3641,325.3637,-2.2250
11,15,395.9719,365.4419,-3.1007
11,16,421.0240,262.8026,-1.1772
11,17,528.0515,282.5452,1.2323
12,1,265.3270,471.7701,-2.7646
12,2,251.6740,324.0956,-2.0293
12,3,320.8712,223.3375,-1.9134
12,4,462.9129,174.2594,-0.6821
12,5,603.7189,269.4828,0.5081
12,6,651.5936,411.7527,1.0209
12,7,543.4479,559.9866,1.5820
12,8,398.4219,577.0905,2.2958
12,9,550.7794,410.5256,-0.2980
12,10,526.5836,479.4719,1.9709
12,11,396.3476,499.0447,2.9902
12,12,306.8265,444.5851,-2.7391
12,13,390.3694,431.9667,2.9973
12,14,322.3638,325.4149,-2.2405
12,15,396.2355,365.4169,-3.1137
12,16,421.0047,262.7468,-1.1855
12,17,528.0413,282.5861,1.2273
13,1,265.4577,471.7416,-2.7691
13,2,251.7809,323.9328,-2.0341
13,3,320.9174,223.4166,-1.9268
13,4,462.9247,174.3319,-0.6879
13,5,603.7058,269.5418,0.5053
13,6,651.5415,411.7603,1.0157
13,7,543.4798,560.0302,1.5752
13,8,398.3862,577.0518,2.2914
13,9,550.7984,410.5110,-0.2983
13,10,526.5648,479.4864,1.9718
13,11,396.1982,499.0679,2.9816
13,12,306.7595,444.3004,-2.7469
13,13,390.4149,431.9569,2.9881
13,14,322.3413,325.4555,-2.2526
13,15,396.4698,365.3978,-3.1232
13,16,420.9909,262.7160,-1.1903
13,17,528.0301,282.6045,1.2235
14,1,265.5462,471.7392,-2.7724
14,2,251.8542,323.8238,-2.0377
14,3,320.9473,223.4691,-1.9358
14,4,462.9307,174.3765,-0.6908
14,5,603.6950,269.5926,0.5031
14,6,651.5029,411.7660,1.0121
14,7,543.5075,560.0627,1.5699
14,8,398.3567,577.0220,2.2884
14,9,550.8158,410.5023,-0.2982
14,10,526.5476,479.4948,1.9724
14,11,396.0977,499.0840,2.9761
14,12,306.7094,444.1052,-2.7525
14,13,390.4402,431.9514,2.9818
14,14,322.3142,325.4844,-2.2613
14,15,396.6477,365.3849,-3.1294
14,16,420.9648,262.6925,-1.1937
14,17,528.0341,282.6169,1.2210
15,1,265.6005,471.7455,-2.7745
15,2,251.8978,323.7642,-2.0399
15,3,320.9637,223.4982,-1.9409
15,4,462.9364,174.4182,-0.6930
15,5,603.6866,269.6288,0.5018
15,6,651.4781,411.7696,1.0100
15,7,543.5233,560.0807,1.5671
15,8,398.3399,577.0052,2.2869
15,9,550.8321,410.4972,-0.2980
15,10,526.5314,479.4996,1.9728
15,11,396.0409,499.0932,2.9731
15,12,306.6802,443.9798,-2.7560
15,13,390.4491,431.9492,2.9785
15,14,322.2754,325.5022,-2.2664
15,15,396.7808,365.3772,-3.1322
15,16,420.9343,262.6733,-1.1961
15,17,528.0492,282.6280,1.2198
16,1,265.6292,471.7523,-2.7751
16,2,251.9213,323.7324,-2.0407
16,3,320.9724,223.5138,-1.9435
16,4,462.9391,174.4446,-0.6938
16,5,603.6799,269.6514,0.5012
16,6,651.4646,411.7715,1.0092
16,7,543.5691,560.0901,1.5641
16,8,398.2939,576.9962,2.2875
16,9,550.8477,410.4944,-0.2976
16,10,526.5160,479.5020,1.9731
16,11,396.0102,499.0983,2.9718
16,12,306.6660,443.9082,-2.7578
16,13,390.4528,431.9483,2.9769
16,14,322.2191,325.5114,-2.2684
16,15,396.8885,365.3734,-3.1320
16,16,420.9035,262.6574,-1.1978
16,17,528.0715,282.6394,1.2198
17,1,265.6325,471.7533,-2.7749
17,2,251.9338,323.7155,-2.0407
17,3,320.9768,223.5221,-1.9445
17,4,462.9400,174.4622,-0.6938
17,5,603.6760,269.6640,0.5013
17,6,651.4574,411.7726,1.0092
17,7,543.6448,560.0948,1.5603
17,8,398.2180,576.9919,2.2898
17,9,550.8627,410.4931,-0.2972
17,10,526.5010,479.5030,1.9734
17,11,396.0236,499.0959,2.9746
17,12,306.6474,443.8740,-2.7589
17,13,390.4545,431.9478,2.9765
17,14,322.1459,325.5157,-2.2681
17,15,396.9886,365.3718,-3.1297
17,16,420.8723,262.6432,-1.1991
17,17,528.0982,282.6512,1.2206
18,1,265.6298,471.7571,-2.7745
18,2,251.9404,323.7067,-2.0402
18,3,320.9792,223.5266,-1.9446
18,4,462.9401,174.4744,-0.6932
18,5,603.6740,269.6707,0.5019
18,6,651.4536,411.7731,1.0098
18,7,543.6857,560.0971,1.5584
18,8,398.1771,576.9897,2.2918
18,9,550.8774,410.4928,-0.2968
18,10,526.4864,479.5028,1.9737
18,11,396.0839,499.0855,2.9825
18,12,306.6232,443.8600,-2.7602
18,13,390.4552,431.9476,2.9768
18,14,322.0536,325.5174,-2.2664
18,15,397.0945,365.3713,-3.1255
18,16,420.8459,262.6319,-1.1999
18,17,528.1221,282.6612,1.2218
19,1,265.6281,471.7652,-2.7740
19,2,251.9437,323.7022,-2.0393
19,3,320.9803,223.5290,-1.9440
19,4,462.9397,174.4831,-0.6923
19,5,603.6729,269.6742,0.5028
19,6,651.4516,411.7734,1.0106
19,7,543.7077,560.0983,1.5578
19,8,398.1460,576.9996,2.2940
19,9,550.8920,410.4934,-0.2963
19,10,526.4719,479.5020,1.9739
19,11,396.1910,499.0573,2.9934
19,12,306.5912,443.8564,-2.7619
19,13,390.4554,431.9476,2.9775
19,14,321.9419,325.5181,-2.2634
19,15,397.2126,365.3710,-3.1199
19,16,420.8317,262.6258,-1.1999
19,17,528.1349,282.6664,1.2231
20,1,265.6275,471.7781,-2.7734
20,2,251.9454,323.7000,-2.0383
20,3,320.9652,223.4905,-1.9441
20,4,462.9392,174.4891,-0.6912
20,5,603.6723,269.6761,0.5039
20,6,651.4506,411.7736,1.0117
20,7,543.7195,560.0988,1.5580
20,8,398.0761,577.0693,2.2989
20,9,550.9066,410.4945,-0.2959
20,10,526.4573,479.5005,1.9742
20,11,396.4425,498.9526,3.0060
20,12,306.5277,443.8626,-2.7651
20,13,390.4552,431.9476,2.9785
20,14,321.8331,325.5575,-2.2566
20,15,397.3390,365.3704,-3.1133
20,16,420.8241,262.6227,-1.1994
20,17,528.1418,282.6692,1.2243
21,1,265.6266,471.7881,-2.7729
21,2,251.9462,323.6991,-2.0371
21,3,320.8985,223.3202,-1.9475
21,4,462.9388,174.4932,-0.6900
21,5,603.6721,269.6771,0.5051
21,6,651.4501,411.7736,1.0129
21,7,543.7259,560.0989,1.5586
21,8,397.9983,577.1570,2.3049
21,9,550.9213,410.4962,-0.2954
21,10,526.4427,479.4985,1.9745
21,11,396.7517,498.8213,3.0213
21,12,306.4740,443.8573,-2.7679
21,13,390.4550,431.9477,2.9797
21,14,321.8059,325.7306,-2.2383
21,15,397.4347,365.3694,-3.1075
21,16,420.8200,262.6210,-1.1985
21,17,528.1456,282.6706,1.2257
22,1,265.6227,471.7769,-2.7730
22,2,251.9464,323.6987,-2.0358
22,3,320.8210,223.1238,-1.9519
22,4,462.9384,174.4956,-0.6887
22,5,603.6719,269.6775,0.5064
22,6,651.4499,411.7737,1.0142
22,7,543.7293,560.0989,1.5596
22,8,397.9057,577.2698,2.3126
22,9,550.9353,410.4981,-0.2949
22,10,526.4812,479.5132,1.9720
22,11,397.1356,498.6528,3.0396
22,12,306.4623,443.8219,-2.7684
22,13,390.4040,431.9305,2.9841
22,14,321.7979,325.9290,-2.2162
22,15,397.5197,365.3676,-3.1020
22,16,420.8178,262.6202,-1.1973
22,17,528.1475,282.6713,1.2270
23,1,265.6182,471.7611,-2.7732
23,2,251.9465,323.6987,-2.0344
23,3,320.7328,222.9022,-1.9573
23,4,462.9382,174.4966,-0.6874
23,5,603.6719,269.6777,0.5077
23,6,651.4498,411.7737,1.0156
23,7,543.7311,560.0988,1.5608
23,8,397.8025,577.4022,2.3217
23,9,550.9429,410.5004,-0.2941
23,10,526.6971,479.5799,1.9600
23,11,397.5800,498.4566,3.0604
23,12,306.4457,443.7786,-2.7689
23,13,390.2331,431.8470,3.0010
23,14,321.8185,326.1529,-2.1911
23,15,397.5862,365.3654,-3.0971
23,16,420.8167,262.6198,-1.1961
23,17,528.1486,282.6716,1.2284
24,1,265.6124,471.7362,-2.7737
24,2,251.9464,323.6989,-2.0330
24,3,320.6346,222.6590,-1.9636
24,4,462.9380,174.4966,-0.6860
24,5,603.6719,269.6778,0.5092
24,6,651.4498,411.7737,1.0170
24,7,543.7321,560.0986,1.5622
24,8,397.6924,577.5504,2.3323
24,9,550.9470,410.5018,-0.2930
24,10,526.9415,479.6488,1.9464
24,11,398.0806,498.2402,3.0834
24,12,306.4227,443.7179,-2.7697
24,13,390.1728,431.7245,3.0238
24,14,321.8720,326.3979,-2.1636
24,15,397.6293,365.3636,-3.0932
24,16,420.8161,262.6196,-1.1947
24,17,528.1491,282.6717,1.2299
25,1,265.6070,471.7125,-2.7741
25,2,251.9462,323.6991,-2.0315
25,3,320.5930,222.5924,-1.9432
25,4,462.9378,174.4966,-0.6845
25,5,603.6719,269.6778,0.5106
25,6,651.4499,411.7737,1.0185
25,7,543.7326,560.0985,1.5636
25,8,397.6585,577.6705,2.3414
25,9,550.9493,410.5026,-0.2917
25,10,527.0882,479.6894,1.9374
25,11,398.6466,497.9693,3.1072
25,12,306.4002,443.6606,-2.7704
25,13,390.1813,431.6390,3.0411
25,14,322.0017,326.7780,-2.1236
25,15,397.6523,365.3627,-3.0902
25,16,420.8158,262.6196,-1.1932
25,17,528.1494,282.6718,1.2314
26,1,265.6015,471.6876,-2.7746
26,2,251.9461,323.6994,-2.0300
26,3,320.6619,222.8010,-1.8973
26,4,462.9377,174.4966,-0.6830
26,5,603.6719,269.6778,0.5122
26,6,651.4500,411.7736,1.0200
26,7,543.7328,560.0983,1.5651
26,8,397.8446,577.7166,2.3461
26,9,550.9505,410.5030,-0.2903
26,10,527.1674,479.7113,1.9325
26,11,399.4807,497.4879,3.1298
26,12,306.3771,443.6019,-2.7711
26,13,390.4672,431.8918,3.0522
26,14,321.8323,326.7794,-2.0763
26,15,397.6645,365.3622,-3.0877
26,16,420.8157,262.6196,-1.1917
26,17,528.1495,282.6717,1.2329
27,1,265.5963,471.6639,-2.7751
27,2,251.9459,323.6996,-2.0284
27,3,320.7060,223.0236,-1.8538
27,4,462.9376,174.4966,-0.6814
27,5,603.6719,269.6777,0.5138
27,6,651.4500,411.7736,1.0216
27,7,543.7329,560.0982,1.5667
27,8,398.0717,577.7739,2.3519
27,9,550.9512,410.5031,-0.2888
27,10,527.2100,479.7230,1.9300
27,11,400.3590,496.9354,-3.1299
27,12,306.3546,443.5467,-2.7718
27,13,390.8936,432.1575,3.0567
27,14,321.6159,326.6447,-2.0345
27,15,397.6711,365.3620,-3.0854
27,16,420.8156,262.6197,-1.1901
27,17,528.1495,282.6716,1.2345
28,1,265.6293,471.8698,-2.7699
28,2,251.6358,323.3726,-1.9910
28,3,320.6765,223.1895,-1.8092
28,4,462.9374,174.4965,-0.6798
28,5,603.6720,269.6777,0.5154
28,6,651.4501,411.7736,1.0233
28,7,543.7330,560.0981,1.5684
28,8,398.3704,577.8516,2.3595
28,9,550.9515,410.5033,-0.2872
28,10,527.2329,479.7293,1.9291
28,11,401.2824,496.2895,-3.1045
28,12,306.4810,443.6486,-2.7745
28,13,391.4186,432.2586,3.0546
28,14,321.5788,326.6571,-1.9894
28,15,397.6745,365.3618,-3.0834
28,16,420.8156,262.6197,-1.1884
28,17,528.1496,282.6716,1.2361
29,1,265.6829,472.2136,-2.7613
29,2,251.1159,322.8234,-1.9236
29,3,320.6359,223.3623,-1.7624
29,4,462.9373,174.4965,-0.6781
29,5,603.6720,269.6776,0.5171
29,6,651.4501,411.7736,1.0250
29,7,543.7126,559.9133,1.5877
29,8,398.9931,578.0211,2.3755
29,9,550.9517,410.5033,-0.2855
29,10,528.1652,479.4405,1.9169
29,11,401.6136,495.4835,-3.0729
29,12,306.7034,443.9120,-2.7767
29,13,392.0070,432.2633,3.0557
29,14,321.5904,326.6975,-1.9451
29,15,397.6718,365.4955,-3.0914
29,16,420.8199,262.4859,-1.1731
29,17,528.1495,282.6715,1.2378
30,1,265.7230,472.3937,-2.7564
30,2,250.6555,322.3301,-1.8562
30,3,320.5832,223.5457,-1.7131
30,4,462.9372,174.4965,-0.6763
30,5,603.6721,269.6776,0.5189
30,6,651.4502,411.7736,1.0267
30,7,543.6607,559.4937,1.6332
30,8,399.8123,578.2574,2.3965
30,9,550.9518,410.5033,-0.2838
30,10,529.2997,479.0699,1.8991
30,11,401.9091,494.5607,-3.0447
30,12,306.8380,444.2096,-2.7732
30,13,392.6574,432.2334,3.0656
30,14,321.4991,326.7449,-1.9016
30,15,397.7449,365.6620,-3.0966
30,16,420.8208,262.2952,-1.1494
30,17,528.1495,282.6714,1.2396
31,1,266.1334,472.9512,-2.7341
31,2,250.2076,321.6341,-1.8271
31,3,320.7755,223.6114,-1.6775
31,4,462.9371,174.4964,-0.6746
31,5,603.6721,269.6775,0.5207
31,6,651.4503,411.7736,1.0285
31,7,543.6165,559.1038,1.6806
31,8,400.5348,578.3909,2.4325
31,9,551.0403,410.4169,-0.2846
31,10,530.0703,478.8662,1.8795
31,11,402.2707,493.7532,-3.0089
31,12,306.5752,444.6254,-2.7730
31,13,393.0784,432.2675,3.0723
31,14,321.1723,326.9520,-1.8565
31,15,398.2866,365.8748,-3.0641
31,16,420.8128,261.8994,-1.1003
31,17,528.1495,282.6714,1.2413
32,1,265.9591,474.3156,-2.7172
32,2,249.4969,320.7188,-1.8074
32,3,321.1761,223.6174,-1.6448
32,4,462.9371,174.4964,-0.6727
32,5,603.6721,269.6775,0.5225
32,6,651.4503,411.7736,1.0304
32,7,543.5787,558.7480,1.7266
32,8,401.0892,578.3046,2.4806
32,9,551.1615,410.2949,-0.2921
32,10,530.5096,478.7943,1.8676
32,11,402.5364,493.3064,-2.9684
32,12,306.6620,445.2930,-2.7901
32,13,393.4200,432.2107,3.0838
32,14,320.5959,326.7632,-1.8170
32,15,399.0712,366.0599,-3.0028
32,16,421.4084,261.3232,-1.0542
32,17,528.1495,282.6713,1.2431
33,1,266.0746,475.4762,-2.6885
33,2,249.0374,321.1669,-1.7913
33,3,321.5097,223.5002,-1.6075
33,4,462.9370,174.4964,-0.6709
33,5,603.4826,269.5845,0.5410
33,6,651.6533,411.8654,1.0453
33,7,543.5399,558.3685,1.7761
33,8,401.4870,578.1497,2.5311
33,9,551.2686,410.1786,-0.3010
33,10,530.7627,478.7819,1.8608
33,11,402.8622,493.0583,-2.9226
33,12,307.3060,445.9440,-2.8029
33,13,394.1196,431.8730,3.1084
33,14,319.7170,326.7703,-1.7761
33,15,399.8248,366.3580,-2.9456
33,16,422.6622,260.4886,-1.0096
33,17,528.1495,282.6713,1.2450
34,1,266.1496,476.5287,-2.6626
34,2,248.1754,321.9637,-1.7621
34,3,321.7752,223.3174,-1.5647
34,4,462.9369,174.4964,-0.6691
34,5,602.9869,269.3791,0.5915
34,6,652.7109,411.7394,1.0649
34,7,543.5030,557.9896,1.8268
34,8,401.6612,578.2398,2.5867
34,9,551.1534,409.8783,-0.2908
34,10,530.8069,479.1499,1.8658
34,11,402.9764,492.8087,-2.8716
34,12,307.8575,446.5637,-2.8142
34,13,394.8137,431.5124,3.1313
34,14,318.6295,327.4684,-1.7324
34,15,400.5799,366.8082,-2.8982
34,16,424.0768,259.5042,-0.9551
34,17,528.1495,282.6712,1.2468
35,1,266.3416,477.4709,-2.6226
35,2,247.3390,322.6921,-1.7346
35,3,322.0146,223.1032,-1.5203
35,4,462.9078,174.5574,-0.6603
35,5,602.5513,269.2017,0.6431
35,6,654.1968,411.3280,1.0704
35,7,543.4774,557.5925,1.8794
35,8,401.7089,578.4719,2.6445
35,9,550.8054,409.4733,-0.2565
35,10,530.8815,479.7956,1.8818
35,11,402.8214,492.6590,-2.8179
35,12,308.0886,447.1282,-2.8026
35,13,395.3898,431.1628,-3.1244
35,14,317.4278,328.4893,-1.6907
35,15,401.3896,367.3420,-2.8530
35,16,425.5551,258.4961,-0.8967
35,17,528.1495,282.6712,1.2486
36,1,266.9395,478.3076,-2.5554
36,2,246.4539,323.4177,-1.7062
36,3,322.2208,222.9032,-1.4741
36,4,462.6742,174.9685,-0.6110
36,5,602.1644,269.0605,0.6936
36,6,655.0674,410.6138,1.0873
36,7,543.0678,557.6642,1.9147
36,8,401.7811,578.5792,2.7019
36,9,550.2953,408.9931,-0.2078
36,10,531.1726,480.0924,1.8872
36,11,402.5771,492.6199,-2.7700
36,12,308.1944,447.6768,-2.7636
36,13,395.7831,430.9072,-3.1002
36,14,316.3032,329.6167,-1.6459
36,15,402.2259,367.8563,-2.8042
36,16,426.9624,257.6214,-0.8465
36,17,528.1494,282.6711,1.2504
37,1,267.6220,478.8184,-2.4947
37,2,245.5245,324.1366,-1.6770
37,3,322.4013,222.7421,-1.4263
37,4,462.4529,175.3557,-0.5565
37,5,601.9250,268.9759,0.7313
37,6,655.6883,409.5698,1.1340
37,7,542.2047,557.9683,1.9458
37,8,401.9739,578.5281,2.7569
37,9,549.6356,408.4924,-0.1493
37,10,531.5405,480.1485,1.8857
37,11,402.4911,492.5758,-2.7368
37,12,308.5464,448.7570,-2.7290
37,13,395.9949,430.7692,-3.0835
37,14,316.0937,330.4573,-1.6226
37,15,403.1461,368.4176,-2.7510
37,16,427.6244,256.7309,-0.8023
37,17,528.3843,282.7615,1.2681
38,1,267.9640,478.9680,-2.4686
38,2,244.5608,324.8386,-1.6475
38,3,322.6638,222.7608,-1.3760
38,4,462.2637,175.6936,-0.5038
38,5,601.7717,268.9250,0.7594
38,6,656.4691,408.3954,1.1942
38,7,541.1804,558.2168,1.9839
38,8,402.3093,578.4100,2.8107
38,9,548.8171,407.9958,-0.0842
38,10,532.0065,480.1569,1.8836
38,11,402.5042,492.5168,-2.6993
38,12,309.2047,450.0226,-2.7004
38,13,396.2870,430.8109,-3.0754
38,14,316.2184,330.8237,-1.5901
38,15,404.0482,369.0114,-2.7004
38,16,427.6929,255.8376,-0.7553
38,17,528.7542,282.8995,1.2991
39,1,267.8107,479.1046,-2.4355
39,2,243.5144,325.5508,-1.6162
39,3,323.0540,223.0603,-1.3222
39,4,462.0880,176.0158,-0.4513
39,5,601.6364,268.8869,0.7839
39,6,657.3959,407.2825,1.2541
39,7,540.0411,558.4061,2.0267
39,8,402.5867,578.2242,2.8635
39,9,547.9320,407.4563,-0.0251
39,10,532.5774,480.1479,1.8822
39,11,402.6823,492.3972,-2.6613
39,12,309.9756,451.1499,-2.6766
39,13,396.6789,430.9372,-3.0717
39,14,316.0828,330.9856,-1.5610
39,15,404.7853,369.4038,-2.6486
39,16,427.5801,255.1232,-0.7081
39,17,529.0653,283.0075,1.3293
40,1,267.7530,479.2050,-2.4031
40,2,242.3857,326.2671,-1.5833
40,3,323.6101,223.6369,-1.2637
40,4,461.8641,176.3454,-0.3978
40,5,601.5144,268.8574,0.8058
40,6,658.4430,406.2412,1.3133
40,7,538.8683,558.4861,2.0760
40,8,402.9075,578.0374,2.9154
40,9,546.8993,407.2109,0.0206
40,10,533.2999,480.1053,1.8787
40,11,402.7173,492.4456,-2.6254
40,12,310.7069,452.1898,-2.6515
40,13,397.0802,430.9340,-3.0592
40,14,315.7700,330.8993,-1.5306
40,15,405.4199,369.6861,-2.5970
40,16,427.3621,254.5113,-0.6607
40,17,529.3516,282.7745,1.3603
41,1,268.2572,479.7411,-2.3741
41,2,241.2253,326.9503,-1.5500
41,3,324.2678,224.4532,-1.2023
41,4,461.6181,176.6667,-0.3450
41,5,601.4138,268.8356,0.8245
41,6,659.7280,405.2307,1.3702
41,7,537.6687,558.5449,2.1252
41,8,403.2663,577.7725,2.9621
41,9,545.4912,407.6069,0.0556
41,10,534.0853,480.1314,1.8778
41,11,402.6932,492.5115,-2.5945
41,12,311.3593,453.3474,-2.6114
41,13,397.3048,430.9179,-3.0487
41,14,315.5725,330.0853,-1.4984
41,15,406.0416,369.8893,-2.5401
41,16,427.0771,253.9484,-0.6110
