time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17
1.850000,2.040085,2.018955,2.005403,2.013955,2.002227,2.001106,2.007375,2.010128,0.047761,0.935332,0.374580,1.716164,0.076966,1.330072,0.038939,0.751267,0.529875
1.866667,2.039734,2.019102,2.005290,2.014155,2.002138,2.001156,2.006622,2.010314,0.047174,0.995649,0.387255,1.731188,0.076780,1.324348,0.038405,0.766993,0.537846
1.883333,2.038934,2.019224,2.005072,2.014337,2.002005,2.001211,2.005717,2.010467,0.046597,1.061372,0.398690,1.746414,0.076557,1.316398,0.037945,0.781084,0.546053
1.900000,2.037971,2.019344,2.004704,2.014463,2.001844,2.001263,2.004676,2.010579,0.045995,1.129586,0.406010,1.762078,0.076313,1.307146,0.037509,0.792155,0.554160
1.916667,2.037549,2.019321,2.004231,2.014446,2.001666,2.001307,2.003628,2.010632,0.045295,1.200293,0.413857,1.777511,0.075883,1.291423,0.037345,0.787466,0.562565
1.933333,2.037868,2.019412,2.003533,2.014358,2.001481,2.001342,2.002312,2.010533,0.044577,1.273729,0.414491,1.800428,0.075292,1.285193,0.037232,0.763900,0.571266
1.950000,2.038391,2.019590,2.002878,2.014238,2.001269,2.001365,2.000831,2.010297,0.043915,1.344987,0.410878,1.817728,0.074700,1.282472,0.037265,0.741321,0.579507
1.966667,2.037668,2.019597,2.002144,2.014105,2.001034,2.001370,1.999170,2.010059,0.043172,1.414481,0.406820,1.826729,0.074202,1.253434,0.037543,0.724021,0.586978
1.983333,2.035907,2.019465,2.001305,2.014001,2.000727,2.001357,1.997177,2.009879,0.042323,1.483651,0.405082,1.827975,0.073746,1.196179,0.037959,0.710736,0.591626
2.000000,2.033976,2.019248,2.000645,2.013923,2.000362,2.001328,1.994991,2.009785,0.041474,1.547444,0.409197,1.824257,0.073068,1.139205,0.038266,0.700059,0.594441
2.016667,2.032141,2.019095,2.000156,2.013859,1.999965,2.001300,1.992943,2.009667,0.040992,1.592192,0.412342,1.821801,0.072275,1.098630,0.038515,0.690904,0.596202
2.033333,2.030441,2.018983,1.999727,2.013804,1.999556,2.001345,1.990750,2.009413,0.041478,1.629655,0.408871,1.819674,0.071779,1.067201,0.038742,0.682767,0.597381
2.050000,2.029094,2.018903,1.999358,2.013758,1.999165,2.001506,1.988631,2.009147,0.043156,1.660993,0.406876,1.823037,0.071536,1.042326,0.038850,0.675476,0.598291
2.066667,2.028253,2.018860,1.999054,2.013718,1.998785,2.001700,1.986163,2.008889,0.045228,1.687164,0.403833,1.832156,0.071375,1.021852,0.038999,0.668781,0.599027
2.083333,2.027850,2.018855,1.998789,2.013686,1.998389,2.001802,1.983623,2.008568,0.046402,1.709505,0.398152,1.842320,0.071134,1.008541,0.039341,0.662676,0.599627
2.100000,2.027664,2.018895,1.998540,2.013659,1.997977,2.001850,1.981378,2.008253,0.047056,1.724481,0.393104,1.852656,0.070736,1.000237,0.039759,0.657088,0.600108
2.116667,2.027561,2.018908,1.998303,2.013640,1.997573,2.001887,1.981876,2.007894,0.047754,1.716811,0.387219,1.862116,0.070275,0.990364,0.040196,0.652050,0.600560
2.133333,2.027531,2.018820,1.998066,2.013629,1.997184,2.001919,1.984119,2.007480,0.048456,1.695160,0.379529,1.871953,0.069829,0.972677,0.040716,0.647562,0.600925
2.150000,2.027569,2.018769,1.997841,2.013618,1.996815,2.001942,1.986292,2.007037,0.049057,1.671996,0.370430,1.880464,0.069426,0.957900,0.041277,0.643545,0.601230
2.166667,2.027571,2.018792,1.997711,2.013595,1.996474,2.001962,1.988332,2.006584,0.049585,1.648095,0.359920,1.888154,0.069095,0.943154,0.041895,0.639969,0.601484
2.183333,2.027546,2.018842,1.997617,2.013569,1.996177,2.001981,1.990257,2.006127,0.050088,1.622066,0.348287,1.894660,0.068834,0.930055,0.042542,0.636907,0.601695
2.200000,2.027611,2.018890,1.997537,2.013548,1.995964,2.002058,1.991863,2.005780,0.051131,1.596427,0.342065,1.899253,0.068703,0.918873,0.042966,0.634426,0.601919
2.216667,2.027712,2.018940,1.997474,2.013532,1.995795,2.002118,1.993286,2.005551,0.051890,1.569879,0.339176,1.900955,0.068623,0.909912,0.043239,0.632546,0.602068
2.233333,2.027855,2.018980,1.997422,2.013519,1.995681,2.002165,1.994473,2.005361,0.052440,1.544210,0.337055,1.899897,0.068647,0.902488,0.043414,0.631266,0.602163
2.250000,2.028043,2.018991,1.997378,2.013509,1.995620,2.002204,1.995486,2.005154,0.052871,1.519077,0.335243,1.893193,0.068809,0.896535,0.043549,0.630538,0.602220
2.266667,2.028353,2.018988,1.997338,2.013503,1.995612,2.002241,1.996276,2.004886,0.053314,1.495467,0.332348,1.885284,0.069003,0.891098,0.043730,0.630451,0.602488
2.283333,2.028645,2.018963,1.997306,2.013501,1.995638,2.002270,1.996936,2.004629,0.053662,1.472544,0.330678,1.871387,0.069269,0.886585,0.043861,0.630998,0.603011
2.300000,2.028860,2.018920,1.997283,2.013501,1.995686,2.002295,1.997568,2.004378,0.053947,1.449624,0.330199,1.850510,0.069614,0.883041,0.043943,0.632022,0.603729
2.316667,2.028973,2.018868,1.997270,2.013503,1.995758,2.002327,1.998020,2.004151,0.054250,1.431440,0.330690,1.824246,0.070041,0.880296,0.044002,0.633622,0.604727
2.333333,2.029214,2.018813,1.997281,2.013504,1.995858,2.002379,1.998503,2.003935,0.054739,1.420503,0.333343,1.798060,0.070269,0.879481,0.043879,0.635822,0.606023
2.350000,2.029738,2.018768,1.997333,2.013506,1.995973,2.002431,1.999232,2.003845,0.055266,1.415028,0.330486,1.784789,0.070278,0.881989,0.043789,0.638485,0.607519
2.366667,2.030381,2.018737,1.997401,2.013510,1.996099,2.002484,2.000028,2.003860,0.055863,1.410106,0.324750,1.781204,0.070119,0.885953,0.043730,0.641548,0.609157
2.383333,2.030909,2.018664,1.997563,2.013521,1.996228,2.002519,2.000806,2.003856,0.056287,1.405315,0.319226,1.787195,0.069948,0.889909,0.043692,0.644962,0.610871
2.400000,2.031034,2.018543,1.997818,2.013538,1.996360,2.002539,2.001303,2.003859,0.056556,1.401945,0.310673,1.796858,0.070016,0.894268,0.043702,0.648672,0.612607
2.416667,2.031677,2.018399,1.998140,2.013557,1.996506,2.002551,2.001851,2.003731,0.056733,1.398557,0.304698,1.809428,0.070027,0.900127,0.043821,0.652616,0.614386
2.433333,2.032880,2.018287,1.998469,2.013579,1.996699,2.002580,2.002457,2.003537,0.057183,1.396039,0.304563,1.818456,0.070005,0.908110,0.043738,0.656745,0.616270
2.450000,2.034302,2.018170,1.998965,2.013605,1.996920,2.002605,2.003068,2.003375,0.057680,1.394477,0.308507,1.824474,0.069961,0.905058,0.043708,0.660962,0.618136
2.466667,2.035385,2.017960,1.999494,2.013644,1.997162,2.002608,2.003704,2.003335,0.058174,1.391566,0.315411,1.826001,0.069926,0.899858,0.043790,0.665323,0.619915
2.483333,2.036460,2.017794,2.000056,2.013580,1.997784,2.002521,2.004624,2.003339,0.058146,1.375187,0.324351,1.825307,0.070050,0.889086,0.043875,0.671725,0.638178
2.500000,2.037334,2.017639,2.000507,2.013449,1.998548,2.002365,2.005525,2.003308,0.057243,1.355122,0.333124,1.819268,0.070160,0.871234,0.043906,0.677764,0.664844
2.516667,2.038098,2.017403,2.000834,2.013257,1.999431,2.002184,2.006293,2.003299,0.055711,1.338604,0.342489,1.811764,0.070214,0.849226,0.043894,0.677902,0.699603
2.533333,2.038101,2.016874,2.001137,2.013108,2.000177,2.001984,2.007057,2.003359,0.053982,1.318798,0.353859,1.801546,0.070255,0.808633,0.044006,0.677109,0.728714
2.550000,2.038316,2.016265,2.001343,2.012867,2.000876,2.001778,2.007756,2.003452,0.052015,1.298319,0.367476,1.791864,0.070175,0.763082,0.044189,0.675474,0.756523
2.566667,2.039011,2.015626,2.001518,2.012638,2.001543,2.001577,2.008362,2.003535,0.049904,1.278802,0.384149,1.786469,0.069901,0.715965,0.044425,0.673392,0.784141
2.583333,2.040044,2.015002,2.001709,2.012575,2.002038,2.001391,2.009095,2.003641,0.047936,1.274262,0.402931,1.785091,0.069677,0.673850,0.044973,0.671734,0.807527
2.600000,2.040750,2.014487,2.001807,2.012639,2.001539,2.001240,2.009907,2.003647,0.046280,1.273352,0.410284,1.771665,0.069724,0.644044,0.045576,0.670601,0.825640
2.616667,2.042079,2.014220,2.001912,2.012662,2.001117,2.001122,2.010724,2.003691,0.044968,1.281877,0.423464,1.763422,0.068427,0.647555,0.045148,0.669476,0.838521
2.633333,2.043055,2.014362,2.002119,2.012533,2.000733,2.001044,2.011433,2.003566,0.044068,1.291402,0.437189,1.755562,0.066829,0.673796,0.044650,0.668616,0.847837
2.650000,2.043882,2.014367,2.002313,2.012474,2.000135,2.000994,2.011928,2.003313,0.043457,1.299778,0.455555,1.754830,0.065194,0.688795,0.044204,0.667735,0.855904
2.666667,2.044906,2.014228,2.002449,2.012430,1.999442,2.000962,2.012453,2.003147,0.042953,1.308846,0.468719,1.752351,0.063804,0.696682,0.043827,0.667053,0.864013
2.683333,2.046392,2.013997,2.002560,2.012391,1.998692,2.000937,2.012849,2.002914,0.042516,1.318135,0.457050,1.757777,0.062973,0.699958,0.043592,0.666550,0.872206
2.700000,2.048175,2.013669,2.002660,2.012357,1.997894,2.000918,2.013131,2.002758,0.042131,1.325847,0.439174,1.773626,0.062289,0.699045,0.043409,0.666189,0.880583
2.716667,2.050209,2.013205,2.002772,2.012403,1.997051,2.000902,2.013321,2.002629,0.041839,1.331894,0.414491,1.795986,0.061848,0.692730,0.043284,0.672845,0.884891
2.733333,2.053060,2.012682,2.002999,2.012399,1.997103,2.000882,2.013458,2.002588,0.041444,1.336810,0.402653,1.813422,0.061228,0.680499,0.043143,0.687425,0.905912
2.750000,2.056846,2.012318,2.003219,2.012410,1.997226,2.000856,2.013585,2.002608,0.041092,1.346595,0.395013,1.823754,0.060636,0.665130,0.043035,0.700565,0.924971
2.766667,2.058149,2.012105,2.003423,2.012440,1.997187,2.000829,2.013720,2.002587,0.040784,1.361563,0.381120,1.819289,0.060426,0.647254,0.042986,0.712757,0.940791
2.783333,2.057676,2.012022,2.003621,2.012492,1.997086,2.000798,2.013931,2.002563,0.040597,1.378414,0.369495,1.804635,0.060087,0.628484,0.042565,0.724486,0.953759
2.800000,2.056995,2.011779,2.003772,2.012529,1.996956,2.000767,2.014146,2.002551,0.040418,1.393807,0.361288,1.786429,0.059722,0.604696,0.042294,0.731770,0.964989
2.816667,2.056410,2.011336,2.003808,2.012467,1.998506,2.000712,2.014378,2.002542,0.040144,1.407324,0.356753,1.765736,0.059435,0.576465,0.042319,0.724980,0.954938
2.833333,2.056329,2.011137,2.003808,2.012334,2.001188,2.000669,2.014687,2.002136,0.039976,1.413991,0.325287,1.764413,0.059943,0.532419,0.042604,0.714714,0.952929
2.850000,2.057038,2.010845,2.003761,2.012205,2.004212,2.000633,2.015046,2.001540,0.039960,1.418668,0.288520,1.769579,0.060763,0.484611,0.043141,0.702695,0.943683
2.866667,2.057350,2.010613,2.003800,2.012020,2.007254,2.000592,2.015363,2.000915,0.039834,1.422462,0.254298,1.769123,0.062014,0.447785,0.043849,0.687355,0.936687
2.883333,2.057098,2.010388,2.003900,2.011839,2.009844,2.000510,2.015668,2.000433,0.039640,1.427928,0.227243,1.763919,0.063424,0.415160,0.044726,0.671421,0.926955
2.900000,2.056440,2.010146,2.003959,2.011685,2.011889,2.000376,2.015834,2.000051,0.039521,1.419340,0.205361,1.757176,0.064939,0.384806,0.045656,0.653900,0.914483
2.916667,2.055468,2.009896,2.004110,2.011585,2.013421,2.000237,2.015912,1.999725,0.039451,1.404215,0.187666,1.748527,0.066545,0.357421,0.046624,0.641541,0.901810
2.933333,2.054438,2.009635,2.004372,2.011546,2.014202,2.000103,2.016074,1.999418,0.039475,1.396129,0.171819,1.734705,0.068409,0.330999,0.047666,0.635257,0.894597
2.950000,2.053514,2.009376,2.004727,2.011519,2.014631,1.999972,2.016216,1.999129,0.039550,1.389288,0.158059,1.717406,0.070534,0.307108,0.048768,0.629291,0.891365
2.966667,2.052921,2.009119,2.005151,2.011524,2.014944,1.999844,2.016379,1.998907,0.039660,1.388149,0.148641,1.705728,0.072162,0.287049,0.050352,0.624061,0.889566
2.983333,2.052510,2.008914,2.005552,2.011683,2.015150,1.999710,2.016573,1.998716,0.039791,1.394090,0.141337,1.697035,0.073592,0.272646,0.052220,0.593132,0.888762
3.000000,2.052270,2.008725,2.006024,2.011907,2.015283,1.999601,2.016711,1.998524,0.039967,1.399458,0.135569,1.690945,0.074948,0.260706,0.053996,0.559449,0.888448
3.016667,2.052038,2.008570,2.006145,2.012071,2.015347,1.999474,2.016644,1.998323,0.040277,1.352778,0.130718,1.684915,0.076468,0.252198,0.056087,0.519633,0.888623
3.033333,2.051759,2.008463,2.006275,2.012266,2.015365,1.999350,2.016571,1.998165,0.040590,1.296257,0.126477,1.678410,0.078173,0.246829,0.058491,0.486329,0.888958
3.050000,2.051631,2.008374,2.006235,2.012396,2.015336,1.999228,2.016475,1.998004,0.040916,1.239295,0.122955,1.672932,0.079707,0.242626,0.060773,0.457980,0.889453
3.066667,2.051828,2.008295,2.006050,2.012450,2.015280,1.999110,2.016404,1.997821,0.041327,1.181674,0.119745,1.666765,0.080885,0.237323,0.062962,0.435052,0.889857
3.083333,2.052139,2.008115,2.005898,2.012439,2.015183,1.999019,2.016320,1.997630,0.041803,1.129451,0.116849,1.661295,0.082316,0.227856,0.065521,0.418694,0.890433
3.100000,2.052325,2.007886,2.005757,2.012396,2.015080,1.998932,2.016190,1.997440,0.042223,1.074601,0.114453,1.652989,0.084018,0.217049,0.068284,0.405779,0.890150
3.116667,2.052448,2.007593,2.005621,2.012339,2.015143,1.998854,2.016044,1.997255,0.042624,1.017672,0.111933,1.646040,0.086258,0.204302,0.071471,0.395222,0.890263
3.133333,2.052645,2.007290,2.005499,2.012283,2.015277,1.998766,2.015957,1.997071,0.043028,0.977096,0.109965,1.641636,0.088631,0.191897,0.074706,0.386658,0.891421
3.150000,2.053686,2.006974,2.005396,2.012231,2.015433,1.998684,2.015909,1.996890,0.043298,0.950093,0.108556,1.644308,0.090979,0.179968,0.077660,0.379701,0.893021
3.166667,2.054218,2.006647,2.005313,2.012184,2.015586,1.998622,2.015866,1.996715,0.043529,0.926243,0.107562,1.640852,0.093386,0.168708,0.080635,0.374140,0.894723
3.183333,2.054934,2.006310,2.005250,2.012145,2.015748,1.998573,2.015837,1.996546,0.043776,0.909720,0.106340,1.642618,0.095924,0.158117,0.083610,0.369828,0.897149
3.200000,2.054515,2.005963,2.005206,2.012115,2.015895,1.998537,2.015808,1.996377,0.044194,0.896878,0.103907,1.640194,0.099657,0.148268,0.087645,0.366580,0.899480
3.216667,2.053303,2.005764,2.005181,2.012096,2.015990,1.998511,2.015789,1.996251,0.044607,0.887774,0.102110,1.631043,0.102823,0.143384,0.090959,0.364576,0.902606
3.233333,2.053160,2.005615,2.005171,2.012083,2.016049,1.998492,2.015768,1.996150,0.044935,0.880574,0.100934,1.630001,0.104755,0.140123,0.093126,0.363462,0.904942
3.250000,2.053123,2.005513,2.005166,2.012075,2.016084,1.998481,2.015758,1.996101,0.045128,0.876402,0.100245,1.628708,0.106474,0.138156,0.094632,0.362870,0.906263
3.266667,2.053067,2.005461,2.005163,2.012070,2.016102,1.998475,2.015752,1.996077,0.045246,0.874140,0.099923,1.627400,0.107451,0.137190,0.095485,0.362562,0.906976
3.283333,2.053018,2.005435,2.005157,2.012067,2.016112,1.998472,2.015750,1.996064,0.045311,0.872937,0.099753,1.626427,0.107980,0.136742,0.095947,0.362410,0.907357
3.300000,2.052990,2.005433,2.005145,2.012063,2.016117,1.998470,2.015749,1.996057,0.045357,0.872325,0.099645,1.625839,0.108198,0.136770,0.096136,0.362341,0.907559
3.316667,2.052975,2.005449,2.005121,2.012059,2.016119,1.998469,2.015761,1.996054,0.045393,0.873553,0.099593,1.625531,0.108196,0.137215,0.096082,0.362420,0.907668
3.333333,2.052968,2.005481,2.005081,2.012057,2.016121,1.998469,2.015769,1.996054,0.045426,0.875175,0.099579,1.625375,0.108038,0.138039,0.095837,0.362716,0.907729
3.350000,2.052964,2.005525,2.005030,2.012055,2.016121,1.998469,2.015774,1.996054,0.045474,0.876067,0.099521,1.625292,0.107888,0.139114,0.095657,0.363141,0.907762
3.366667,2.052963,2.005578,2.004969,2.012053,2.016120,1.998470,2.015778,1.996055,0.045531,0.876563,0.099430,1.625247,0.107737,0.140431,0.095513,0.363656,0.907782
3.383333,2.052962,2.005640,2.004912,2.012047,2.016119,1.998470,2.015780,1.996057,0.045599,0.876846,0.099312,1.625222,0.107578,0.141982,0.095390,0.363974,0.907793
3.400000,2.053219,2.005758,2.004884,2.012032,2.016118,1.998470,2.015782,1.996073,0.045719,0.877015,0.099151,1.627238,0.107008,0.145499,0.095095,0.364162,0.907800
3.416667,2.053509,2.005880,2.004891,2.011991,2.016116,1.998472,2.015789,1.995992,0.045909,0.877129,0.098741,1.631336,0.106391,0.149367,0.094800,0.364168,0.907807
3.433333,2.053790,2.005983,2.004903,2.011947,2.016115,1.998474,2.015800,1.995786,0.046101,0.877209,0.098365,1.635381,0.105841,0.152656,0.094548,0.364102,0.907813
3.450000,2.054053,2.006082,2.004745,2.011828,2.016116,1.998477,2.015812,1.995567,0.046295,0.877279,0.097933,1.639292,0.105359,0.155469,0.094438,0.364001,0.907819
3.466667,2.054431,2.006196,2.004476,2.011565,2.016530,1.998482,2.015823,1.995338,0.046463,0.877353,0.097352,1.645168,0.104823,0.158460,0.094418,0.365379,0.919707
3.483333,2.054730,2.006316,2.004137,2.011206,2.017223,1.998487,2.015834,1.995090,0.046607,0.877430,0.096773,1.649921,0.104371,0.160638,0.094474,0.367550,0.939539
3.500000,2.054916,2.006523,2.003810,2.010870,2.017901,1.998493,2.015848,1.994814,0.046847,0.877520,0.096193,1.652990,0.103528,0.164409,0.094055,0.369463,0.958752
3.516667,2.054950,2.006873,2.003461,2.010524,2.018566,1.998500,2.015865,1.994534,0.047216,0.877643,0.095485,1.654032,0.102277,0.171829,0.093235,0.371007,0.977333
3.533333,2.054965,2.007343,2.003129,2.010195,2.019211,1.998506,2.015880,1.994239,0.047760,0.877759,0.094982,1.654654,0.099849,0.182811,0.090868,0.372181,0.995074
3.550000,2.054970,2.007907,2.002841,2.009902,2.019906,1.998511,2.015897,1.993935,0.048394,0.877897,0.094396,1.655034,0.097195,0.197582,0.088293,0.373009,1.011741
