Step,mean_alignment
0,0.48854225238914506
1,0.48903553972393526
2,0.48998371292538856
3,0.48280908241793674
4,0.48298394217172386
5,0.482675594275597
6,0.4824199023884499
7,0.48233018003227457
8,0.4823862798664244
9,0.48233523387383365
10,0.4824946639352581
11,0.48262402571057283
12,0.4828549103024898
13,0.4827057982192849
14,0.48481159769956295
15,0.48493328821345427
16,0.48493078583035554
17,0.4847972510681045
18,0.48477580385658203
19,0.48479789854822736
20,0.48484197591428246
21,0.48473951474758353
22,0.4844500721419629
23,0.4840550670857668
24,0.4835437380606664
25,0.4821429523322282
26,0.4799671255855003
27,0.4775884865496181
28,0.4730064026746425
29,0.4882533675813299
30,0.4866846883146276
31,0.4854943140342621
32,0.48483875171131435
33,0.4471366897954814
34,0.4464187052482467
35,0.44483496400749895
36,0.4404742395213449
37,0.43815261534698546
38,0.4513284490888958
39,0.421562570262253
40,0.4196237392770971
41,0.4180425034560405
42,0.39029571001524266
43,0.38495788569093964
44,0.38071909290327854
45,0.37625539966293553
46,0.4050298776617816
47,0.4250406599045323
48,0.42284650717753935
49,0.4216155772854043
50,0.4033152747063275
51,0.4026543472678476
52,0.36518700111229124
53,0.39954988807767455
54,0.40143491437004075
55,0.39022313331137387
56,0.3920304715935246
57,0.3942718841588338
58,0.39642156430121506
59,0.3979595607414297
60,0.39491346780844333
61,0.3960469448775782
62,0.39817843031049294
63,0.4430266900744108
64,0.4466026497703733
65,0.45043808133377317
66,0.45338273946285934
67,0.4563818459331073
68,0.4593233708331134
69,0.47347111186366986
70,0.4509686168846716
71,0.44962533253957787
72,0.45226475257287235
73,0.4549815347792054
74,0.45744437549003586
75,0.4599140495733822
76,0.46216417507994106
77,0.46413352822206944
78,0.4662355002363893
79,0.4688158865686718
80,0.4702070169965288
81,0.4687961154458659
82,0.4660263039106268
83,0.4640978805795925
84,0.46368355483912677
85,0.46362036684303287
86,0.4631725152048778
87,0.4620431975270289
88,0.46607076070851133
89,0.4669739454270446
90,0.4707173496316725
91,0.4744855313626914
92,0.47695144051943916
93,0.47879332010297515
94,0.4812622199109773
95,0.4714683497355273
96,0.4743524044903713
97,0.47849054455531287
98,0.4809963889630257
99,0.4893230662124295
100,0.49188744519520106
101,0.4946330047744584
102,0.498861494966978
103,0.5032994385768103
104,0.5066699558694989
105,0.5087172587123855
106,0.5325952736442957
107,0.534821424410108
108,0.5363184205641547
109,0.5373256451043674
110,0.5361950822907158
111,0.5402712141440639
112,0.5400972520143076
113,0.539112166143264
114,0.5140527554574391
115,0.511938559712046
116,0.5102765989830836
117,0.5285431133672874
118,0.5261271587815506
119,0.5240083985362936
120,0.5221959817265039
121,0.5211910337888815
122,0.521732754981047
123,0.5558851920619157
124,0.5548405658044435
125,0.5542407465344941
126,0.5535588814990546
127,0.5443878086352796
128,0.5119925989900873
129,0.5323369182772292
130,0.5288921408977112
