Step,mean_alignment
0,0.5218947401685765
1,0.5221609799047235
2,0.5217217336837777
3,0.522485256690046
4,0.5046593294919324
5,0.5058355905131646
6,0.506014088258145
7,0.5031735043629328
8,0.5068458387140178
9,0.5133944245626353
10,0.5178864574263491
11,0.5223838409293046
12,0.5250814127847022
13,0.5274112463808227
14,0.5368251378050848
15,0.5348352249438061
16,0.5307723370185714
17,0.5249275954921799
18,0.519003127559055
19,0.5145985074633479
20,0.5132903826855338
21,0.5640316661019398
22,0.567579640567633
23,0.571816315256901
24,0.5744762594974214
25,0.5269638630533651
26,0.5316815974410202
27,0.5368995338772091
28,0.5417057588341514
29,0.5441386101806324
30,0.5454140722813698
31,0.5454116489057054
32,0.5441994698010922
33,0.5441639362785698
34,0.5403388845489373
35,0.5193109789730279
36,0.5116860280713931
37,0.5078178313130123
38,0.5033468324440414
39,0.5000668674267275
40,0.4965094740135446
41,0.5207610791826465
42,0.5226912881263948
43,0.5246520482487584
44,0.5265007179849563
45,0.5303327443078923
46,0.5349735565877031
47,0.5360594381953663
48,0.5395734279251879
49,0.5424709073784179
50,0.5449333096370278
51,0.5436120730352755
52,0.5410596047773232
53,0.5396747503277081
54,0.535039260813027
55,0.5305324184596886
56,0.5288430105765394
57,0.5115965496239642
58,0.508756537892647
59,0.5066605558459283
60,0.5564054176742452
61,0.5539568243763936
62,0.5518195740769434
63,0.5469709729620433
64,0.5458201544694351
65,0.5485119212012602
66,0.5545148497985457
67,0.5578519439085646
68,0.5630928041725061
69,0.5666366654981102
70,0.5702541823248664
71,0.5385484270430606
72,0.5393128846268623
73,0.5723508438348199
74,0.5573153033513798
75,0.5530711692183994
76,0.5487667395474206
77,0.5436649186571039
78,0.5371347114034563
79,0.5319746507002693
80,0.5253250834700934
81,0.5199515669160283
82,0.5142288509621692
83,0.5080902331422777
84,0.5076923932883807
85,0.5103507698886892
86,0.5092713055021872
87,0.5128047462136495
88,0.5183925836033512
89,0.5239165181499169
90,0.5138801644070703
91,0.519548673179425
92,0.5231081192330631
93,0.524806589572731
94,0.5245602839078127
95,0.5210697141391868
96,0.518155732565543
97,0.5370426787491354
98,0.5328572546880037
99,0.5288996153763774
100,0.5630328855886764
101,0.5325839298571133
102,0.5290982999389835
103,0.5230129274973769
104,0.5218938778011408
105,0.4915787131675953
106,0.49637828593661376
107,0.5033136519190652
108,0.5097965467183846
109,0.5171558664389329
110,0.5229374959286934
111,0.5260227677881412
112,0.5264233821064165
113,0.5247104849961486
114,0.5228097467321134
115,0.5208241036165656
116,0.5487014657177878
117,0.5436688404713613
118,0.5334278126423664
119,0.5293143903063497
120,0.5271153797777397
121,0.5220851656033516
122,0.4946028170489928
123,0.4878171737127879
124,0.48801785376625456
125,0.49068724470256114
126,0.49784539524103216
127,0.505942401669463
128,0.5136542622129584
129,0.5233871407417507
130,0.53051961372027
131,0.5331048234059207
132,0.5331664542851993
133,0.5325090099478607
134,0.5299527636937893
135,0.5265600255603089
136,0.5233660595016755
137,0.5194357909007205
138,0.5135991649742753
139,0.5086594993114069
140,0.5044320028535912
141,0.49904884949362277
142,0.4930495185438551
143,0.4876966323898941
144,0.48737035109694654
145,0.490260762168669
146,0.4956926025210619
147,0.49837327896738454
148,0.5047037582799886
149,0.5121760653166979
150,0.5177704397423466
151,0.5221945232708659
152,0.5248026626710339
153,0.5270814401242981
154,0.5262391513765169
155,0.5237465765114523
156,0.5208898621932396
157,0.5179137915761453
158,0.5132481605299706
159,0.5085498512731789
160,0.502703882017939
161,0.49749871941317897
162,0.4915115219633773
163,0.4886319565493943
164,0.4887445415076641
165,0.4923982294225234
166,0.4989997420328648
167,0.5050710386718145
168,0.5136454981024449
169,0.5233883722975256
170,0.5291365543799674
171,0.5318058725900064
172,0.5317670352202757
173,0.5313714913849699
174,0.5290637113750503
175,0.5263524672686504
176,0.5239053300006763
177,0.5201101723248659
178,0.514154216170512
179,0.5073333059947888
180,0.5015753008727779
181,0.49577952125793323
182,0.49018762298621255
183,0.4870565189193229
184,0.4756723127694868
185,0.4805922106369303
186,0.48767339428320033
187,0.493728341908763
188,0.5048622788227345
189,0.5138717440162084
190,0.522072111241724
191,0.5253414044572515
192,0.5275573256916888
193,0.528354784492513
194,0.5274472924250897
195,0.5266163838497164
196,0.5233825153446974
197,0.5183863459032992
198,0.5116024085939732
199,0.5044487947956307
200,0.49793158386222225
201,0.4921501330617385
202,0.4863855898254729
203,0.4815018724568567
204,0.48000347131438253
205,0.4821618195418467
206,0.48782688791230355
207,0.49420250497390655
208,0.5033514092542906
209,0.5121123884337153
210,0.5187118028947804
211,0.5240299309269245
212,0.5257578657936555
213,0.5256364567443332
214,0.5256831973914572
215,0.5263958206905657
216,0.5229266064784857
217,0.5185136295864822
218,0.5112541481695212
219,0.5027344509385181
220,0.4968539870129952
221,0.49091931186853277
222,0.4905696214380048
223,0.48626124812060545
224,0.484584925331516
225,0.4857681968274288
226,0.4911859101166863
227,0.49597203425371533
228,0.5025164183785803
229,0.5087338368275642
230,0.5167936272595189
231,0.5220835391327817
232,0.5253566604859945
233,0.5261408101589113
234,0.526703291971793
235,0.5271907159945135
236,0.5236360293014043
237,0.5190210411457079
238,0.5139079843128824
239,0.5059622141771383
240,0.5003534473612279
241,0.4951722756469309
242,0.49217256151887817
243,0.48694065956848503
244,0.4842535452779147
245,0.48535471717620604
246,0.49045690509785234
247,0.4947079220237852
248,0.5017127080281312
249,0.5088006471877827
250,0.5125650429389703
251,0.5151428300491249
252,0.5239182321662297
253,0.524727218158332
254,0.5256200388265081
255,0.527195811108051
256,0.524222233819825
257,0.519772122730028
258,0.5138444657529764
259,0.5062256431991289
260,0.5003480660608767
261,0.4951617055482169
262,0.49252761834856845
263,0.4873522125146004
264,0.4852441102178289
265,0.48628539062566056
266,0.492093316709314
267,0.4974289485744152
268,0.5037843747186304
269,0.5105993340563715
270,0.5132244860470172
271,0.5151199883006322
272,0.522072102008519
273,0.5232924922024453
274,0.5232335515037255
275,0.5247753515042064
276,0.5226655905631935
277,0.5182126561557369
278,0.512248555367555
279,0.5044878881399814
280,0.49888928172102426
281,0.495026484832206
282,0.49232239097906394
283,0.4870226963866658
284,0.48323918662562293
285,0.48351069683777664
286,0.4897211668243712
287,0.4951150002634776
288,0.501716477191926
289,0.5084153524258308
290,0.5123320304854114
291,0.5192784676046172
292,0.5236363366096696
293,0.524056542899583
294,0.5234322881254885
295,0.5244873434209323
296,0.5210410166912868
297,0.5160245981400702
298,0.5103589268812085
299,0.5024051343675707
300,0.49697378919328217
301,0.49370870754794055
302,0.4915473617239022
303,0.4868538566323529
304,0.4847342833055772
305,0.4842058561243096
306,0.48938561147608395
307,0.4940561197046627
308,0.5000147718190703
309,0.5070597383693168
310,0.5111052925713777
311,0.5190452570652061
312,0.5228852080723614
313,0.5238689881648214
314,0.5227087521711723
315,0.5240543776146447
316,0.5218217194058894
317,0.5177951832145344
318,0.5115634651465497
319,0.5038073063530398
320,0.49837417855401317
321,0.49368027271644255
322,0.49077091075577206
323,0.48514717478575176
324,0.48176244143927355
325,0.4815654584190118
326,0.48644601734316617
327,0.49251510720720415
328,0.49977072895643126
329,0.5072147804235889
330,0.5117123645609666
331,0.5141803616927235
332,0.516340962569907
333,0.5229388521878078
334,0.49741000841363864
335,0.4997238663418874
336,0.49835047720565
337,0.4953230467750003
338,0.4906613640141901
339,0.4829997753903584
340,0.4752334176924946
341,0.49544219301614634
342,0.49247666480274704
343,0.48740231614100993
344,0.4625826134714435
345,0.46234371194391305
346,0.4662915549623518
347,0.47061791928319147
348,0.4767553264359908
349,0.4841656182380729
350,0.4879695187774053
351,0.4909305833475492
352,0.4924523525264314
353,0.4936028240013352
354,0.49941198593240327
355,0.5015164095124403
356,0.5005150580412197
357,0.4969569179126604
358,0.4919685464519685
359,0.48327473472262783
360,0.47421936047805113
361,0.4941607524122335
362,0.48978813682096467
363,0.48393118055354334
364,0.4805536919773357
365,0.48058010846499455
366,0.4855914971404399
367,0.4907289194700571
368,0.4970782583397091
369,0.5042120424197002
370,0.5090143278156907
371,0.5112858769427405
372,0.49027027735970174
373,0.4913168210072731
374,0.49083273330909827
375,0.4934408998497793
376,0.4926825313459709
377,0.4897446708580406
378,0.48607657239857716
379,0.47914153155093914
380,0.4725949824446875
381,0.46627728636612487
382,0.4615722985166711
383,0.45662436386286087
384,0.45439521232551255
385,0.4546715452264186
386,0.4593642329679386
387,0.46586975459782
388,0.47252994767155543
389,0.48005684285343847
390,0.48638884405955674
391,0.48876774314661814
392,0.4883563103013153
393,0.4890931563995039
394,0.48917832795338917
395,0.4919618699064306
396,0.4911720277400139
397,0.48989062638737335
398,0.48544356324051907
399,0.481120094833478
400,0.4721256665390763
401,0.466068978584456
402,0.4624752623161079
403,0.4575717013706448
404,0.45543966943564657
405,0.45483331794692233
406,0.4590780002732379
407,0.46546793627951655
408,0.472730407174936
409,0.4793818496480699
410,0.507823882416505
411,0.510571565502187
412,0.4890740420227251
413,0.49739346865540346
414,0.4969668693786704
415,0.4993607717330531
416,0.4966324070537516
417,0.49079541629887835
418,0.4843560746669805
419,0.47519906561775
420,0.4661090461322864
421,0.457710283208591
422,0.4545789918109517
423,0.4504077676072914
424,0.4482546442910915
425,0.44928978121707275
426,0.45333821767519855
427,0.4601099290648681
428,0.46739205558141816
429,0.47545941016951104
430,0.48305251804570815
431,0.48905891424755454
432,0.4899983334709391
433,0.49117367936560197
434,0.4920167149518528
435,0.49312270588607965
436,0.4909760445523788
437,0.48565090514710413
438,0.48167727689607814
439,0.47459383480375517
440,0.46760955408956667
441,0.46114776556292153
442,0.45741018363688124
443,0.4526966858503828
444,0.45070866406861976
445,0.45206338871197094
446,0.4563381225093672
447,0.4611992103616401
448,0.4686378109407552
449,0.47599053277928033
450,0.4827079457661756
451,0.5104775422557158
452,0.48918732485789984
453,0.49093923382361737
454,0.4906755782478808
455,0.49201510728925735
456,0.49183837244188217
457,0.4885201249867253
458,0.4828287232581796
459,0.47545638720953903
460,0.4685131511836173
461,0.4614721760551217
462,0.46315773096189333
463,0.4592284699204967
464,0.4580674725340595
465,0.458824746192378
466,0.4634250425988442
467,0.4701390141729961
468,0.4764462480322412
469,0.4763451660851126
470,0.48348261054151404
471,0.4887223369051681
472,0.4882932133370016
473,0.4886710092463723
474,0.490268946498412
475,0.49257466528943233
476,0.49129429769831995
477,0.4875285804058655
478,0.48460877946961317
479,0.4776901930825943
480,0.47069403883253275
481,0.46472207240120395
482,0.46070982970652274
483,0.4563847032158957
484,0.4537872492591067
485,0.45464882737224227
486,0.45946038450051213
487,0.46580840158282394
488,0.47273928688018063
489,0.48081314344895165
490,0.48820524555174555
491,0.49154909107129846
492,0.49051722638332923
493,0.49059786247441095
494,0.492378801751736
495,0.4955614889921462
496,0.49558073900603217
497,0.49186969979964745
498,0.48658975334183113
499,0.4790350029545213
500,0.47185942985988744
501,0.47073198912403796
502,0.46663803413802873
503,0.46322143183967485
504,0.4616421426375334
505,0.4625260089845671
506,0.46711113006753047
507,0.47329752011173
508,0.4797954573929817
509,0.48556568609031575
510,0.4912327012498602
511,0.49299942366099464
512,0.49236188018415433
513,0.4925890349528056
514,0.49398014454018174
515,0.49707350903254666
516,0.4958759084114015
517,0.4933606626265754
518,0.48656118229310225
519,0.48014519061216954
520,0.4778383478326256
521,0.4718246021366582
522,0.46724357069879435
523,0.46370942622047595
524,0.46099917421530145
525,0.46127534856793123
526,0.4653523399328271
527,0.4723067410813312
528,0.4789619166653254
529,0.4849186972049903
530,0.4907710707230533
531,0.49309013108962485
532,0.49196228676946646
533,0.49163685941525304
534,0.49053496255895235
535,0.4928063059395701
536,0.4921338134215613
537,0.4896524407880964
538,0.48601276075210176
539,0.4793421314049114
540,0.4728899045555264
541,0.4718967676014194
542,0.4673639750052314
543,0.46416797870210375
544,0.4625732546830972
545,0.4625145996971121
546,0.4674704774825916
547,0.473047575949902
548,0.47885387630656534
549,0.4843894373533301
550,0.490073112414082
551,0.49222177234939996
552,0.4926745230738734
553,0.4929348406903049
554,0.4927001665242668
555,0.49592038887274276
556,0.49521830967505404
557,0.49099102261018346
558,0.4831860214772618
559,0.48130297539137445
560,0.4742960456736674
561,0.4689109988483841
562,0.4650022747038898
563,0.4613228766125959
564,0.4590433245935344
565,0.46063910270823666
566,0.46546947551779333
