t0,t1,t2,t3,t4,t5
1.593414381998837503e-01,7.320009628328889850e-02,7.777510230099449196e-02,1.693002780873765212e-01,9.043290333553656302e-01,1.870693996637343659e+01
1.541418965515288231e-01,7.365984846370152161e-02,7.826358899268293090e-02,1.637757650859993364e-01,9.065885890837026562e-01,1.878902578051912897e+01
1.452026142910453621e-01,7.206403385585748167e-02,7.656803597184867749e-02,1.542777776842359228e-01,9.070328707738545271e-01,1.884750821808636445e+01
1.351785940054645585e-01,6.923904674294903416e-02,7.356648716438345115e-02,1.436272561308062079e-01,9.055102135681090125e-01,1.888693061486376124e+01
1.225317211197833045e-01,6.586605236246080575e-02,6.998268063511454973e-02,1.301899536897695164e-01,9.047898104990285129e-01,1.896206497266872759e+01
1.092410954962656638e-01,6.554459404694305824e-02,6.964113117487694127e-02,1.160686639647823398e-01,9.030635681537250159e-01,1.913830636458739320e+01
1.091171873893311689e-01,6.498149853271638354e-02,6.904284219101093634e-02,1.159370116011642915e-01,9.018173129458737503e-01,1.927101244243966960e+01
1.109059845437116443e-01,6.653606514578017106e-02,7.069456921739135369e-02,1.178376085776935145e-01,9.011234241132338729e-01,1.935462129664673370e+01
1.045416477719492698e-01,6.437390920849955789e-02,6.839727853403085311e-02,1.110755007576962189e-01,9.006387859642560612e-01,1.939823063704694306e+01
9.994476501017868220e-02,6.317114443673796376e-02,6.711934096403403271e-02,1.061913128233148845e-01,9.005011406512525296e-01,1.943225620754472516e+01
1.036725111168249891e-01,6.334478659986429727e-02,6.730383576235569876e-02,1.101520430616265145e-01,9.000449300525373841e-01,1.945114894461241306e+01
1.142962151274954236e-01,6.541776370957845532e-02,6.950637394142715475e-02,1.214397285729637843e-01,8.989461651965066080e-01,1.947227030331442776e+01
1.269297489552317360e-01,6.906313948432464545e-02,7.337958570209490716e-02,1.348628582649336327e-01,8.985791906333600032e-01,1.951596686800988678e+01
1.411016129343393433e-01,7.179721339992954643e-02,7.628453923742521681e-02,1.499204637427359321e-01,8.983452011956023497e-01,1.955512725293874610e+01
1.547008372113301000e-01,7.566491396198515851e-02,8.039397108460917540e-02,1.643696395370382313e-01,8.975929114252271246e-01,1.959583064540157338e+01
1.624865881375157362e-01,7.740262831752134365e-02,8.224029258736645365e-02,1.726419998961104818e-01,8.981732231190988625e-01,1.963284952183540000e+01
1.670297566682941992e-01,7.863479106932121099e-02,8.354946551115392805e-02,1.774691164600626370e-01,8.986788185200529355e-01,1.966864232247316480e+01
1.684756732982182481e-01,7.744250048533080077e-02,8.228265676566386133e-02,1.790054028793567065e-01,8.997529566916147026e-01,1.968506364240623441e+01
1.663736958686080625e-01,7.589362158264234548e-02,8.063697293155758228e-02,1.767720518603963231e-01,9.022239884982999891e-01,1.971339991431175775e+01
1.593245663307156501e-01,7.429691997426564332e-02,7.894047747265710291e-02,1.692823517263852273e-01,9.048413207952887838e-01,1.975959606751551334e+01
1.564667208187049130e-01,7.367795658890631538e-02,7.828282887571294535e-02,1.662458908698740967e-01,9.069823913965259221e-01,1.980244448662556422e+01
1.576933199428415810e-01,7.553366135542564919e-02,8.025451519013966639e-02,1.675491524392692388e-01,9.089261951668053952e-01,1.984593193185838800e+01
1.540669580113830095e-01,7.541425970759542408e-02,8.012765093932022742e-02,1.636961428870946089e-01,9.079073681627609638e-01,1.984173289475699065e+01
1.455490130913545954e-01,7.368928489322691677e-02,7.829486519905354269e-02,1.546458264095642299e-01,9.061895054987690878e-01,1.987125578791552627e+01
1.308435240197679539e-01,7.006061763867521552e-02,7.443940624109240956e-02,1.390212442710035967e-01,9.055430795109646880e-01,1.993434330871903981e+01
1.129154786680607453e-01,6.808044956816297621e-02,7.233547766617322294e-02,1.199726960848145896e-01,9.034559736422317355e-01,2.007459558893743079e+01
1.063476931828615524e-01,6.599151554823087795e-02,7.011598526999526793e-02,1.129944240067905503e-01,9.020333459983113089e-01,2.017485731503365542e+01
1.015084755861027227e-01,6.404601546405487567e-02,6.804889143055832534e-02,1.078527553102344716e-01,9.014224449456307298e-01,2.021969681126780927e+01
9.259460342154010593e-02,6.229429547863560984e-02,6.618768894605035757e-02,9.838176613538641979e-02,9.024665259394426542e-01,2.023043957565941398e+01
8.454855503283320584e-02,5.854103653217855585e-02,6.219985131543980666e-02,8.983283972238535753e-02,9.039714803283432909e-01,2.021244805934309952e+01
8.479628632912844521e-02,5.631080605778825826e-02,5.983023143640009422e-02,9.009605422469914304e-02,9.052795416723221633e-01,2.018247393747560281e+01
8.957024022859416679e-02,5.532751764797624872e-02,5.878548750097486314e-02,9.516838024288115649e-02,9.057235241246012203e-01,2.019581432740671545e+01
9.809357914475604068e-02,5.684165038738438203e-02,6.039425353659594320e-02,1.042244278413034381e-01,9.058955151379569637e-01,2.022624107075995070e+01
1.081629935118592345e-01,5.854429806981532175e-02,6.220331669917884831e-02,1.149231806063505112e-01,9.064324684109167363e-01,2.022785619163374449e+01
1.233343525066751406e-01,6.259366700251610405e-02,6.650577119017328509e-02,1.310427495383423013e-01,9.071220561668450477e-01,2.023811532455946605e+01
1.358145297355318470e-01,6.651686847469427677e-02,7.067417275436270463e-02,1.443029378440024157e-01,9.066865952758461633e-01,2.025159862941321265e+01
1.444632516829414404e-01,7.006215163424249492e-02,7.444103611138257193e-02,1.534922049131252630e-01,9.056121019714247211e-01,2.025368296528813872e+01
1.472489441056561432e-01,7.001398893730872985e-02,7.438986324589043353e-02,1.564520031122599575e-01,9.051289709943242112e-01,2.025101113051201196e+01
1.458700578001548565e-01,6.820567198586782731e-02,7.246852648498469662e-02,1.549869364126645610e-01,9.069031552556440223e-01,2.026024716757820698e+01
1.435867204583643753e-01,6.737104974744277663e-02,7.158174035665793022e-02,1.525608904870123239e-01,9.091572770318616659e-01,2.032901232539789049e+01
1.433785258242535887e-01,6.665881921278221656e-02,7.082499541358110162e-02,1.523396836882695282e-01,9.106272398070079932e-01,2.038978587113083307e+01
1.398528366636392628e-01,6.730591517367970344e-02,7.151253487203464154e-02,1.485936389551166248e-01,9.113960420912261551e-01,2.042029264501793406e+01
1.350160769681598982e-01,6.821691944868066293e-02,7.248047691422303263e-02,1.434545817786694877e-01,9.109952087267501053e-01,2.044520113315448029e+01
1.308898171730614735e-01,6.887593016972438920e-02,7.318067580533207939e-02,1.390704307463776768e-01,9.077324226562553111e-01,2.047571385753574802e+01
1.234822250183275349e-01,6.877528972500446258e-02,7.307374533281715823e-02,1.311998640819729833e-01,9.042441739709340398e-01,2.055368679119233377e+01
1.119967442112176220e-01,6.904193677421220643e-02,7.335705782260042163e-02,1.189965407244186063e-01,9.013976271165404786e-01,2.067482067623901187e+01
1.031265191338711640e-01,6.762134006857387081e-02,7.184767382285972559e-02,1.095719265797382297e-01,8.998616220762979401e-01,2.076051120534976491e+01
9.919741970324427727e-02,6.532753452448769593e-02,6.941050543226820468e-02,1.053972584346971608e-01,8.992966938239632668e-01,2.080761622840630309e+01
9.070927409698410770e-02,6.329195065207611492e-02,6.724769756783102737e-02,9.637860372804572806e-02,9.001820318115486552e-01,2.082546766130051097e+01
8.491530912298714262e-02,6.138044610272237744e-02,6.521672398414259109e-02,9.022251594317388934e-02,9.017198410929874175e-01,2.084146159149463884e+01
8.320818364483645313e-02,5.882001474721047091e-02,6.249626566891106072e-02,8.840869512263864471e-02,9.028373322186676875e-01,2.083385990329454884e+01
8.916652432297547670e-02,5.883259949735075711e-02,6.250963696593515861e-02,9.473943209316165737e-02,9.033373221521904251e-01,2.084319891453807472e+01
9.703626400108671113e-02,5.995907166712884095e-02,6.370651364632429203e-02,1.031010305011542533e-01,9.034625009595954603e-01,2.086330372835891112e+01
1.063631380138245208e-01,6.097834230516348264e-02,6.478948869923616127e-02,1.130108341396884181e-01,9.034144018753811345e-01,2.088240628311744018e+01
1.206576437462635876e-01,6.492325308289355335e-02,6.898095640057429201e-02,1.281987464804050791e-01,9.045064154291537761e-01,2.088725368844682961e+01
1.322830514399670199e-01,6.860247936696475812e-02,7.289013432740001908e-02,1.405507421549648805e-01,9.045641736556507828e-01,2.087604808581591698e+01
1.406236402181843537e-01,7.238850407736815984e-02,7.691278558220367156e-02,1.494126177318211568e-01,9.043629269891204636e-01,2.088164586416293389e+01
1.440407521700532989e-01,7.326627320395025234e-02,7.784541527919716652e-02,1.530432991806816856e-01,9.039891715326892063e-01,2.089179719267281854e+01
1.421354628489922833e-01,7.011861083162598818e-02,7.450102400860260377e-02,1.510189292770542646e-01,9.050945449816503174e-01,2.093661172606832110e+01
1.361015696411435050e-01,6.761576449754003182e-02,7.184174977863623524e-02,1.446079177437150087e-01,9.060502547395519191e-01,2.103440950215912864e+01
1.331284272356910436e-01,6.590756034083258830e-02,7.002678286213467884e-02,1.414489539379218119e-01,9.068213182446753784e-01,2.109799951695049813e+01
1.284039688731496431e-01,6.464048223789443937e-02,6.868051237776280626e-02,1.364292169277214195e-01,9.072273639970440673e-01,2.113454479263440788e+01
1.288759461306570875e-01,6.750689073819624020e-02,7.172607140933343062e-02,1.369306927638231086e-01,9.069279238371441565e-01,2.116075673475585361e+01
1.255352968944427328e-01,6.886737990302851942e-02,7.317159114696790423e-02,1.333812529503455302e-01,9.043339986616812931e-01,2.117229608600095503e+01
1.171941879144340892e-01,6.871301611569892442e-02,7.300757962293016878e-02,1.245188246590864661e-01,9.019827449770339012e-01,2.125665979267152750e+01
1.065218152429257964e-01,6.865705115351304622e-02,7.294811685060766104e-02,1.131794286956087081e-01,8.995608668316096290e-01,2.135625420827047094e+01
9.849978753645165230e-02,6.769838656756786699e-02,7.192953572804097750e-02,1.046560242574799682e-01,8.981601718739768980e-01,2.142976113630172463e+01
9.551838239912643913e-02,6.646905306937755942e-02,7.062336888621349729e-02,1.014882812990717115e-01,8.974741842267150993e-01,2.147480347184096061e+01
8.761284293656686206e-02,6.561457104326286205e-02,6.971548173346686639e-02,9.308864562010230048e-02,8.983943690179073682e-01,2.148596222007078538e+01
8.056725259373771764e-02,6.447766773664671824e-02,6.850752197018705747e-02,8.560270588084614718e-02,8.997341655305531871e-01,2.149838685563303287e+01
7.984209789201056340e-02,6.243596899841815512e-02,6.633821706081913239e-02,8.483222901026100937e-02,9.007395985622778101e-01,2.149396630672782038e+01
8.569450982096704639e-02,6.244464432079575855e-02,6.634743459084564698e-02,9.105041668477772965e-02,9.006842201995799435e-01,2.151347926605510352e+01
9.418174521053197801e-02,6.329534104848337506e-02,6.725129986401354176e-02,1.000681042861901043e-01,9.003526255934365397e-01,2.155574186083359933e+01
1.063717708266495587e-01,6.490668388604117767e-02,6.896335162891883974e-02,1.130200065033152429e-01,9.007809395180514933e-01,2.160091776644246764e+01
1.214890941101836042e-01,6.867471770277404353e-02,7.296688755919754354e-02,1.290821624920701627e-01,9.017436610224032201e-01,2.161624353953636657e+01
1.311888089442072303e-01,7.128226078684830880e-02,7.573740208602636192e-02,1.393881095032202533e-01,9.030712253484758367e-01,2.165010710584629194e+01
1.394276499626304899e-01,7.370762287535595481e-02,7.831434930506557535e-02,1.481418780852948036e-01,9.032994881576346113e-01,2.167447715535933028e+01
1.416540292351065045e-01,7.478095338560290795e-02,7.945476297220312178e-02,1.505074060623006749e-01,9.028598998653205587e-01,2.169326345225755048e+01
1.410683000010113652e-01,7.070079630181007324e-02,7.511959607067311695e-02,1.498850687510744628e-01,9.044760425852717001e-01,2.169058471419283762e+01
1.355202080923696151e-01,6.572479003190571933e-02,6.983258940889963684e-02,1.439902210981425790e-01,9.064009508463019005e-01,2.173391404139507088e+01
1.291600300559206660e-01,6.241644742651289435e-02,6.631747539067001096e-02,1.372325319344156469e-01,9.080166887538538845e-01,2.177198471367516674e+01
1.231681015005401114e-01,5.976042427548205332e-02,6.349545079269967862e-02,1.308661078443239811e-01,9.090872576197943644e-01,2.178967054992766350e+01
1.207266182661060755e-01,6.023444988862376032e-02,6.399910300666282470e-02,1.282720319077380322e-01,9.087753192306383676e-01,2.179817749577723518e+01
1.198637519810438479e-01,6.250253967258768972e-02,6.640894840212441252e-02,1.273552364798592185e-01,9.056225110056670413e-01,2.180442776450072273e+01
1.132507926575816865e-01,6.349523386304918582e-02,6.746368597948977641e-02,1.203289671986805115e-01,9.026962057779331916e-01,2.185937538745185549e+01
1.042060705248117475e-01,6.444624529106338096e-02,6.847413562175480584e-02,1.107189499326123594e-01,8.990086832235176795e-01,2.197698779111790657e+01
9.541537925150112009e-02,6.374286457267265560e-02,6.772679360846479979e-02,1.013788404547202870e-01,8.966631461874774445e-01,2.205043893052026149e+01
8.957563304918157721e-02,6.222591444157136997e-02,6.611503409416948085e-02,9.517411011475533644e-02,8.954946900072076055e-01,2.208126703097074284e+01
8.144801903983896196e-02,6.162186894030353274e-02,6.547323574907240595e-02,8.653852022982874703e-02,8.961226809537743421e-01,2.208925478187567748e+01
7.275957435770533110e-02,6.216200652466129239e-02,6.604713193245263791e-02,7.730704775506189175e-02,8.968577089893753351e-01,2.209536121691093413e+01
7.136472400905416458e-02,6.190370435919406722e-02,6.577268588164368601e-02,7.582501925961999956e-02,8.969664085089429362e-01,2.210091250862491918e+01
7.291825846190291838e-02,6.232762099379737103e-02,6.622309730590969501e-02,7.747564961577182996e-02,8.966125050850872746e-01,2.208891934943741120e+01
8.453265120245305464e-02,6.379349877445643358e-02,6.778059244785983317e-02,8.981594190260622224e-02,8.970609613546133287e-01,2.208908459236037203e+01
9.718141491048568059e-02,6.622287138675594931e-02,7.036180084842819094e-02,1.032552533423909263e-01,8.978594575672682598e-01,2.208881683394996642e+01
1.152319490523447815e-01,7.146255050142878706e-02,7.592895990776798998e-02,1.224339458681161091e-01,8.995603544226644654e-01,2.209455680046261605e+01
1.328640048538499152e-01,7.546498772671624000e-02,8.018154945963595903e-02,1.411680051572155870e-01,9.007692771361441864e-01,2.213116383289659339e+01
1.404553084281746356e-01,7.665608078114476143e-02,8.144708582996640356e-02,1.492337652049358643e-01,9.004212796473632929e-01,2.216396081794944806e+01
1.412685053407078395e-01,7.753366606868587751e-02,8.237952019797868675e-02,1.500977869245021801e-01,8.994862772080822744e-01,2.219109628348315155e+01
1.427041100361774173e-01,7.336671111578811633e-02,7.795213056052481548e-02,1.516231169134383827e-01,9.004430219588994699e-01,2.220218434653404671e+01
1.427254777427995336e-01,6.986255939200550213e-02,7.422896935400583041e-02,1.516458201017245322e-01,9.018110787593516253e-01,2.223199540622604076e+01
1.421181955610305025e-01,6.820827607487202349e-02,7.247129332955151715e-02,1.510005827835948500e-01,9.029289272190503812e-01,2.226719238039595794e+01
1.375826024882867982e-01,6.741418963962443611e-02,7.162757649210108046e-02,1.461815151438049520e-01,9.034325783161869516e-01,2.228118011146783317e+01
1.302747541131029640e-01,6.699048556288088319e-02,7.117739091056093925e-02,1.384169262451719618e-01,9.025602396390435267e-01,2.229450219958888724e+01
1.273711756175709975e-01,6.903886876483804336e-02,7.335379806264046010e-02,1.353318740936693687e-01,8.997002697677957128e-01,2.234410901556123719e+01
1.155877152735860364e-01,6.763919581313219964e-02,7.186664555145289013e-02,1.228119474781852044e-01,8.965840729549141574e-01,2.242061385102444504e+01
1.055735123527104802e-01,6.812290694732528462e-02,7.238058863153301603e-02,1.121718568747549216e-01,8.936117013276535515e-01,2.253159665811937984e+01
9.583955260981998070e-02,6.811959295946055926e-02,7.237706751942687977e-02,1.018295246479336835e-01,8.919813801899901806e-01,2.260323727214213463e+01
9.149832839441562893e-02,6.679965170298214627e-02,7.097462993441858159e-02,9.721697391906684860e-02,8.911092050081859117e-01,2.264168938163609823e+01
8.626987120029766531e-02,6.551952899326478341e-02,6.961449955534364242e-02,9.166173815031601613e-02,8.916952701119498226e-01,2.265352251287286123e+01
7.928269156260359107e-02,6.624153047279555950e-02,7.038162612734519263e-02,8.423785978526622531e-02,8.925733075834189068e-01,2.265031857364245838e+01
7.937448379414516197e-02,6.704126791955597464e-02,7.123134716452833581e-02,8.433538903127937858e-02,8.936195335417721486e-01,2.261186160457411987e+01
8.338016183743086895e-02,6.692047244950710683e-02,7.110300197760131835e-02,8.859142195227058536e-02,8.938682604884176097e-01,2.259896948865278432e+01
9.423556855257543552e-02,6.908711808599761472e-02,7.340506296637240580e-02,1.001252915871115867e-01,8.935418757940372103e-01,2.262234649645327522e+01
1.069424331037633208e-01,7.211493496965720729e-02,7.662211840526064743e-02,1.136263351727485049e-01,8.940325962952477834e-01,2.264797233244612684e+01
1.232425920535255431e-01,7.762007366573733802e-02,8.247132826984603093e-02,1.309452540568711021e-01,8.950790475750788344e-01,2.267240591615224687e+01
1.364080297670396680e-01,7.999917726388491857e-02,8.499912584287781792e-02,1.449335316274797392e-01,8.962290326480960578e-01,2.277007871112197535e+01
1.442209140165610082e-01,7.995966534328344255e-02,8.495714442723870108e-02,1.532347211425960642e-01,8.962997439614862616e-01,2.283722741149087199e+01
1.449692772972251686e-01,7.909594861670588006e-02,8.403944540524992124e-02,1.540298571283015283e-01,8.960553390090455483e-01,2.287228740716302156e+01
1.463700688909107261e-01,7.502052477729949376e-02,7.970930757588078064e-02,1.555181981965929328e-01,8.973392651465167402e-01,2.288110916448401611e+01
1.452864816070681409e-01,7.153573963518161660e-02,7.600672336238037397e-02,1.543668867075096984e-01,8.989429053818182025e-01,2.290168906735665644e+01
1.431186348511193085e-01,7.052233885656604417e-02,7.492998503510148178e-02,1.520635495293143624e-01,9.004098797264749043e-01,2.295104001942377892e+01
1.374499728188043612e-01,6.920756187929834324e-02,7.353303449675434311e-02,1.460405961199793268e-01,9.002503548383439247e-01,2.294816409205414587e+01
1.270790653745534904e-01,6.712255175671003049e-02,7.131771124150433627e-02,1.350215069604628060e-01,8.995885734168943548e-01,2.291851257763358518e+01
1.226965260581226042e-01,6.870408570413916172e-02,7.299809106064793218e-02,1.303650589367555124e-01,8.978237913962356931e-01,2.295142974363049149e+01
1.144932935703575627e-01,6.862342073629605632e-02,7.291238453231445316e-02,1.216491244185045062e-01,8.935862444864687282e-01,2.300330032921161916e+01
