Step,Agent_ID,X,Y,Theta
13,1,375.9682,581.6644,-3.0397
13,2,255.8312,416.0035,-1.8555
13,3,269.5125,275.5604,-1.2618
13,4,407.9673,178.2624,-0.3914
13,5,582.7680,212.0390,0.3716
13,6,639.8132,357.6694,1.2206
13,7,632.7745,495.2456,1.9253
13,8,513.0521,555.4061,2.5491
13,9,525.7509,290.0915,-0.1369
13,10,516.9034,338.7249,0.1279
13,11,381.1365,357.2404,-1.6632
13,12,514.3011,414.3678,-3.0938
13,13,527.3907,481.7515,2.5354
13,14,402.6584,496.2528,2.4470
13,15,330.5122,435.0811,-1.6479
13,16,317.1806,292.0220,-1.4465
13,17,451.0054,246.2184,-0.1512
14,1,375.7692,581.2325,-3.0513
14,2,256.0980,416.1724,-1.8382
14,3,269.4869,275.4789,-1.2633
14,4,408.0891,178.3146,-0.3981
14,5,582.9174,213.1950,0.3489
14,6,639.2787,357.9301,1.2465
14,7,631.7891,495.4254,1.9012
14,8,513.1622,554.7111,2.5687
14,9,525.1553,290.1488,-0.1520
14,10,516.8483,339.3246,0.1273
14,11,381.5679,357.2165,-1.6628
14,12,514.2840,414.1690,-3.1009
14,13,526.9247,481.7524,2.5256
14,14,402.7806,496.3357,2.4465
14,15,329.9766,435.0228,-1.6461
14,16,317.1458,291.9687,-1.4490
14,17,450.9952,245.5477,-0.1590
15,1,375.7782,581.2867,-3.0464
15,2,256.3851,416.4101,-1.7970
15,3,269.2839,275.6508,-1.2211
15,4,408.0243,178.1064,-0.3346
15,5,583.1453,213.6723,0.3695
15,6,638.7323,357.3371,1.3121
15,7,631.4014,495.5445,1.8943
15,8,513.2924,554.3057,2.6311
15,9,524.8491,290.1424,-0.1509
15,10,516.8188,339.6481,0.1345
15,11,381.7942,357.2009,-1.6540
15,12,514.2696,414.0487,-3.0991
15,13,526.6744,481.7738,2.5297
15,14,402.9171,496.4111,2.4473
15,15,329.6269,434.9654,-1.6258
15,16,317.1267,291.9396,-1.4423
15,17,450.9868,245.1940,-0.1547
16,1,375.8211,581.2726,-3.0294
16,2,256.6667,416.6578,-1.7475
16,3,269.0217,275.9503,-1.1598
16,4,407.9863,178.2562,-0.2616
16,5,583.4697,213.5254,0.4344
16,6,637.9879,356.3095,1.3599
16,7,631.6021,495.4933,1.9081
16,8,513.2883,554.3162,2.7047
16,9,524.6857,290.1345,-0.1441
16,10,516.8030,339.8226,0.1446
16,11,381.9159,357.1925,-1.6428
16,12,514.2554,413.9622,-3.0949
16,13,526.5447,481.8084,2.5407
16,14,403.0145,496.4611,2.4505
16,15,329.4143,434.9248,-1.6034
16,16,317.1165,291.9239,-1.4326
16,17,450.9823,245.0034,-0.1464
17,1,375.2712,580.9361,-2.9678
17,2,256.9097,416.8671,-1.7018
17,3,268.6806,276.1162,-1.1010
17,4,408.1105,178.1787,-0.1964
17,5,583.3886,213.1467,0.5069
17,6,637.6842,355.4829,1.3999
17,7,632.7027,495.2365,1.9533
17,8,513.1454,554.7892,2.7576
17,9,524.0469,290.1078,-0.1398
17,10,516.6263,339.9317,0.1591
17,11,381.9763,357.3287,-1.6348
17,12,514.2376,413.8880,-3.0945
17,13,526.4849,481.8551,2.5525
17,14,403.0668,496.4878,2.4534
17,15,329.3001,434.9031,-1.5876
17,16,317.1901,292.2118,-1.4269
17,17,450.9847,244.7607,-0.1298
18,1,374.7837,580.8065,-2.8890
18,2,257.1678,417.0732,-1.6543
18,3,268.0120,275.7060,-1.0619
18,4,408.3995,177.8223,-0.1287
18,5,583.0905,212.5134,0.5791
18,6,638.2523,355.1752,1.4380
18,7,634.1437,494.8643,2.0279
18,8,512.6030,555.2873,2.8063
18,9,523.3391,289.8283,-0.1428
18,10,515.3284,340.3926,0.1858
18,11,382.0033,357.7996,-1.6282
18,12,514.2352,413.6085,-3.0880
18,13,526.4565,481.8893,2.5621
18,14,403.1504,496.5691,2.4844
18,15,329.2138,435.2269,-1.5783
18,16,317.6083,293.0622,-1.4330
18,17,450.9914,244.2317,-0.0867
19,1,374.7521,581.1708,-2.8160
19,2,257.4321,417.2607,-1.6062
19,3,267.4389,275.4672,-1.0187
19,4,408.9789,177.1996,-0.0602
19,5,582.7594,212.1377,0.6494
19,6,638.7941,355.0902,1.4826
19,7,635.0223,494.4749,2.1024
19,8,512.1730,555.5659,2.8525
19,9,522.7784,289.6248,-0.1463
19,10,514.3826,340.7421,0.2045
19,11,382.0328,358.2553,-1.6224
19,12,514.2410,413.3179,-3.0787
19,13,526.4414,481.9078,2.5689
19,14,403.5888,496.0966,2.5646
19,15,329.0655,435.5922,-1.5668
19,16,317.9678,294.3274,-1.4344
19,17,450.9795,243.7453,-0.0394
20,1,375.0451,581.8685,-2.7469
20,2,257.7408,417.4450,-1.5531
20,3,267.1481,274.9487,-0.9803
20,4,409.6170,176.5603,0.0105
20,5,582.5359,211.8794,0.7192
20,6,639.2689,355.0468,1.5324
20,7,635.4803,494.0330,2.1720
20,8,511.8748,555.8315,2.8953
20,9,522.3377,289.5074,-0.1505
20,10,513.8035,340.9735,0.2139
20,11,382.0764,358.6857,-1.6176
20,12,514.2521,413.0377,-3.0685
20,13,526.4335,481.9178,2.5735
20,14,404.6950,495.5011,2.6342
20,15,328.5016,436.5129,-1.5082
20,16,318.0939,295.3217,-1.4263
20,17,450.9452,243.2987,0.0115
21,1,375.4532,582.5178,-2.6740
21,2,258.0669,417.6098,-1.4972
21,3,267.1931,274.3813,-0.9353
21,4,410.3313,175.9442,0.0843
21,5,582.3929,211.6901,0.7880
21,6,639.6553,354.9941,1.5829
21,7,635.6712,493.6111,2.2392
21,8,511.6910,555.9758,2.9342
21,9,522.0016,289.4424,-0.1544
21,10,513.4583,341.1317,0.2181
21,11,382.1369,359.0854,-1.6140
21,12,514.2646,412.7956,-3.0589
21,13,526.4295,481.9232,2.5764
21,14,405.7248,494.9089,2.7031
21,15,328.0473,437.4243,-1.4334
21,16,317.9500,296.7873,-1.4008
21,17,450.8893,242.8906,0.0653
22,1,375.7899,583.1010,-2.6033
22,2,258.4242,417.7560,-1.4371
22,3,267.5690,273.7242,-0.8855
22,4,411.0076,175.2705,0.1650
22,5,582.3227,211.1280,0.8502
22,6,639.7242,354.9091,1.6360
22,7,635.5773,492.9337,2.2952
22,8,511.7201,555.9786,2.9745
22,9,521.4420,290.0556,-0.1060
22,10,513.2714,341.2267,0.2201
22,11,382.2074,359.4339,-1.6133
22,12,514.2586,412.5708,-3.0570
22,13,526.3474,481.9132,2.5920
22,14,406.4142,494.3911,2.7707
22,15,327.9939,438.2146,-1.3644
22,16,317.3585,298.6131,-1.3555
22,17,450.8210,242.5378,0.1190
23,1,376.6650,582.8926,-2.5594
23,2,258.7216,417.8610,-1.3893
23,3,267.7493,273.3253,-0.8390
23,4,411.6915,174.6599,0.2336
23,5,582.1186,210.8041,0.9128
23,6,639.4708,354.7882,1.6999
23,7,635.0149,491.1864,2.3391
23,8,511.9596,555.8440,3.0216
23,9,521.0679,290.5714,-0.0700
23,10,513.1766,341.2880,0.2069
23,11,382.3965,359.5430,-1.5997
23,12,514.2864,412.3151,-3.0694
23,13,526.1093,481.8071,2.6131
23,14,407.0439,494.0050,2.8252
23,15,327.5919,439.1525,-1.3058
23,16,317.2504,300.2735,-1.3320
23,17,450.7798,242.3338,0.1477
24,1,377.4974,582.4162,-2.5448
24,2,258.8809,417.9177,-1.3760
24,3,267.8961,273.0840,-0.8067
24,4,412.5126,174.4342,0.2327
24,5,582.0751,210.6789,0.9184
24,6,639.2352,354.9495,1.7084
24,7,634.7880,489.8480,2.3574
24,8,511.8747,555.6490,3.0224
24,9,520.8588,290.8391,-0.0579
24,10,513.1222,341.3073,0.1828
24,11,382.4912,359.6064,-1.6000
24,12,514.3141,412.1598,-3.0892
24,13,525.9806,481.7497,2.6151
24,14,407.6066,493.8897,2.8237
24,15,326.8488,440.7819,-1.2889
24,16,317.9566,301.2264,-1.3366
24,17,450.7577,242.2247,0.1499
25,1,377.9315,582.2941,-2.5556
25,2,258.9657,417.9485,-1.3776
25,3,267.9045,272.9354,-0.7941
25,4,413.4553,174.4813,0.1833
25,5,582.2096,210.2970,0.8783
25,6,639.0153,355.4662,1.6630
25,7,635.1452,489.2769,2.3355
25,8,511.3944,555.3872,2.9706
25,9,520.7454,290.9822,-0.0582
25,10,513.0925,341.3156,0.1583
25,11,382.5393,359.6424,-1.6084
25,12,514.2293,412.0615,-3.1148
25,13,525.9150,481.7206,2.6079
25,14,408.0756,493.8958,2.7942
25,15,326.0065,442.6346,-1.2939
25,16,319.0151,301.6756,-1.3495
25,17,450.7459,242.1663,0.1421
26,1,378.0919,582.4018,-2.5949
26,2,259.0111,417.9649,-1.3842
26,3,267.6402,272.7636,-0.8225
26,4,414.1398,174.7214,0.1153
26,5,582.3322,209.9889,0.8373
26,6,639.0836,355.6426,1.5886
26,7,635.3299,489.2470,2.3029
26,8,510.9602,555.1863,2.9136
26,9,520.6847,291.0594,-0.0639
26,10,513.0770,341.3204,0.1372
26,11,382.5647,359.6618,-1.6193
26,12,514.1466,412.0034,-3.1387
26,13,525.8805,481.7054,2.5977
26,14,408.4522,493.9319,2.7568
26,15,325.2842,444.0844,-1.3035
26,16,319.9847,301.3444,-1.3667
26,17,450.7395,242.1350,0.1316
27,1,377.9776,582.6954,-2.6714
27,2,259.2185,417.7925,-1.4111
27,3,267.7477,272.5936,-0.8661
27,4,414.6093,175.0082,0.0474
27,5,582.5231,209.7191,0.7853
27,6,638.8473,355.3528,1.5235
27,7,635.2762,489.8158,2.2545
27,8,510.7299,555.0847,2.8593
27,9,520.6523,291.1009,-0.0685
27,10,513.0689,341.3229,0.1224
27,11,382.5783,359.6721,-1.6275
27,12,514.1020,411.9723,3.1277
27,13,525.8620,481.6971,2.5901
27,14,408.6656,493.9528,2.7297
27,15,324.9234,444.7151,-1.3220
27,16,320.5366,300.9507,-1.3904
27,17,450.7361,242.1185,0.1239
28,1,377.2589,582.8532,-2.7420
28,2,259.7100,417.4403,-1.4762
28,3,268.1682,272.4879,-0.9334
28,4,414.9588,175.3170,-0.0199
28,5,582.8176,209.4681,0.7090
28,6,638.8098,354.6158,1.4748
28,7,635.0569,490.7874,2.1922
28,8,511.1240,555.0651,2.8074
28,9,520.6352,291.1232,-0.0719
28,10,512.5195,341.3499,0.1152
28,11,382.5854,359.6776,-1.6333
28,12,514.0779,411.9557,3.1160
28,13,525.8522,481.6927,2.5847
28,14,408.7803,493.9642,2.7108
28,15,324.7520,444.9880,-1.3373
28,16,320.8426,300.7068,-1.4077
28,17,450.7343,242.1098,0.1183
29,1,376.2541,582.7263,-2.8110
29,2,260.1317,417.1390,-1.5402
29,3,268.5479,272.4895,-1.0005
29,4,415.2408,175.6349,-0.0863
29,5,583.0919,209.2216,0.6358
29,6,638.5812,353.9707,1.4266
29,7,634.8786,491.4203,2.1215
29,8,511.7032,555.3178,2.7655
29,9,520.6263,291.1351,-0.0743
29,10,512.2231,341.3643,0.1103
29,11,382.5891,359.6804,-1.6374
29,12,514.0650,411.9469,3.1078
29,13,525.8470,481.6903,2.5809
29,14,408.8418,493.9706,2.6976
29,15,324.6640,445.1204,-1.3481
29,16,321.0083,300.5742,-1.4198
29,17,450.7333,242.1054,0.1143
30,1,375.6800,582.4943,-2.8774
30,2,260.7605,416.8700,-1.5975
30,3,268.8226,272.4770,-1.0674
30,4,415.4899,175.9543,-0.1516
30,5,583.2969,209.0931,0.5646
30,6,638.3947,353.6542,1.3796
30,7,634.7750,491.8985,2.0534
30,8,511.9132,555.3616,2.7212
30,9,520.6387,291.3690,-0.0670
30,10,512.0633,341.3720,0.1069
30,11,382.8264,359.6658,-1.6365
30,12,514.0580,411.9423,3.1023
30,13,525.8443,481.6890,2.5783
30,14,408.8745,493.9741,2.6885
30,15,324.3981,445.2144,-1.3801
30,16,321.0983,300.5021,-1.4281
30,17,450.7096,241.8956,0.0872
31,1,375.3571,582.1968,-2.9430
31,2,261.6615,416.5839,-1.6529
31,3,269.0233,272.4276,-1.1349
31,4,415.7216,176.2731,-0.2157
31,5,583.4909,208.9945,0.4946
31,6,638.1943,353.5888,1.3335
31,7,634.6973,492.2171,1.9860
31,8,511.9320,555.3076,2.6780
31,9,520.6620,291.7294,-0.0517
31,10,511.9773,341.3760,0.1049
31,11,383.2445,359.6386,-1.6311
31,12,514.0543,411.9400,3.0987
31,13,525.9667,481.8840,2.5752
31,14,408.7718,493.8015,2.6577
31,15,323.9479,445.2774,-1.4388
31,16,320.7902,300.3122,-1.4752
31,17,451.0498,241.6864,0.0285
32,1,375.1819,581.8699,-3.0077
32,2,262.3033,416.3216,-1.7090
32,3,269.2892,272.4253,-1.1993
32,4,415.9432,176.5904,-0.2784
32,5,583.6034,210.5047,0.4503
32,6,637.5818,353.9180,1.2689
32,7,634.8313,492.6343,1.9215
32,8,511.8492,555.1951,2.6352
32,9,520.6605,292.1028,-0.0537
32,10,511.9312,341.3781,0.1050
32,11,383.6263,359.6145,-1.6232
32,12,514.0524,411.9388,3.0975
32,13,526.0894,482.2706,2.5445
32,14,408.5003,493.3392,2.6013
32,15,323.5495,445.3204,-1.4973
32,16,320.4485,300.1252,-1.5303
32,17,451.3901,241.3637,-0.0330
33,1,374.8188,581.0981,-3.0481
33,2,262.8096,416.0965,-1.7573
33,3,269.5867,272.4504,-1.2553
33,4,416.1460,176.8888,-0.3345
33,5,583.7679,212.2913,0.4065
33,6,636.5464,354.3456,1.2105
33,7,633.8636,492.8093,1.8979
33,8,511.5821,554.9152,2.5794
33,9,520.6187,292.5612,-0.0776
33,10,511.9065,341.3791,0.1209
33,11,383.8309,359.7437,-1.6037
33,12,514.0513,411.9384,3.1123
33,13,525.9731,482.5307,2.5058
33,14,408.2698,492.9333,2.5596
33,15,323.3644,445.1460,-1.5406
33,16,320.2426,300.0148,-1.5658
33,17,451.6974,240.6541,-0.0762
34,1,374.6048,580.6229,-3.0603
34,2,263.0855,415.9615,-1.7727
34,3,269.7581,272.4616,-1.2755
34,4,416.2639,177.0624,-0.3540
34,5,583.8885,213.2615,0.3845
34,6,635.8500,354.4083,1.2351
34,7,632.9251,493.0023,1.8749
34,8,511.6683,554.4102,2.5926
34,9,520.2031,292.7430,-0.0788
34,10,511.8934,341.3796,0.1450
34,11,383.9007,359.8866,-1.5802
34,12,514.0508,411.9382,3.1361
34,13,525.9093,482.6615,2.4918
34,14,408.1466,492.7307,2.5479
34,15,323.4124,444.8477,-1.5593
34,16,320.1124,299.9453,-1.5723
34,17,451.8964,240.2145,-0.0878
35,1,374.6098,580.7546,-3.0516
35,2,263.2233,415.8848,-1.7724
35,3,269.7985,272.8136,-1.2581
35,4,416.0822,177.0540,-0.2867
35,5,584.2446,213.5280,0.4166
35,6,635.3058,354.3003,1.2897
35,7,632.6807,493.0866,1.8737
35,8,511.9125,553.8240,2.6474
35,9,519.9492,292.8321,-0.0704
35,10,511.8866,341.3798,0.1693
35,11,383.9269,359.9846,-1.5571
35,12,514.0433,411.9071,-3.1262
35,13,525.8815,482.7611,2.4941
35,14,408.0801,492.6278,2.5494
35,15,323.4416,444.6880,-1.5630
35,16,320.0362,299.9042,-1.5666
35,17,452.0128,239.9614,-0.0860
36,1,374.7038,580.8171,-3.0130
36,2,263.2979,415.8438,-1.7667
36,3,269.7462,273.5222,-1.2148
36,4,416.4993,177.2275,-0.2090
36,5,584.6544,213.4638,0.4718
36,6,634.8610,353.3570,1.3521
36,7,632.7329,493.0734,1.8834
36,8,512.1121,553.3904,2.7024
36,9,519.8126,292.8793,-0.0593
36,10,511.8830,341.3798,0.1902
36,11,383.9408,360.0374,-1.5369
36,12,514.0211,411.8162,-3.1160
36,13,525.8851,482.8894,2.5103
36,14,408.0441,492.5727,2.5560
36,15,323.4573,444.6012,-1.5599
36,16,319.9961,299.8825,-1.5575
36,17,452.0757,239.8246,-0.0792
37,1,374.7883,580.5573,-2.9426
37,2,263.6071,416.0202,-1.7293
37,3,269.4131,274.1152,-1.1458
37,4,417.1404,177.5328,-0.1391
37,5,585.0337,213.2246,0.5364
37,6,634.5208,352.5418,1.3960
37,7,632.6592,492.6827,1.9447
37,8,512.3918,553.3608,2.7519
37,9,519.7952,292.8943,-0.0521
37,10,511.8252,341.3900,0.2029
37,11,383.9482,360.0659,-1.5227
37,12,513.9986,411.7391,-3.1119
37,13,525.8975,482.9866,2.5258
37,14,408.1416,492.5743,2.5518
37,15,323.3489,444.5227,-1.5442
37,16,319.9745,299.8706,-1.5507
37,17,452.1095,239.7510,-0.0739
38,1,374.7692,580.2347,-2.8724
38,2,263.9048,416.1996,-1.6872
38,3,269.0998,274.5196,-1.0810
38,4,417.4843,177.5359,-0.0696
38,5,585.0903,212.9286,0.6089
38,6,634.4571,352.3566,1.4408
38,7,632.9344,492.1384,2.0127
38,8,512.4798,553.7353,2.8076
38,9,519.4777,292.9147,-0.0519
38,10,511.5115,341.3978,0.2027
38,11,383.9520,360.0811,-1.5127
38,12,513.9852,411.6947,-3.1091
38,13,525.9054,483.0420,2.5372
38,14,408.2632,492.5860,2.5438
38,15,323.2215,444.4693,-1.5249
38,16,319.9628,299.8641,-1.5457
38,17,452.1277,239.7115,-0.0700
39,1,374.8679,579.9839,-2.8038
39,2,264.2026,416.3763,-1.6416
39,3,268.5525,275.0575,-1.0271
39,4,417.8917,177.3277,0.0012
39,5,584.9976,212.5846,0.6814
39,6,634.9371,352.4079,1.4828
39,7,633.7662,491.6089,2.0882
39,8,511.8634,554.1218,2.8522
39,9,519.1086,292.7769,-0.0465
39,10,510.4644,341.6176,0.2237
39,11,383.9431,360.1678,-1.5042
39,12,513.9945,411.1937,-3.0958
39,13,525.9097,483.0718,2.5451
39,14,408.3992,493.0490,2.5740
39,15,323.1948,444.4349,-1.4871
39,16,320.0469,300.0087,-1.4976
39,17,452.1375,239.6904,-0.0673
40,1,375.0167,580.1235,-2.7347
40,2,264.4863,416.5326,-1.5958
40,3,268.1010,275.5058,-0.9726
40,4,418.1430,177.0370,0.0718
40,5,584.8279,212.2445,0.7508
40,6,635.4911,352.6312,1.5327
40,7,634.2078,491.2553,2.1611
40,8,511.4998,554.1940,2.8983
40,9,519.0057,292.3788,-0.0382
40,10,509.2834,341.7677,0.2568
40,11,383.9226,360.7628,-1.4857
40,12,514.0076,410.7267,-3.0815
40,13,525.9122,483.0878,2.5505
40,14,408.5876,493.1759,2.6432
40,15,323.4089,444.4099,-1.4344
40,16,319.9136,300.1167,-1.4435
40,17,452.1067,239.5582,-0.0545
41,1,375.2960,580.4678,-2.6654
41,2,264.7881,416.6783,-1.5469
41,3,267.6890,275.7910,-0.9220
41,4,418.2704,176.7650,0.1358
41,5,584.5948,211.8750,0.8196
41,6,636.1365,352.9842,1.5883
41,7,634.3761,490.9171,2.2302
41,8,511.2752,554.2358,2.9404
41,9,519.0747,291.8430,-0.0281
41,10,507.9858,341.8721,0.2979
41,11,383.9819,361.8682,-1.4527
41,12,514.0146,410.4757,-3.0719
41,13,525.9135,483.0964,2.5540
41,14,408.9238,492.7886,2.7193
41,15,323.5583,444.2725,-1.3733
41,16,319.7369,300.2026,-1.3915
41,17,451.9736,239.1111,-0.0087
