t0,t1,t2,t3,t4,t5
3.534786722041664553e-01,1.620355177825718307e-01,1.721627376439826274e-01,3.755710892169265014e-01,8.072583828962035524e-01,1.730820446806933433e+01
3.588870778098218195e-01,1.608296838853545685e-01,1.708815391281892637e-01,3.813175201729355202e-01,8.057963741579949879e-01,1.732491599412232119e+01
3.609070489363616074e-01,1.602104992161680064e-01,1.702236554171784877e-01,3.834637394948843814e-01,8.043761311703324646e-01,1.735181433193467271e+01
3.599288415779146599e-01,1.607982492188224921e-01,1.708481397949987990e-01,3.824243941765345656e-01,8.032738103887019365e-01,1.734040540732563329e+01
3.550903486427310352e-01,1.629721699452637285e-01,1.731579305668425606e-01,3.772834954329019053e-01,8.024730481083592881e-01,1.733159268815839482e+01
3.478199754289791890e-01,1.652725599248616173e-01,1.756020949201654024e-01,3.695587238932904750e-01,8.016331428245139223e-01,1.732800840267228537e+01
3.377641926532310990e-01,1.686457358184787203e-01,1.791860943071336421e-01,3.588744546940579316e-01,8.010029374570664107e-01,1.736388096516117940e+01
3.249568805500637203e-01,1.727150518214752850e-01,1.835097425603175181e-01,3.452666855844423455e-01,8.011377601334702669e-01,1.741892695857040607e+01
3.149144750893618228e-01,1.756850624117050341e-01,1.866653788124363889e-01,3.345966297824473634e-01,8.021475715949739627e-01,1.749699796655125184e+01
3.213982096820193757e-01,1.711978486592955206e-01,1.818977142005015479e-01,3.414855977871453785e-01,8.032278666114325283e-01,1.759576229025079641e+01
3.176017724261844810e-01,1.702480435912583911e-01,1.808885463157121898e-01,3.374518832028207127e-01,8.049217091268775492e-01,1.771959992043999321e+01
3.142868621964042264e-01,1.687544885033487041e-01,1.793016440348078611e-01,3.339297910836797056e-01,8.061306134899102194e-01,1.786805067813014603e+01
3.100749522453890017e-01,1.676335780119588559e-01,1.781106766377061057e-01,3.294546367607260051e-01,8.070081776414921304e-01,1.804110206172054731e+01
3.046533297056645551e-01,1.669747322777167808e-01,1.774106530450741681e-01,3.236941628122684822e-01,8.075560181965343309e-01,1.822773071911982257e+01
2.976736536388868148e-01,1.671934130499790894e-01,1.776430013656030427e-01,3.162782569913169528e-01,8.077372018148247790e-01,1.844026744364920134e+01
2.925074406052038389e-01,1.677418497801176911e-01,1.782257153913751613e-01,3.107891556430287805e-01,8.075650177013752318e-01,1.863865164716217393e+01
2.858923331840944049e-01,1.696276012128017652e-01,1.802293262886017766e-01,3.037606040081000658e-01,8.070942195023824706e-01,1.884895750416020022e+01
2.770139229335565334e-01,1.725288965482401071e-01,1.833119525825050444e-01,2.943272931169037543e-01,8.064151215534033357e-01,1.905986447743338275e+01
2.714076723675751812e-01,1.759922081580860276e-01,1.869917211679664182e-01,2.883706518905486682e-01,8.044338018225087872e-01,1.913781702946562646e+01
2.670170735969074061e-01,1.762697353477350737e-01,1.872865938069686043e-01,2.837056406967143896e-01,8.047911984421182163e-01,1.911834528095225494e+01
2.628038985945700956e-01,1.742854704807630661e-01,1.851783123858107283e-01,2.792291422567307335e-01,8.060718529595842785e-01,1.909175058891061028e+01
2.587921325917783011e-01,1.733622385223864415e-01,1.841973784300356409e-01,2.749666408787642125e-01,8.068666432048157144e-01,1.909795350045924778e+01
2.556655402040067249e-01,1.732409996615693060e-01,1.840685621404174743e-01,2.716446364667571833e-01,8.080856451480961100e-01,1.917681056825603036e+01
2.520925269220158915e-01,1.740920515230903742e-01,1.849728047432834532e-01,2.678483098546420305e-01,8.086988433462450887e-01,1.930931550454446821e+01
2.515547650582324324e-01,1.771158483847055098e-01,1.881855889087495903e-01,2.672769378743721225e-01,8.075507515786753965e-01,1.937393921416114395e+01
2.544662980631968163e-01,1.793052120746776723e-01,1.905117878293450806e-01,2.703704416921466902e-01,8.057520844552148453e-01,1.953243386371617518e+01
2.547288982412188596e-01,1.826707324905382790e-01,1.940876532711969527e-01,2.706494543812950626e-01,8.035883543984762012e-01,1.975679333011072458e+01
2.547202478066337705e-01,1.871137466643159053e-01,1.988083558308355869e-01,2.706402632945483777e-01,8.005572420892064223e-01,2.001902586942260598e+01
2.559259324437824223e-01,1.922034678816420261e-01,2.042161846242445677e-01,2.719213032215190284e-01,7.976679370383309431e-01,2.028055596489034684e+01
2.581229109891145512e-01,1.974309748800614772e-01,2.097704108100651998e-01,2.742555929259342662e-01,7.952641485819975653e-01,2.053272822166527334e+01
2.593262850622327087e-01,2.033305805685594880e-01,2.160387418540943849e-01,2.755341778786222218e-01,7.937990507463037471e-01,2.074620281099048569e+01
2.603190432224284923e-01,2.080330927845382150e-01,2.210351610835718517e-01,2.765889834238303702e-01,7.927892837024166361e-01,2.092537567453817005e+01
2.595713914503571806e-01,2.135053013870020222e-01,2.268493827236897076e-01,2.757946034160045357e-01,7.919930263876941989e-01,2.110399548317067087e+01
2.587051585682244581e-01,2.187799667677644000e-01,2.324537146907497687e-01,2.748742309787386429e-01,7.909949638307552933e-01,2.128560619248018781e+01
2.557827656106971270e-01,2.254566997414752805e-01,2.395477434753175150e-01,2.717691884613656073e-01,7.896671212830246311e-01,2.146263437024035525e+01
2.529468889981432156e-01,2.309848603225481689e-01,2.454214140927074572e-01,2.687560695605271666e-01,7.879357111037598171e-01,2.161654366224099988e+01
2.512597069018492335e-01,2.350398922732838125e-01,2.497298855403639328e-01,2.669634385832148071e-01,7.866691069778630752e-01,2.180912257423416634e+01
2.508067893131025738e-01,2.377034839351062079e-01,2.525599516810503875e-01,2.664822136451717172e-01,7.857448705055039007e-01,2.197147437947505466e+01
2.489948533093522820e-01,2.411666596013542496e-01,2.562395758264388590e-01,2.645570316411871015e-01,7.849161785484702891e-01,2.213849028982740208e+01
2.492994816919392453e-01,2.429343041755502586e-01,2.581176981865221376e-01,2.648806992976854846e-01,7.838566183473570925e-01,2.229550136383720371e+01
2.499829832869381874e-01,2.442281393651604404e-01,2.594923980754829662e-01,2.656069197423717720e-01,7.829537860128298332e-01,2.241002194598592112e+01
2.509637024625678836e-01,2.448359203194878930e-01,2.601381653394558846e-01,2.666489338664784770e-01,7.824462634816299333e-01,2.246845201813069792e+01
2.521026714204039898e-01,2.450133388557575453e-01,2.603266725342423538e-01,2.678590883841793779e-01,7.821763639828842596e-01,2.249055447930577856e+01
2.540743157072856695e-01,2.444920259446220490e-01,2.597727775661610172e-01,2.699539604389906700e-01,7.821097517732590321e-01,2.248622210126012178e+01
2.561924288533168337e-01,2.437645413580455667e-01,2.589998251929234163e-01,2.722044556566493578e-01,7.821503434438689117e-01,2.246731516938266893e+01
2.585188913542668665e-01,2.428910848446226567e-01,2.580717776474115710e-01,2.746763220639088510e-01,7.822442703809340259e-01,2.243903599544491456e+01
2.610399281591651577e-01,2.418940577142273396e-01,2.570124363213666108e-01,2.773549236691130182e-01,7.823603110383712256e-01,2.240428703538207245e+01
2.637474694700986388e-01,2.407871198434862747e-01,2.558363148337042259e-01,2.802316863119796997e-01,7.824735970981691047e-01,2.236510279129068124e+01
2.642093233272528874e-01,2.394146517355586479e-01,2.543780674690312438e-01,2.807224060352060957e-01,7.827216668476569827e-01,2.232747815280468018e+01
2.628169581290059620e-01,2.359291374897433125e-01,2.506747085828521793e-01,2.792430180120687444e-01,7.839514643757109491e-01,2.229525541031305025e+01
2.628132902124817871e-01,2.316961083833295743e-01,2.461771151572877681e-01,2.792391208507622458e-01,7.856257861512397911e-01,2.230246951324982518e+01
2.643230933114379955e-01,2.266390434432199730e-01,2.408039836584212057e-01,2.808432866434027453e-01,7.874371173767822363e-01,2.233700110469364830e+01
2.669548147465204413e-01,2.211748841965879564e-01,2.349983144588746742e-01,2.836394906681779515e-01,7.889307621889367628e-01,2.238605883412956032e+01
2.691062205761843296e-01,2.134864075996219523e-01,2.268293080745984736e-01,2.859253593621957634e-01,7.910560783701505727e-01,2.245456586526368170e+01
2.702403677477529520e-01,2.041537043180332300e-01,2.169133108379104058e-01,2.871303907319876503e-01,7.936973602498348379e-01,2.255123472961373920e+01
2.636463183617622219e-01,1.976627495075054253e-01,2.100166713517244710e-01,2.801242132593724787e-01,7.968504088038702582e-01,2.265466104340151787e+01
2.567338725628441343e-01,1.935515344204276622e-01,2.056485053217044223e-01,2.727797395980219863e-01,7.991498492839577139e-01,2.276233737657321043e+01
2.524371748355808687e-01,1.886283442825941736e-01,2.004176158002564934e-01,2.682144982628045238e-01,8.016221103281921945e-01,2.281280791187773005e+01
2.528276750934012607e-01,1.843588629474494089e-01,1.958812918816649762e-01,2.686294047867390788e-01,8.035556147398977833e-01,2.282609988462142780e+01
2.551464191973042417e-01,1.823601813304256691e-01,1.937576926635771191e-01,2.710930703971359823e-01,8.059873760875301274e-01,2.286047730872167705e+01
2.579657845328302002e-01,1.820997722080119341e-01,1.934810079710125863e-01,2.740886460661322022e-01,8.090590846083198784e-01,2.293522993480056016e+01
2.516897636333017552e-01,1.818209669279115814e-01,1.931847773609060293e-01,2.674203738603833092e-01,8.113607841367297402e-01,2.308365751615069783e+01
2.443903959089971101e-01,1.811434216260932040e-01,1.924648854777240570e-01,2.596647956533092438e-01,8.128205071902918633e-01,2.331291026643993547e+01
2.372063538446924913e-01,1.804484678157630417e-01,1.917264970542483515e-01,2.520317509599859229e-01,8.130567580489725943e-01,2.358063468565420351e+01
2.302636733450149076e-01,1.809418455724268737e-01,1.922507109207035603e-01,2.446551529290786064e-01,8.122348463472662816e-01,2.375235553497006435e+01
2.248150983730866082e-01,1.811732415305970512e-01,1.924965691262593981e-01,2.388660420214045732e-01,8.121016842085333476e-01,2.393020098045926147e+01
2.205415055125322654e-01,1.809974620978691828e-01,1.923098034789860467e-01,2.343253496070654140e-01,8.117892121622701795e-01,2.413897717601500403e+01
2.193867305966358261e-01,1.797532317260377432e-01,1.909878087089151855e-01,2.330984012589254473e-01,8.114350625419832763e-01,2.439243295801088252e+01
2.228199623487326919e-01,1.777889450668831695e-01,1.889007541335633866e-01,2.367462099955284227e-01,8.109725217322418800e-01,2.477366920046844356e+01
2.288788219373571742e-01,1.754276870083040785e-01,1.863919174463230521e-01,2.431837483084420826e-01,8.098185967694974119e-01,2.520942139046348274e+01
2.315985932870887887e-01,1.735547541494274204e-01,1.844019262837667261e-01,2.460735053675317807e-01,8.093142703061597665e-01,2.557188564217813820e+01
2.307780241517537190e-01,1.729448305412056297e-01,1.837538824500308254e-01,2.452016506612383628e-01,8.092208185519322861e-01,2.583694958914857409e+01
2.330333823895814338e-01,1.728588554987847692e-01,1.836625339674587409e-01,2.475979687889300340e-01,8.084648990350581377e-01,2.605184085789444737e+01
2.385323030258037214e-01,1.713984192538912654e-01,1.821108204572592926e-01,2.534405719649164834e-01,8.081418724694041655e-01,2.613616305888823277e+01
2.455117363463675262e-01,1.680706179526949284e-01,1.785750315747383077e-01,2.608562198680154931e-01,8.095181166582100518e-01,2.621584326318122393e+01
2.540387938006877788e-01,1.649263743564045592e-01,1.752342727536797540e-01,2.699162184132308240e-01,8.111751707638560349e-01,2.624970931789675532e+01
2.643115608012847617e-01,1.644895708417095093e-01,1.747701690193162738e-01,2.808310333513653889e-01,8.133684343928365701e-01,2.632009349957882449e+01
2.687265729237992562e-01,1.639096139356232551e-01,1.741539648065996981e-01,2.855219837315365328e-01,8.141066679996660227e-01,2.648896739452997551e+01
2.706140879793701992e-01,1.638116139969584273e-01,1.740498398717683914e-01,2.875274684780804169e-01,8.136242072438735207e-01,2.677543354854070756e+01
2.614415415678228438e-01,1.674830312339964100e-01,1.779507206861212221e-01,2.777816379158118965e-01,8.124259850577811859e-01,2.687595928443730031e+01
2.524795930007560085e-01,1.682213174911252329e-01,1.787351498343206502e-01,2.682595675633030474e-01,8.127392381558877776e-01,2.712729745571853002e+01
2.471337950551040219e-01,1.665247870773157168e-01,1.769325862696478624e-01,2.625796572460478151e-01,8.130907987582405294e-01,2.741064562770620228e+01
2.454069963809685784e-01,1.635074309627624345e-01,1.737266453979350866e-01,2.607449336547790764e-01,8.133395257906361753e-01,2.759155304263105180e+01
2.423169740395844929e-01,1.610834125577616793e-01,1.711511258426215987e-01,2.574617849170584005e-01,8.137235639093391981e-01,2.789644926824977844e+01
2.391834225016121196e-01,1.593204623230215500e-01,1.692779912182105218e-01,2.541323864079623740e-01,8.146894483172377743e-01,2.810686722763504974e+01
2.409123493394055848e-01,1.579165785509782094e-01,1.677863647104142764e-01,2.559693711731184651e-01,8.160526074297129728e-01,2.819185352842858450e+01
2.407322332045125912e-01,1.579607356439905186e-01,1.678332816217397994e-01,2.557779977797945969e-01,8.170361166384939589e-01,2.837445267524054060e+01
2.414186181353016047e-01,1.590420621481587471e-01,1.689821910324185994e-01,2.565072817687579221e-01,8.180513486190970074e-01,2.853944606175981846e+01
2.436529936276107533e-01,1.589833422607485058e-01,1.689198011520451626e-01,2.588813057293364306e-01,8.189019463394824339e-01,2.863543404387315405e+01
2.442768579811357976e-01,1.606467570475158813e-01,1.706871793629855805e-01,2.595441616049567468e-01,8.193755028411868757e-01,2.872760640225481765e+01
2.448771168053694991e-01,1.625143648289182896e-01,1.726715126307256654e-01,2.601819366057050997e-01,8.196438496253412032e-01,2.880728379070314205e+01
2.458319704713426146e-01,1.640464999646359390e-01,1.742994062124256227e-01,2.611964686258015922e-01,8.199661578544251705e-01,2.889864927154829388e+01
2.452795614121197620e-01,1.658988634766950521e-01,1.762675424439884564e-01,2.606095340003770633e-01,8.201421411536741202e-01,2.898764258082147904e+01
2.436407833406761814e-01,1.683980243027227708e-01,1.789229008216429440e-01,2.588683322994684288e-01,8.197388164330559057e-01,2.905768739392982170e+01
2.419283035840122109e-01,1.709779329092869227e-01,1.816640537161172686e-01,2.570488225580131458e-01,8.190583653794353269e-01,2.911166902866295558e+01
2.403836400470056589e-01,1.732557896218534510e-01,1.840842764732192050e-01,2.554076175499439549e-01,8.184154661327351921e-01,2.915336776116672723e+01
2.394067463929458184e-01,1.749158002371434539e-01,1.858480377519649562e-01,2.543696680425050483e-01,8.179096365741336250e-01,2.918498642876889448e+01
2.387790674632422061e-01,1.760073842981046688e-01,1.870078458167362401e-01,2.537027591796948700e-01,8.175510741437711504e-01,2.920779041493096528e+01
2.383805789354790372e-01,1.766697854179519189e-01,1.877116470065738341e-01,2.532793651189464978e-01,8.173246308602611920e-01,2.922213951576637214e+01
2.383777158682035269e-01,1.768864519421468606e-01,1.879418551885309874e-01,2.532763231099663392e-01,8.171882765322989739e-01,2.922968202437677476e+01
2.384875057886712835e-01,1.768492339525403467e-01,1.879023110745740022e-01,2.533929749004634191e-01,8.170694054780657245e-01,2.923291819999522190e+01
2.386326221299280015e-01,1.767226655276637470e-01,1.877678321231426306e-01,2.535471610130483611e-01,8.169650503778387307e-01,2.923313886821318874e+01
2.388191032401388025e-01,1.765286911867972874e-01,1.875617343859721786e-01,2.537452971926471568e-01,8.168607805554437551e-01,2.923151210336163786e+01
2.388364449656619481e-01,1.765717831610597588e-01,1.876075196086259833e-01,2.537637227760156655e-01,8.167492157594131719e-01,2.923290466433988399e+01
2.386879225158154982e-01,1.768104194890738889e-01,1.878610707071409480e-01,2.536059176730540154e-01,8.166199777045130004e-01,2.923653361760956315e+01
2.384942784165310359e-01,1.770093125737822737e-01,1.880723946096435062e-01,2.534001708175643297e-01,8.165041118233968831e-01,2.923945801663792921e+01
2.382928777041474488e-01,1.771562343538851114e-01,1.882284990010030523e-01,2.531861825606566696e-01,8.164005164237911893e-01,2.924170964775055026e+01
2.381213138139995356e-01,1.772321820174982687e-01,1.883091933935920059e-01,2.530038959273742116e-01,8.163155539625452928e-01,2.924289267364828149e+01
2.380082460358232677e-01,1.772395345044682213e-01,1.883170054109972180e-01,2.528837614130625688e-01,8.162555031633547120e-01,2.924293826512470318e+01
2.399496711238807423e-01,1.767285611637514353e-01,1.877740962364858324e-01,2.549465255691233945e-01,8.155184019355167235e-01,2.922771568134539422e+01
2.422944915683446776e-01,1.760558721242936886e-01,1.870593641320619782e-01,2.574378972913664576e-01,8.146202031082994122e-01,2.921090305938347242e+01
2.448281125650495771e-01,1.752465204408500676e-01,1.861994279684031084e-01,2.601298696003652711e-01,8.136049085916909895e-01,2.919321226591560858e+01
2.431139134001032709e-01,1.726437909616941047e-01,1.834340278967999949e-01,2.583085329876097513e-01,8.136016433056162400e-01,2.918904068961797194e+01
2.402547293534058881e-01,1.711095344510364102e-01,1.818038803542260662e-01,2.552706499379938099e-01,8.134517207590897803e-01,2.918931264099651557e+01
2.402223009557186983e-01,1.708646187498999436e-01,1.815436574217685339e-01,2.552361947654515073e-01,8.130009285009006659e-01,2.917097392340937390e+01
2.406236526316474500e-01,1.691923566430229564e-01,1.797668789332118600e-01,2.556626309211251780e-01,8.124785115743051733e-01,2.912597193855306443e+01
2.391057465317011355e-01,1.681501969147964626e-01,1.786595842219711461e-01,2.540498556899322691e-01,8.118743707913984586e-01,2.904741433258372396e+01
2.409889440915524428e-01,1.682862076178265609e-01,1.788040955939408094e-01,2.560507530972743195e-01,8.106329850770473966e-01,2.896393530463763000e+01
2.482454172572438333e-01,1.688113660198631572e-01,1.793620763961045472e-01,2.637607558358219251e-01,8.087614128484266196e-01,2.892696485272883322e+01
2.597308923781829204e-01,1.691007366595670691e-01,1.796695327007898912e-01,2.759640731518195333e-01,8.073821226810182772e-01,2.892318890434521350e+01
2.713938488205747679e-01,1.699546386193552250e-01,1.805768035330650445e-01,2.883559643718603960e-01,8.057456794644121123e-01,2.891999404464169388e+01
2.746301836205852775e-01,1.713019110321361838e-01,1.820082804716445790e-01,2.917945700968720413e-01,8.045449941710490771e-01,2.890371204620323553e+01
2.764605195529559190e-01,1.723030864358473246e-01,1.830720293380878050e-01,2.937393020250158027e-01,8.042696371403372790e-01,2.889601165328084420e+01
2.774786396198232752e-01,1.740371093134246983e-01,1.849144286455137176e-01,2.948210545960622264e-01,8.038579094768333322e-01,2.889853265015196015e+01
2.809891721552744137e-01,1.737346517025910586e-01,1.845930674340029443e-01,2.985509954149793144e-01,8.034880192885625050e-01,2.889828569973903427e+01
2.844679711370930453e-01,1.742981453437487116e-01,1.851917794277328222e-01,3.022472193331613433e-01,8.027717129321766398e-01,2.890367862553273071e+01
2.899406370062387883e-01,1.730030298093109820e-01,1.838157191723929773e-01,3.080619268191284177e-01,8.027657365650170407e-01,2.897757295878093586e+01
2.952110436834078366e-01,1.716488781197391678e-01,1.823769330022227408e-01,3.136617339136206217e-01,8.022554799456744767e-01,2.904660301604637596e+01
2.989936041915838838e-01,1.705740752921629522e-01,1.812349549979231644e-01,3.176807044535578939e-01,8.010821455271738278e-01,2.910584136032741398e+01
3.011775240541476606e-01,1.695449828919910751e-01,1.801415443227404045e-01,3.200011193075320004e-01,8.006341716517624274e-01,2.917254520163271181e+01
3.015362233851407447e-01,1.694178805457587922e-01,1.800064980798686542e-01,3.203822373467123397e-01,8.006816940094267920e-01,2.924420156693702921e+01
2.980774740560162006e-01,1.696836182674681393e-01,1.802888444091849396e-01,3.167073161845173068e-01,8.009253185275198028e-01,2.931782915590524041e+01
3.010929708334031396e-01,1.691479440968300385e-01,1.797196906028817598e-01,3.199112815104911411e-01,8.021853747778144861e-01,2.939527242834082799e+01
3.049391778458231395e-01,1.688900896095765214e-01,1.794457202101749915e-01,3.239978764611869400e-01,8.032619225692925191e-01,2.941120488552608592e+01
3.081982808575901567e-01,1.689366298286381907e-01,1.794951691929279891e-01,3.274606734111897288e-01,8.042135212902475905e-01,2.938223095701930632e+01
3.100213294130149677e-01,1.680756414201139137e-01,1.785803690088711149e-01,3.293976625013283477e-01,8.053439999581666342e-01,2.933842948040919651e+01
3.097328428770708131e-01,1.654376412415489994e-01,1.757774938191458136e-01,3.290911455568876764e-01,8.071872388372655083e-01,2.927140051768644113e+01
3.080898981339139087e-01,1.641188086434212379e-01,1.743762341836350982e-01,3.273455167672836286e-01,8.083670415759560690e-01,2.919426460979801519e+01
3.051366020269041801e-01,1.633354971759652108e-01,1.735439657494630694e-01,3.242076396535856220e-01,8.096805306905016097e-01,2.911839943134679487e+01
3.032487318595010750e-01,1.627335195209872742e-01,1.729043644910489841e-01,3.222017776007198298e-01,8.108440240486848305e-01,2.896026698669076183e+01
2.998407356252542066e-01,1.632502201872680081e-01,1.734533589489723193e-01,3.185807816018324523e-01,8.118477572565369060e-01,2.871935136823123358e+01
2.975174603663458539e-01,1.624050902077016911e-01,1.725554083456830035e-01,3.161123016392425322e-01,8.121593384510771285e-01,2.847432621423765653e+01
2.955264958873991543e-01,1.610293115460638413e-01,1.710936435176928505e-01,3.139969018803616119e-01,8.123562228303410349e-01,2.828395074853764513e+01
2.928567678038245803e-01,1.613711090891383759e-01,1.714568034072095348e-01,3.111603157915636131e-01,8.119876796265583785e-01,2.826393364493653948e+01
2.935279743412878006e-01,1.620558197181017068e-01,1.721843084504831867e-01,3.118734727376182292e-01,8.107090628866047144e-01,2.830731755605130573e+01
2.962816817767897071e-01,1.639962073923401653e-01,1.742459703543614014e-01,3.147992868878393691e-01,8.090783197863858911e-01,2.838769341743760677e+01
2.987778833570964854e-01,1.681914054410945103e-01,1.787033682811630664e-01,3.174515010669148318e-01,8.068948112474086942e-01,2.849724148512889244e+01
3.014073425648312043e-01,1.719865544487255982e-01,1.827357141017710018e-01,3.202453014751331373e-01,8.048857387758716619e-01,2.855964898330808310e+01
3.040615412679437690e-01,1.766559982904643833e-01,1.876969981836184576e-01,3.230653875971902789e-01,8.025227163834706134e-01,2.868003924459630127e+01
3.040513220888035328e-01,1.802904205387509395e-01,1.915585718224228629e-01,3.230545297193538890e-01,8.000076683868354577e-01,2.883481951868359872e+01
3.016143212149264285e-01,1.833516079116253583e-01,1.948110834061020924e-01,3.204652162908593893e-01,7.978195775011841517e-01,2.899327899230296879e+01
2.981608062142434012e-01,1.861254088532478812e-01,1.977582469065758963e-01,3.167958566026337630e-01,7.957344444884710821e-01,2.914461920548865592e+01
2.962850719849282610e-01,1.877117064832573290e-01,1.994436881384609728e-01,3.148028889839862288e-01,7.940068067565337895e-01,2.921732676097302672e+01
2.930634431882983559e-01,1.887486673300987627e-01,2.005454590382299840e-01,3.113799083875670171e-01,7.931421753082688042e-01,2.929461410982506209e+01
2.910149309189224431e-01,1.891885853781685722e-01,2.010128719643040629e-01,3.092033641013551271e-01,7.925357342662489035e-01,2.933641752206912301e+01
2.898816562667724805e-01,1.897935550347399358e-01,2.016556522244111194e-01,3.079992597834459445e-01,7.919435688485867431e-01,2.933415470044275963e+01
