time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17
1.383333,2.017657,2.002402,2.021710,2.059436,2.012689,2.019145,1.998649,1.953147,0.078662,1.985106,0.385589,0.750238,0.040819,0.040217,1.348561,0.041649,0.716299
1.400000,2.017664,2.002402,2.021715,2.059785,2.012748,2.019158,1.998647,1.953153,0.078794,1.986157,0.386701,0.750305,0.040829,0.040203,1.349333,0.041587,0.716318
1.416667,2.017682,2.002403,2.021732,2.059726,2.012828,2.019173,1.998644,1.953164,0.079402,1.985852,0.388359,0.750393,0.040847,0.040228,1.351138,0.041380,0.716315
1.433333,2.017666,2.002406,2.021743,2.059997,2.012910,2.019190,1.998642,1.953186,0.079729,1.986258,0.390114,0.750482,0.040866,0.040152,1.356572,0.041254,0.716381
1.450000,2.017687,2.002417,2.021759,2.060582,2.012993,2.019207,1.998641,1.953225,0.080338,1.987404,0.391968,0.750572,0.040890,0.039848,1.376939,0.041194,0.715796
1.466667,2.017790,2.002589,2.021736,2.060965,2.013075,2.019223,1.998641,1.953268,0.080600,1.988228,0.393918,0.750660,0.040915,0.039540,1.396788,0.041362,0.707859
1.483333,2.017990,2.002911,2.021686,2.060909,2.013153,2.019238,1.998642,1.953314,0.080586,1.988014,0.395901,0.750743,0.040940,0.039231,1.415891,0.041708,0.694616
1.500000,2.018174,2.003185,2.021574,2.060853,2.013190,2.019251,1.998643,1.953362,0.080552,1.987887,0.396169,0.750836,0.040971,0.038913,1.434647,0.042134,0.679077
1.516667,2.018346,2.003418,2.021495,2.060785,2.013064,2.019205,1.998642,1.953410,0.080548,1.987590,0.388942,0.751004,0.041027,0.038588,1.452551,0.042511,0.668588
1.533333,2.018513,2.003663,2.021389,2.060619,2.012853,2.019088,1.998642,1.953460,0.080743,1.986555,0.379817,0.751161,0.041092,0.038268,1.469783,0.042882,0.659500
1.550000,2.018786,2.004010,2.021387,2.060258,2.012658,2.018903,1.998639,1.953510,0.081086,1.984206,0.374903,0.751379,0.041145,0.037953,1.486105,0.043252,0.651342
1.566667,2.019063,2.004291,2.021323,2.059814,2.012490,2.018611,1.998617,1.955196,0.081587,1.981191,0.372187,0.751936,0.041143,0.037576,1.500790,0.043588,0.644754
1.583333,2.019323,2.004453,2.020981,2.059591,2.012235,2.018564,1.998580,1.956960,0.082019,1.979135,0.367457,0.761673,0.041040,0.037267,1.512514,0.043988,0.633732
1.600000,2.019571,2.004677,2.020718,2.059795,2.011966,2.018693,1.998458,1.958442,0.081667,1.980800,0.361507,0.777015,0.040939,0.036897,1.524915,0.044530,0.625684
1.616667,2.019798,2.004954,2.020549,2.058216,2.011754,2.018820,1.998343,1.959912,0.080752,1.977111,0.356226,0.791883,0.040954,0.036249,1.538594,0.045113,0.622556
1.633333,2.019997,2.005221,2.020371,2.056358,2.011592,2.018950,1.998240,1.961266,0.079835,1.971743,0.351395,0.805877,0.040959,0.035639,1.551470,0.045710,0.620769
1.650000,2.020168,2.005475,2.020195,2.054452,2.011450,2.019200,1.998156,1.962512,0.078763,1.965463,0.346280,0.822025,0.040888,0.035083,1.563344,0.046319,0.620917
1.666667,2.020292,2.005687,2.019946,2.052875,2.011295,2.019664,1.998089,1.963673,0.078599,1.960901,0.340237,0.842946,0.040701,0.034600,1.576779,0.046829,0.618297
1.683333,2.020378,2.005872,2.019689,2.051565,2.011161,2.019982,1.998009,1.964749,0.079264,1.955525,0.335152,0.859123,0.040598,0.034167,1.590608,0.047234,0.614792
1.700000,2.020440,2.006061,2.019421,2.049572,2.011060,2.020240,1.997922,1.965748,0.079979,1.946925,0.330526,0.872868,0.040533,0.033776,1.602745,0.047632,0.611763
1.716667,2.020461,2.006242,2.019131,2.047680,2.010975,2.020450,1.997832,1.966703,0.080840,1.937281,0.326160,0.885109,0.040481,0.033327,1.614455,0.048107,0.608892
1.733333,2.020428,2.006492,2.018826,2.046832,2.010896,2.020635,1.997732,1.967618,0.081733,1.927786,0.321880,0.896330,0.040438,0.032828,1.626126,0.048728,0.608676
1.750000,2.020353,2.006661,2.018701,2.046356,2.010891,2.020632,1.997690,1.968476,0.082179,1.919025,0.318569,0.900082,0.040449,0.032354,1.636694,0.049327,0.613711
1.766667,2.020226,2.006810,2.018905,2.046984,2.010774,2.021170,1.997627,1.970070,0.080616,1.918701,0.307870,0.920219,0.040279,0.031936,1.646187,0.050243,0.631204
1.783333,2.020050,2.006898,2.019574,2.047923,2.010632,2.021804,1.997550,1.971484,0.077534,1.921113,0.297124,0.943023,0.040062,0.031665,1.654891,0.050899,0.665367
1.800000,2.019823,2.006973,2.020350,2.049506,2.010493,2.022496,1.997471,1.972222,0.074909,1.924271,0.286785,0.966958,0.039869,0.031514,1.662537,0.051586,0.701606
1.816667,2.019558,2.007062,2.021180,2.051677,2.010356,2.023227,1.997390,1.972630,0.072750,1.929519,0.277056,0.991264,0.039704,0.031437,1.669123,0.052350,0.738472
1.833333,2.019270,2.007118,2.022096,2.053639,2.010222,2.023999,1.997306,1.972804,0.071119,1.934748,0.268019,1.015655,0.039564,0.031417,1.674716,0.053012,0.775486
1.850000,2.018981,2.007139,2.023011,2.055729,2.010094,2.024790,1.997222,1.972701,0.069780,1.941140,0.259671,1.039968,0.039447,0.031422,1.679273,0.053674,0.810309
1.866667,2.018721,2.007038,2.024014,2.057121,2.009966,2.025611,1.997139,1.972642,0.068790,1.945194,0.252007,1.063869,0.039360,0.031477,1.683203,0.054272,0.846592
1.883333,2.018437,2.006817,2.025274,2.057751,2.009842,2.026435,1.997062,1.972655,0.068068,1.946233,0.245045,1.087150,0.039301,0.031584,1.686451,0.054692,0.885876
1.900000,2.018121,2.006521,2.026752,2.057847,2.009677,2.027302,1.996973,1.972417,0.067563,1.945897,0.237963,1.105531,0.039244,0.031738,1.689194,0.054953,0.927219
1.916667,2.017922,2.006137,2.028043,2.057530,2.009308,2.028175,1.996942,1.972010,0.067342,1.945313,0.226767,1.107722,0.039142,0.032021,1.691009,0.055114,0.965966
1.933333,2.017827,2.005708,2.028998,2.056577,2.008954,2.028954,1.996906,1.971581,0.067615,1.943303,0.216331,1.111045,0.039097,0.032481,1.692072,0.054850,1.002390
1.950000,2.017785,2.005294,2.030296,2.053570,2.008703,2.029278,1.996955,1.971047,0.068082,1.933100,0.208924,1.108670,0.039146,0.033085,1.692732,0.054334,1.043278
1.966667,2.017772,2.004901,2.031679,2.051412,2.008492,2.029381,1.997038,1.970563,0.068480,1.925274,0.202872,1.104330,0.039221,0.033664,1.693191,0.053951,1.082068
1.983333,2.017775,2.004563,2.032984,2.050408,2.008311,2.029329,1.997137,1.970046,0.068801,1.923117,0.197824,1.098820,0.039329,0.034162,1.693564,0.053993,1.118992
2.000000,2.017782,2.004248,2.034397,2.049109,2.008159,2.029139,1.997244,1.969597,0.069307,1.918562,0.193680,1.092411,0.039445,0.034690,1.693873,0.054299,1.156532
2.016667,2.017745,2.003994,2.035120,2.048819,2.008037,2.028831,1.997357,1.969161,0.069795,1.916294,0.190463,1.085060,0.039572,0.035315,1.686201,0.054932,1.183227
2.033333,2.017693,2.003740,2.036077,2.048187,2.007940,2.028463,1.997471,1.968730,0.070431,1.912597,0.187837,1.077644,0.039715,0.035933,1.677589,0.055797,1.213171
2.050000,2.017641,2.003525,2.037183,2.048316,2.007860,2.028040,1.997580,1.968347,0.071200,1.914654,0.185717,1.069824,0.039878,0.036514,1.670107,0.056866,1.243468
2.066667,2.017587,2.003288,2.037993,2.048907,2.007794,2.027641,1.997678,1.967990,0.072010,1.922055,0.183990,1.063244,0.040032,0.037037,1.663167,0.058139,1.266766
2.083333,2.017528,2.003030,2.038293,2.049546,2.007734,2.027497,1.997736,1.967672,0.072854,1.930917,0.182463,1.062078,0.040149,0.037487,1.656638,0.059624,1.281974
2.100000,2.017462,2.002783,2.038268,2.050169,2.007683,2.027512,1.997767,1.967408,0.073702,1.939137,0.181183,1.064168,0.040247,0.037860,1.650476,0.061189,1.291547
2.116667,2.017392,2.002524,2.038280,2.050709,2.007643,2.027602,1.997784,1.967179,0.074455,1.944632,0.180185,1.067474,0.040340,0.038173,1.644740,0.062763,1.295267
2.133333,2.017319,2.002298,2.037975,2.051209,2.007611,2.027727,1.997793,1.966972,0.075392,1.947875,0.179407,1.071238,0.040448,0.038459,1.639477,0.064392,1.298682
2.150000,2.017248,2.002063,2.037841,2.051705,2.007566,2.027897,1.997796,1.966801,0.076423,1.950611,0.178454,1.075721,0.040539,0.038731,1.634735,0.066157,1.300502
2.166667,2.017180,2.001867,2.037508,2.052118,2.007528,2.028048,1.997796,1.966647,0.077607,1.953638,0.177670,1.079675,0.040623,0.038970,1.630578,0.067986,1.301092
2.183333,2.017121,2.001673,2.037147,2.053329,2.007493,2.028178,1.997795,1.966498,0.079052,1.957480,0.177021,1.083050,0.040698,0.039181,1.627061,0.069956,1.295651
2.200000,2.017071,2.001580,2.036522,2.055053,2.007462,2.028293,1.997776,1.966366,0.080454,1.962092,0.176473,1.085924,0.040771,0.039365,1.624226,0.071855,1.294068
2.216667,2.017032,2.001524,2.035947,2.055872,2.007438,2.028394,1.997755,1.966245,0.082092,1.965575,0.175998,1.088379,0.040839,0.039535,1.622108,0.073955,1.289797
2.233333,2.017005,2.001567,2.035188,2.055956,2.007418,2.028484,1.997739,1.966128,0.083655,1.967070,0.175602,1.090480,0.040896,0.039681,1.620738,0.076022,1.282227
2.250000,2.016993,2.001569,2.034514,2.055769,2.007399,2.028561,1.997729,1.966012,0.085552,1.967687,0.175255,1.092272,0.040938,0.039813,1.619992,0.078344,1.264481
2.266667,2.016987,2.001675,2.033554,2.055315,2.007382,2.028633,1.997722,1.965898,0.087279,1.968080,0.174925,1.093895,0.040970,0.039933,1.619593,0.080499,1.253454
2.283333,2.016985,2.001795,2.032731,2.054855,2.007364,2.028704,1.997719,1.965790,0.088851,1.967677,0.174609,1.095435,0.040986,0.040035,1.619386,0.082490,1.240317
2.300000,2.016985,2.001871,2.032329,2.054660,2.007348,2.028771,1.997717,1.965693,0.089775,1.967416,0.174316,1.096813,0.040987,0.040089,1.619281,0.083652,1.233239
2.316667,2.016984,2.001921,2.032132,2.054664,2.007334,2.028830,1.997715,1.965617,0.090272,1.967297,0.174054,1.097960,0.040979,0.040111,1.619233,0.084283,1.229494
2.333333,2.016984,2.001972,2.032037,2.054876,2.007322,2.028879,1.997714,1.965570,0.090501,1.967309,0.173843,1.098830,0.040969,0.040113,1.619215,0.084616,1.228868
2.350000,2.016984,2.002016,2.031971,2.055210,2.007314,2.028914,1.997713,1.965525,0.090603,1.967413,0.173707,1.099359,0.040959,0.040105,1.619215,0.084795,1.228161
2.366667,2.016984,2.002057,2.031915,2.055639,2.007310,2.028938,1.997712,1.965501,0.090634,1.967595,0.173632,1.099648,0.040950,0.040089,1.619226,0.084892,1.227301
2.383333,2.016983,2.002098,2.031855,2.056144,2.007308,2.028955,1.997711,1.965490,0.090625,1.967847,0.173600,1.099810,0.040940,0.040067,1.619243,0.084946,1.226156
2.400000,2.016983,2.002140,2.031780,2.056707,2.007308,2.028969,1.997710,1.965484,0.090596,1.968162,0.173595,1.099908,0.040930,0.040041,1.619264,0.084979,1.224587
2.416667,2.016951,2.002203,2.031779,2.057129,2.007328,2.028975,1.997764,1.965487,0.090552,1.967943,0.173654,1.100772,0.040866,0.040014,1.619309,0.084997,1.224129
2.433333,2.016777,2.002307,2.031896,2.057138,2.007309,2.029464,1.997868,1.965493,0.090488,1.966303,0.172649,1.112062,0.040677,0.039992,1.619454,0.084997,1.226183
2.450000,2.016574,2.002420,2.032024,2.056871,2.007314,2.029886,1.997923,1.965493,0.090420,1.963475,0.169679,1.121029,0.040643,0.039980,1.619599,0.084991,1.228182
2.466667,2.016325,2.002550,2.032161,2.056307,2.007339,2.030290,1.997952,1.965490,0.090352,1.959129,0.165614,1.128975,0.040715,0.039973,1.619738,0.084981,1.230173
2.483333,2.016088,2.002686,2.032282,2.055467,2.007382,2.030575,1.997967,1.965485,0.090290,1.953222,0.161637,1.134250,0.040862,0.039969,1.619861,0.084970,1.231803
2.500000,2.015935,2.002721,2.032084,2.054424,2.007419,2.030870,1.997971,1.965468,0.090904,1.945660,0.157827,1.139428,0.041050,0.039845,1.627466,0.085495,1.223377
2.516667,2.015834,2.002707,2.031815,2.053182,2.007484,2.031090,1.997970,1.965446,0.091926,1.936061,0.155313,1.143164,0.041214,0.039702,1.639235,0.086333,1.208853
2.533333,2.015696,2.002645,2.031525,2.051692,2.007740,2.030711,1.997988,1.965460,0.093207,1.924212,0.158975,1.133229,0.041175,0.039710,1.650822,0.087434,1.193530
2.550000,2.015582,2.002537,2.031176,2.050017,2.007997,2.029674,1.998030,1.965484,0.095324,1.910357,0.165198,1.107494,0.041258,0.039547,1.663299,0.089279,1.178033
2.566667,2.015444,2.002450,2.030923,2.048353,2.008067,2.028305,1.998115,1.965450,0.095907,1.894870,0.170336,1.073295,0.041606,0.039437,1.674658,0.089132,1.163404
2.583333,2.015379,2.002699,2.029922,2.048426,2.008147,2.027006,1.998281,1.965510,0.095471,1.891956,0.176098,1.038278,0.042069,0.039309,1.685808,0.087582,1.138241
2.600000,2.015316,2.002844,2.028313,2.048628,2.008277,2.025713,1.998489,1.965663,0.094980,1.890282,0.182359,1.000779,0.042591,0.039107,1.696423,0.085755,1.103989
2.616667,2.015207,2.002837,2.026817,2.048706,2.008475,2.024456,1.998665,1.965697,0.094381,1.888265,0.189232,0.962519,0.043155,0.038929,1.706275,0.083499,1.071354
2.633333,2.015679,2.002841,2.025948,2.048644,2.008626,2.023188,1.998747,1.966030,0.093978,1.886496,0.195903,0.922591,0.044050,0.038540,1.717099,0.081161,1.051966
2.650000,2.016489,2.002979,2.025722,2.050717,2.008753,2.021891,1.998757,1.967005,0.093411,1.897334,0.203372,0.879675,0.045318,0.037864,1.728200,0.078824,1.053765
2.666667,2.017160,2.003247,2.026484,2.052566,2.008869,2.020695,1.998763,1.968466,0.092043,1.907556,0.211000,0.837961,0.046946,0.037082,1.736887,0.076425,1.086111
2.683333,2.017774,2.003575,2.027435,2.052740,2.008960,2.019880,1.998765,1.969913,0.090242,1.905766,0.217637,0.804120,0.048725,0.036427,1.744071,0.073713,1.116450
2.700000,2.018193,2.003968,2.028589,2.052830,2.009079,2.019316,1.998733,1.971482,0.088226,1.903175,0.225550,0.774400,0.050532,0.035948,1.749815,0.070801,1.147211
2.716667,2.018606,2.004450,2.029501,2.054083,2.009115,2.018570,1.998690,1.972959,0.086266,1.906830,0.232317,0.742177,0.052658,0.035578,1.755273,0.068038,1.170974
2.733333,2.018877,2.004803,2.030602,2.055282,2.009139,2.018217,1.998651,1.974324,0.085298,1.909778,0.237527,0.717641,0.054838,0.035208,1.759424,0.065911,1.183226
2.750000,2.019013,2.004779,2.031024,2.056682,2.009161,2.018123,1.998681,1.975418,0.086665,1.913715,0.242622,0.699770,0.056761,0.034789,1.762062,0.065574,1.154459
2.766667,2.018989,2.004604,2.030855,2.058363,2.009168,2.018310,1.998713,1.976071,0.089081,1.919535,0.247313,0.694824,0.058371,0.034369,1.764215,0.066050,1.114576
2.783333,2.019041,2.004386,2.030273,2.059856,2.009167,2.018447,1.998705,1.976655,0.091080,1.925354,0.251347,0.691520,0.059697,0.033995,1.767572,0.066558,1.068345
2.800000,2.019163,2.004203,2.029719,2.060684,2.009165,2.018758,1.998660,1.977268,0.092517,1.929984,0.254545,0.696162,0.060599,0.033677,1.771537,0.066919,1.027729
2.816667,2.019891,2.004072,2.029212,2.060610,2.009059,2.019174,1.998588,1.977834,0.093470,1.932316,0.251774,0.721590,0.061259,0.033629,1.760661,0.067018,0.993641
2.833333,2.021083,2.003969,2.028476,2.060599,2.008480,2.019460,1.998538,1.977989,0.093971,1.935665,0.233343,0.754111,0.060972,0.034009,1.732960,0.066985,0.960192
2.850000,2.021918,2.004062,2.027954,2.060474,2.007730,2.019347,1.998513,1.977909,0.094165,1.939862,0.213808,0.783872,0.060298,0.034623,1.697016,0.067142,0.936085
2.866667,2.022597,2.004236,2.027635,2.060381,2.007050,2.019558,1.998489,1.977721,0.094093,1.944330,0.196853,0.823538,0.058968,0.035326,1.657452,0.067221,0.919684
2.883333,2.023123,2.004384,2.027588,2.060517,2.006887,2.019623,1.998478,1.977492,0.094225,1.949335,0.182627,0.864115,0.057549,0.036129,1.613682,0.067334,0.900290
2.900000,2.023533,2.004438,2.027277,2.060504,2.006852,2.019121,1.998497,1.977269,0.094724,1.954596,0.172800,0.898194,0.056227,0.037035,1.570708,0.067464,0.871959
2.916667,2.023720,2.004426,2.026679,2.060162,2.006949,2.017903,1.998557,1.977046,0.095358,1.957653,0.167765,0.922118,0.055776,0.037876,1.518204,0.067497,0.841673
2.933333,2.023858,2.004517,2.025796,2.059534,2.007185,2.016765,1.998619,1.976850,0.094900,1.959234,0.164802,0.940642,0.055641,0.038568,1.460546,0.067724,0.808688
2.950000,2.023956,2.004436,2.024684,2.059232,2.007513,2.016228,1.998655,1.976697,0.094797,1.961682,0.163014,0.946036,0.055608,0.039175,1.398602,0.068176,0.777315
2.966667,2.023825,2.004379,2.023343,2.059199,2.007765,2.015986,1.998662,1.976595,0.095131,1.964666,0.162098,0.946670,0.055666,0.039736,1.330010,0.068321,0.745317
2.983333,2.023734,2.004487,2.022574,2.059556,2.007929,2.015897,1.998652,1.976531,0.095131,1.967761,0.161485,0.947575,0.055736,0.040119,1.279805,0.068487,0.722135
3.000000,2.023852,2.004514,2.021523,2.060174,2.008076,2.015894,1.998629,1.976491,0.094963,1.970855,0.160990,0.946124,0.055887,0.040278,1.247208,0.068991,0.705580
3.016667,2.023951,2.004535,2.020446,2.060098,2.008192,2.015941,1.998601,1.976461,0.095028,1.974116,0.159554,0.943319,0.056083,0.040399,1.214720,0.069513,0.679256
3.033333,2.024044,2.004479,2.019846,2.059991,2.008269,2.015994,1.998639,1.975823,0.095180,1.977145,0.157890,0.939756,0.056275,0.040492,1.188195,0.070413,0.649435
3.050000,2.024047,2.004435,2.018997,2.059794,2.008320,2.016057,1.998695,1.975131,0.095448,1.979821,0.155932,0.935577,0.056479,0.040548,1.162346,0.071190,0.627656
3.066667,2.023957,2.004323,2.017762,2.059614,2.008326,2.016104,1.998755,1.974448,0.095910,1.982353,0.153657,0.931466,0.056682,0.040623,1.138654,0.071637,0.605774
3.083333,2.023732,2.004117,2.017031,2.059479,2.008307,2.016143,1.998812,1.973788,0.096305,1.984170,0.151277,0.927384,0.056905,0.040671,1.115885,0.072617,0.588957
3.100000,2.023442,2.004023,2.016649,2.059268,2.008370,2.016011,1.998868,1.973171,0.096450,1.983553,0.150086,0.918615,0.057142,0.040781,1.094167,0.073295,0.581965
3.116667,2.023138,2.003977,2.016467,2.059156,2.008424,2.015894,1.998920,1.972580,0.096518,1.983210,0.148571,0.910667,0.057376,0.040902,1.074487,0.073758,0.578672
3.133333,2.022842,2.003929,2.016185,2.059052,2.008487,2.015796,1.998963,1.972027,0.096681,1.982654,0.147529,0.903525,0.057540,0.041027,1.056939,0.074095,0.575218
3.150000,2.022568,2.003881,2.015931,2.058909,2.008572,2.015730,1.998989,1.971520,0.096830,1.981675,0.147510,0.897222,0.057516,0.041182,1.041555,0.074355,0.572537
3.166667,2.022324,2.003852,2.015805,2.058761,2.008663,2.015686,1.999014,1.971056,0.096913,1.980599,0.147974,0.891775,0.057462,0.041339,1.028168,0.074588,0.571026
3.183333,2.022102,2.003831,2.015747,2.058626,2.008745,2.015651,1.999040,1.970647,0.096966,1.979588,0.148494,0.887191,0.057437,0.041478,1.016312,0.074789,0.570049
3.200000,2.021914,2.003817,2.015723,2.058515,2.008817,2.015627,1.999061,1.970310,0.097000,1.978739,0.148960,0.883504,0.057420,0.041594,1.006453,0.074951,0.569389
3.216667,2.021757,2.003806,2.015714,2.058541,2.008875,2.015610,1.999076,1.970051,0.097024,1.978218,0.149331,0.880714,0.057411,0.041687,0.998434,0.075075,0.568939
3.233333,2.021632,2.003799,2.015713,2.058593,2.008917,2.015603,1.999085,1.969876,0.097038,1.978122,0.149585,0.878854,0.057409,0.041755,0.992179,0.075163,0.568653
3.250000,2.021538,2.003795,2.015715,2.058542,2.008943,2.015602,1.999090,1.969779,0.097045,1.978039,0.149742,0.877824,0.057420,0.041797,0.987642,0.075215,0.568501
3.266667,2.021476,2.003785,2.015703,2.058475,2.008958,2.015602,1.999092,1.969727,0.097052,1.977668,0.149830,0.877273,0.057430,0.041822,0.984801,0.075242,0.568444
3.283333,2.021442,2.003739,2.015643,2.058442,2.008967,2.015604,1.999093,1.969700,0.097070,1.977478,0.149879,0.876982,0.057440,0.041834,0.983277,0.075257,0.568432
3.300000,2.021424,2.003685,2.015572,2.058425,2.008971,2.015605,1.999094,1.969685,0.097087,1.977377,0.149907,0.876832,0.057451,0.041838,0.982477,0.075263,0.568469
3.316667,2.021414,2.003620,2.015490,2.058417,2.008974,2.015607,1.999094,1.969678,0.097104,1.977323,0.149924,0.876757,0.057464,0.041838,0.982065,0.075265,0.568536
3.333333,2.021410,2.003523,2.015330,2.058415,2.008975,2.015609,1.999095,1.969674,0.097179,1.977298,0.149935,0.876726,0.057480,0.041834,0.981863,0.075279,0.567007
3.350000,2.021408,2.003388,2.015092,2.058417,2.008975,2.015611,1.999095,1.969672,0.097304,1.977290,0.149942,0.876716,0.057496,0.041829,0.981772,0.075303,0.564191
3.366667,2.021408,2.003265,2.014874,2.058420,2.008976,2.015612,1.999096,1.969671,0.097420,1.977288,0.149946,0.876711,0.057504,0.041826,0.981736,0.075327,0.561547
3.383333,2.021408,2.003158,2.014684,2.058423,2.008976,2.015612,1.999096,1.969671,0.097524,1.977290,0.149949,0.876709,0.057508,0.041824,0.981727,0.075348,0.559191
3.400000,2.021408,2.003076,2.014539,2.058426,2.008976,2.015613,1.999096,1.969671,0.097605,1.977293,0.149951,0.876708,0.057510,0.041823,0.981733,0.075365,0.557319
3.416667,2.021409,2.003023,2.014448,2.058428,2.008976,2.015613,1.999096,1.969671,0.097659,1.977294,0.149953,0.876708,0.057512,0.041822,0.981745,0.075377,0.556060
3.433333,2.021409,2.002994,2.014400,2.058433,2.008934,2.015724,1.999098,1.969669,0.097698,1.977318,0.148497,0.887277,0.057380,0.041819,0.981759,0.075391,0.555374
3.450000,2.021408,2.002974,2.014365,2.058439,2.008888,2.015849,1.999101,1.969668,0.097731,1.977344,0.146918,0.898837,0.057236,0.041816,0.981774,0.075404,0.554848
3.466667,2.021408,2.002952,2.014332,2.058446,2.008840,2.015984,1.999104,1.969666,0.097764,1.977372,0.145269,0.910975,0.057085,0.041812,0.981789,0.075417,0.554333
3.483333,2.021605,2.002938,2.014314,2.058454,2.008793,2.016130,1.999106,1.969663,0.098114,1.977405,0.143604,0.923432,0.056927,0.041658,0.992237,0.075711,0.554112
3.500000,2.021752,2.002986,2.014260,2.057797,2.008742,2.016285,1.999108,1.969661,0.098402,1.975962,0.141899,0.936160,0.056767,0.041541,1.000112,0.075946,0.554048
3.516667,2.021833,2.003142,2.014134,2.055572,2.008687,2.016459,1.999119,1.969654,0.098867,1.971108,0.140141,0.949182,0.056788,0.041384,1.004376,0.076289,0.554164
3.533333,2.021874,2.003367,2.014104,2.053731,2.008622,2.016726,1.999106,1.970369,0.099416,1.968143,0.138416,0.967715,0.056620,0.041185,1.006676,0.076708,0.553119
3.550000,2.021892,2.003641,2.014020,2.052989,2.008487,2.017129,1.999086,1.971870,0.100464,1.969026,0.136474,0.992569,0.056083,0.040977,1.007913,0.077281,0.538274
