Step,Agent_ID,X,Y,Theta
309,12,577.4059,441.0060,2.3252
309,13,494.9309,453.2361,2.0565
309,14,430.5865,449.1972,2.7562
309,15,319.0903,420.1010,-1.6980
309,16,427.4109,354.9571,2.8164
309,17,397.0717,275.6183,-0.2435
310,1,275.3326,431.6807,-1.5884
310,2,267.9867,282.8820,-0.3674
310,3,371.1180,224.0870,-0.4001
310,4,538.2129,193.8099,1.1786
310,5,649.8939,343.2790,2.0464
310,6,617.9559,457.6518,2.3310
310,7,516.2997,575.3361,-2.7630
310,8,392.5252,554.4901,-2.5293
310,9,412.7828,315.3372,-0.2713
310,10,500.0720,215.3036,1.2484
310,11,530.9567,361.0359,2.3080
310,12,577.3860,440.8463,2.3307
310,13,494.9877,453.3716,2.0582
310,14,430.6551,449.3463,2.7599
310,15,319.1206,420.0805,-1.6855
310,16,427.6152,355.0155,2.8353
310,17,397.3737,276.0649,-0.2519
311,1,275.4145,431.7139,-1.5870
311,2,268.0546,282.9501,-0.3575
311,3,371.0006,224.1257,-0.3856
311,4,537.2147,193.6668,1.2036
311,5,649.8024,343.2687,2.0558
311,6,617.8633,457.7082,2.3356
311,7,516.2991,575.2391,-2.7531
311,8,392.5567,554.4374,-2.5255
311,9,412.4108,315.3522,-0.2552
311,10,499.7885,215.3819,1.2348
311,11,530.8455,360.9342,2.3127
311,12,577.3708,440.7169,2.3353
311,13,495.0884,453.6924,2.0606
311,14,430.7551,449.5923,2.7601
311,15,319.1377,420.0442,-1.6754
311,16,428.0276,354.5411,2.8699
311,17,397.3474,276.3467,-0.2491
312,1,275.4860,431.7483,-1.5859
312,2,268.1118,283.0056,-0.3495
312,3,370.8842,224.1580,-0.3707
312,4,536.6402,193.6015,1.2182
312,5,649.7252,343.2613,2.0637
312,6,617.7908,457.7640,2.3395
312,7,516.2971,575.1512,-2.7442
312,8,392.5840,554.3914,-2.5225
312,9,412.3981,315.3197,-0.2438
312,10,499.6438,215.4493,1.2241
312,11,530.7361,360.8329,2.3162
312,12,577.3654,440.6138,2.3392
312,13,495.1446,453.8726,2.0617
312,14,430.8116,449.7330,2.7597
312,15,319.1471,420.0061,-1.6677
312,16,428.2337,354.2737,2.8911
312,17,397.1930,276.5288,-0.2403
313,1,275.5480,431.7774,-1.5849
313,2,268.1591,283.0511,-0.3432
313,3,370.7981,224.1805,-0.3592
313,4,536.3316,193.5698,1.2264
313,5,649.6623,343.2553,2.0699
313,6,617.7256,457.8068,2.3427
313,7,516.2947,575.0854,-2.7374
313,8,392.6080,554.3508,-2.5201
313,9,412.4243,315.2947,-0.2367
313,10,499.5667,215.4863,1.2168
313,11,530.6304,360.7333,2.3205
313,12,577.3551,440.5273,2.3424
313,13,495.1779,453.9687,2.0622
313,14,430.8422,449.8237,2.7592
313,15,319.1521,419.9728,-1.6620
313,16,428.3406,354.1158,2.9034
313,17,397.1001,276.6288,-0.2342
314,1,275.5973,431.7970,-1.5841
314,2,268.1927,283.1458,-0.3403
314,3,370.7431,224.1945,-0.3516
314,4,536.1585,193.5331,1.2301
314,5,649.6138,343.2508,2.0745
314,6,617.6728,457.8381,2.3452
314,7,516.2945,575.0381,-2.7329
314,8,392.6295,554.3144,-2.5182
314,9,412.4498,315.2787,-0.2325
314,10,499.5327,215.5257,1.2138
314,11,530.5443,360.6515,2.3240
314,12,577.3448,440.4598,2.3448
314,13,495.1993,454.0233,2.0624
314,14,430.8604,449.8924,2.7588
314,15,319.1547,419.9495,-1.6584
314,16,428.3939,354.0076,2.9101
314,17,397.0471,276.6830,-0.2308
315,1,275.6359,431.8070,-1.5835
315,2,268.2161,283.2019,-0.3382
315,3,370.7128,224.2021,-0.3473
315,4,536.0620,193.5037,1.2313
315,5,649.5801,343.2476,2.0775
315,6,617.6271,457.8606,2.3471
315,7,516.2954,575.0027,-2.7300
315,8,392.6487,554.2818,-2.5166
315,9,412.4641,315.2700,-0.2304
315,10,499.5185,215.5570,1.2126
315,11,530.4687,360.5790,2.3274
315,12,577.3326,440.4046,2.3468
315,13,495.2148,454.0602,2.0623
315,14,430.8732,449.9527,2.7583
315,15,319.1560,419.9362,-1.6566
315,16,428.4156,353.9182,2.9132
315,17,397.0187,276.7119,-0.2291
316,1,275.6670,431.8115,-1.5830
316,2,268.2290,283.2323,-0.3374
316,3,370.6964,224.2061,-0.3452
316,4,536.0103,193.4878,1.2315
316,5,649.5604,343.2458,2.0790
316,6,617.5927,457.8760,2.3485
316,7,516.2958,574.9827,-2.7286
316,8,392.6656,554.2531,-2.5155
316,9,412.4719,315.2652,-0.2297
316,10,499.5117,215.5744,1.2114
316,11,530.4054,360.5179,2.3302
316,12,577.3221,440.3649,2.3481
316,13,495.2276,454.0900,2.0619
316,14,430.8838,450.0113,2.7578
316,15,319.1566,419.9291,-1.6561
316,16,428.4190,353.8336,2.9141
316,17,397.0034,276.7271,-0.2287
317,1,275.6917,431.8133,-1.5827
317,2,268.2360,283.2485,-0.3375
317,3,370.6877,224.2082,-0.3444
317,4,535.9826,193.4792,1.2310
317,5,649.5499,343.2448,2.0794
317,6,617.5691,457.8893,2.3494
317,7,516.2959,574.9720,-2.7283
317,8,392.6797,554.2289,-2.5147
317,9,412.4764,315.2626,-0.2298
317,10,499.5087,215.5842,1.2101
317,11,530.3481,360.4622,2.3324
317,12,577.3158,440.3385,2.3491
317,13,495.2391,454.1178,2.0613
317,14,430.8939,450.0709,2.7574
317,15,319.1569,419.9252,-1.6562
317,16,428.4117,353.7479,2.9137
317,17,396.9950,276.7350,-0.2289
318,1,275.7098,431.8138,-1.5828
318,2,268.2398,283.2570,-0.3380
318,3,370.6830,224.2092,-0.3445
318,4,535.9680,193.4745,1.2302
318,5,649.5444,343.2444,2.0790
318,6,617.5605,457.9010,2.3500
318,7,516.2959,574.9664,-2.7287
318,8,392.6905,554.2105,-2.5143
318,9,412.4732,315.2585,-0.2301
318,10,499.5078,215.5898,1.2088
318,11,530.2993,360.4148,2.3337
318,12,577.3160,440.3292,2.3496
318,13,495.2501,454.1461,2.0605
318,14,430.9043,450.1324,2.7570
318,15,319.1570,419.9231,-1.6569
318,16,428.4038,353.6615,2.9122
318,17,396.9905,276.7390,-0.2295
319,1,275.7269,431.8137,-1.5829
319,2,268.2418,283.2614,-0.3389
319,3,370.6805,224.2097,-0.3451
319,4,535.9604,193.4720,1.2292
319,5,649.5415,343.2441,2.0783
319,6,617.5684,457.9110,2.3499
319,7,516.2958,574.9634,-2.7295
319,8,392.6972,554.1991,-2.5145
319,9,412.4614,315.2728,-0.2312
319,10,499.6178,215.5696,1.2121
319,11,530.2462,360.3628,2.3355
319,12,577.3231,440.3409,2.3496
319,13,495.2646,454.1915,2.0595
319,14,430.9192,450.2122,2.7568
319,15,319.1570,419.9218,-1.6578
319,16,428.4516,353.5953,2.9095
319,17,396.8184,276.6905,-0.2369
320,1,275.7365,431.8136,-1.5835
320,2,268.2429,283.2636,-0.3399
320,3,370.6792,224.2099,-0.3460
320,4,535.9565,193.4706,1.2280
320,5,649.5400,343.2440,2.0773
320,6,617.5818,457.9132,2.3495
320,7,516.2958,574.9619,-2.7305
320,8,392.7007,554.1930,-2.5152
320,9,412.4484,315.2689,-0.2340
320,10,499.7775,215.5381,1.2181
320,11,530.2062,360.3235,2.3369
320,12,577.3285,440.3614,2.3491
320,13,495.2866,454.2658,2.0586
320,14,430.9406,450.3238,2.7564
320,15,319.1569,419.9211,-1.6589
320,16,428.5488,353.5453,2.9066
320,17,396.5325,276.5922,-0.2458
321,1,275.7417,431.8135,-1.5844
321,2,268.2435,283.2646,-0.3411
321,3,370.6785,224.2099,-0.3471
321,4,535.9546,193.4699,1.2267
321,5,649.5394,343.2439,2.0761
321,6,617.5954,457.9101,2.3488
321,7,516.2957,574.9611,-2.7317
321,8,392.7025,554.1896,-2.5161
321,9,412.4431,315.2818,-0.2370
321,10,499.9532,215.5007,1.2258
321,11,530.1785,360.2961,2.3377
321,12,577.3313,440.3830,2.3484
321,13,495.3064,454.3315,2.0578
321,14,430.9599,450.4239,2.7560
321,15,319.1568,419.9206,-1.6601
321,16,428.6577,353.5100,2.9036
321,17,396.2155,276.4871,-0.2561
322,1,275.7444,431.8135,-1.5855
322,2,268.2439,283.2650,-0.3424
322,3,370.6781,224.2099,-0.3483
322,4,536.0107,193.4742,1.2266
322,5,649.5391,343.2439,2.0748
322,6,617.6033,457.9079,2.3478
322,7,516.2956,574.9608,-2.7329
322,8,392.7035,554.1879,-2.5173
322,9,412.4479,315.3221,-0.2402
322,10,500.1068,215.4451,1.2332
322,11,530.1627,360.2805,2.3377
322,12,577.3333,440.3963,2.3474
322,13,495.3235,454.3851,2.0571
322,14,430.9759,450.5096,2.7556
322,15,319.1567,419.9203,-1.6614
322,16,428.7838,353.4985,2.9005
322,17,395.8430,276.3700,-0.2686
323,1,275.7458,431.8136,-1.5867
323,2,268.2440,283.2651,-0.3438
323,3,370.6779,224.2099,-0.3496
323,4,536.2091,193.4951,1.2295
323,5,649.5389,343.2439,2.0735
323,6,617.6077,457.9066,2.3466
323,7,516.2955,574.9607,-2.7343
323,8,392.7039,554.1870,-2.5186
323,9,412.4644,315.3955,-0.2442
323,10,500.2086,215.3526,1.2370
323,11,530.1544,360.2722,2.3371
323,12,577.3344,440.4036,2.3462
323,13,495.3435,454.4493,2.0566
323,14,430.9943,450.6040,2.7552
323,15,319.1566,419.9201,-1.6628
323,16,428.9545,353.5057,2.8964
323,17,395.3171,276.2024,-0.2866
324,1,275.7465,431.8136,-1.5881
324,2,268.2441,283.2650,-0.3452
324,3,370.6779,224.2098,-0.3511
324,4,536.2689,193.5065,1.2280
324,5,649.5389,343.2439,2.0720
324,6,617.6101,457.9057,2.3453
324,7,516.2955,574.9607,-2.7358
324,8,392.7041,554.1865,-2.5200
324,9,412.4826,315.4627,-0.2494
324,10,500.2403,215.4059,1.2370
324,11,530.1501,360.2678,2.3362
324,12,577.3348,440.4077,2.3449
324,13,495.3787,454.5620,2.0568
324,14,431.0233,450.7520,2.7542
324,15,319.1566,419.9199,-1.6643
324,16,429.1713,353.4867,2.8912
324,17,394.6327,275.9762,-0.3097
325,1,275.7468,431.8136,-1.5895
325,2,268.2442,283.2649,-0.3467
325,3,370.6778,224.2097,-0.3526
325,4,536.3300,193.5181,1.2264
325,5,649.5390,343.2440,2.0705
325,6,617.6115,457.9052,2.3439
325,7,516.2954,574.9607,-2.7373
325,8,392.7042,554.1862,-2.5214
325,9,412.5291,315.5634,-0.2540
325,10,500.2845,215.4628,1.2367
325,11,530.1479,360.2656,2.3350
325,12,577.3350,440.4100,2.3435
325,13,495.4066,454.6334,2.0573
325,14,431.0387,450.8555,2.7528
325,15,319.1565,419.9198,-1.6657
325,16,429.3909,353.5112,2.8867
325,17,393.9417,275.7498,-0.3338
326,1,275.7469,431.8137,-1.5910
326,2,268.2442,283.2647,-0.3483
326,3,370.6778,224.2096,-0.3541
326,4,536.3661,193.5248,1.2247
326,5,649.5391,343.2440,2.0689
326,6,617.6122,457.9048,2.3424
326,7,516.2953,574.9608,-2.7389
326,8,392.7042,554.1861,-2.5230
326,9,412.5699,315.6285,-0.2568
326,10,500.3116,215.4965,1.2358
326,11,530.1469,360.2645,2.3336
326,12,577.3351,440.4114,2.3420
326,13,495.4307,454.6709,2.0580
326,14,431.0388,450.9157,2.7506
326,15,319.1564,419.9196,-1.6673
326,16,429.5404,353.5279,2.8838
326,17,393.5040,275.6126,-0.3493
327,1,275.7470,431.8137,-1.5926
327,2,268.2442,283.2645,-0.3499
327,3,370.6778,224.2095,-0.3557
327,4,536.3856,193.5285,1.2230
327,5,649.5392,343.2440,2.0673
327,6,617.6126,457.9046,2.3408
327,7,516.2953,574.9609,-2.7405
327,8,392.7041,554.1860,-2.5246
327,9,412.5990,315.6665,-0.2586
327,10,500.3263,215.5148,1.2347
327,11,530.1465,360.2639,2.3321
327,12,577.3351,440.4122,2.3404
327,13,495.4541,454.6896,2.0591
327,14,431.0283,450.9496,2.7476
327,15,319.1564,419.9196,-1.6689
327,16,429.6378,353.5357,2.8820
327,17,393.2442,275.5368,-0.3585
328,1,275.7470,431.8137,-1.5942
328,2,268.2442,283.2643,-0.3515
328,3,370.6778,224.2095,-0.3574
328,4,536.3962,193.5304,1.2213
328,5,649.5393,343.2440,2.0656
328,6,617.6129,457.9044,2.3391
328,7,516.2952,574.9609,-2.7422
328,8,392.6406,554.2758,-2.5269
328,9,412.6183,315.6885,-0.2598
328,10,500.3345,215.5248,1.2333
328,11,530.3843,360.1307,2.3063
328,12,577.3350,440.4127,2.3387
328,13,495.2541,454.8308,2.0615
328,14,431.0522,450.8810,2.7395
328,15,319.1563,419.9195,-1.6706
328,16,429.7045,353.5387,2.8807
328,17,393.0863,275.4956,-0.3641
329,1,275.7469,431.8138,-1.5959
329,2,268.2442,283.2642,-0.3532
329,3,370.6779,224.2094,-0.3591
329,4,536.4020,193.5315,1.2195
329,5,649.5394,343.2440,2.0639
329,6,617.6130,457.9042,2.3374
329,7,516.2952,574.9610,-2.7439
329,8,392.2227,554.8683,-2.5336
329,9,412.5900,315.6195,-0.2625
329,10,500.3391,215.5304,1.2317
329,11,530.6265,359.9257,2.2770
329,12,577.3837,440.4599,2.3345
329,13,494.9864,454.9935,2.0621
329,14,431.5012,450.4904,2.7242
329,15,319.1562,419.9194,-1.6723
329,16,429.7740,353.4220,2.8782
329,17,392.9555,275.4814,-0.3666
330,1,275.7469,431.8138,-1.5977
330,2,268.2442,283.2640,-0.3550
330,3,370.6779,224.2094,-0.3608
330,4,536.4052,193.5320,1.2178
330,5,649.5838,343.1613,2.0640
330,6,617.7518,457.9993,2.3279
330,7,516.2952,574.9611,-2.7456
330,8,391.5806,555.7878,-2.5448
330,9,412.5504,315.5351,-0.2658
330,10,500.3416,215.5335,1.2301
330,11,530.9233,359.3194,2.2417
330,12,577.5170,440.7390,2.3221
330,13,495.0306,454.9287,2.0725
330,14,431.5472,450.1674,2.7245
330,15,319.1562,419.9193,-1.6740
330,16,429.8284,353.2950,2.8749
330,17,392.8637,275.4773,-0.3680
331,1,275.7468,431.8138,-1.5994
331,2,268.2442,283.2639,-0.3568
331,3,370.6779,224.2093,-0.3626
331,4,536.4070,193.5323,1.2159
331,5,649.8443,342.6775,2.0739
331,6,617.6400,458.4993,2.2902
331,7,516.2951,574.9611,-2.7475
331,8,390.7894,556.9399,-2.5625
331,9,412.5290,315.4896,-0.2686
331,10,500.3431,215.5352,1.2283
331,11,531.2399,358.7055,2.2031
331,12,577.6752,441.0245,2.3074
331,13,495.1339,454.7300,2.0872
331,14,431.6523,449.6505,2.7239
331,15,319.1562,419.9193,-1.6758
331,16,429.8578,353.2265,2.8721
331,17,392.8144,275.4751,-0.3694
332,1,275.6509,431.9858,-1.6222
332,2,268.3446,283.0838,-0.3577
332,3,370.6779,224.2093,-0.3644
332,4,536.4080,193.5325,1.2141
332,5,650.2335,341.9666,2.0906
332,6,617.9917,458.8037,2.2619
332,7,516.2950,574.9612,-2.7493
332,8,390.1660,557.8770,-2.5750
332,9,412.5175,315.4650,-0.2711
332,10,500.3441,215.5362,1.2265
332,11,531.5432,358.0405,2.1652
332,12,577.3156,441.7707,2.2971
332,13,495.1404,454.6130,2.0998
332,14,431.6774,449.1427,2.7262
332,15,319.1561,419.9192,-1.6776
332,16,429.8735,353.1896,2.8696
332,17,392.7879,275.4739,-0.3710
333,1,275.4441,432.3550,-1.6740
333,2,268.5450,282.7265,-0.3570
333,3,370.6779,224.2092,-0.3663
333,4,536.4086,193.5326,1.2122
333,5,650.7368,341.0722,2.1125
333,6,618.3724,459.1954,2.2272
333,7,516.1153,575.3985,-2.7635
333,8,389.7552,558.5057,-2.5847
333,9,412.5113,315.4517,-0.2733
333,10,500.3447,215.5369,1.2247
333,11,531.8422,357.4092,2.1276
333,12,576.7915,442.6055,2.2877
333,13,495.1114,454.1862,2.0802
333,14,431.6849,448.7755,2.7302
333,15,319.1561,419.9192,-1.6795
333,16,429.8820,353.1697,2.8673
333,17,392.7739,275.4733,-0.3727
334,1,275.2749,432.6546,-1.7237
334,2,268.7140,282.4271,-0.3556
334,3,370.4820,224.1480,-0.3871
334,4,536.4888,193.5367,1.2081
334,5,651.3165,340.0792,2.1367
334,6,618.7767,459.6223,2.1882
334,7,515.6313,575.9258,-2.7831
334,8,389.3626,558.9192,-2.5994
334,9,412.5080,315.4445,-0.2755
334,10,500.4643,215.6529,1.2265
334,11,532.1493,356.8116,2.0899
334,12,576.1562,443.4899,2.2792
334,13,495.1537,453.5047,2.0488
334,14,431.5948,448.5457,2.7210
334,15,319.1561,419.9191,-1.6813
334,16,429.8865,353.1591,2.8652
334,17,392.7665,275.4730,-0.3744
335,1,275.1391,432.9246,-1.7703
335,2,268.9153,282.1586,-0.3582
335,3,370.1696,224.0474,-0.4243
335,4,536.6871,193.3477,1.1878
335,5,651.7228,339.2847,2.1254
335,6,618.9782,459.9897,2.1579
335,7,515.1161,576.3502,-2.7996
335,8,388.5439,558.8729,-2.6353
335,9,412.5062,315.4407,-0.2775
335,10,500.6831,216.1204,1.2169
335,11,532.3112,356.4299,2.0480
335,12,575.6251,444.4391,2.2676
335,13,495.2909,452.6075,2.0178
335,14,431.3376,448.4815,2.6967
335,15,319.1560,419.9191,-1.6832
335,16,429.8889,353.1533,2.8632
335,17,392.7627,275.4728,-0.3761
336,1,275.1810,433.4077,-1.8200
336,2,269.6044,281.7519,-0.3977
336,3,369.8679,223.9444,-0.4651
336,4,536.7422,192.9423,1.1521
336,5,651.9088,338.5423,2.0693
336,6,619.0801,460.0287,2.1228
336,7,514.6509,576.7156,-2.8098
336,8,387.5297,558.6401,-2.6639
336,9,412.5052,315.4386,-0.2794
336,10,501.2336,216.6100,1.1915
336,11,532.3264,356.4077,2.0011
336,12,575.2227,445.3183,2.2466
336,13,495.3461,451.8684,1.9809
336,14,431.0582,448.1932,2.6574
336,15,319.1560,419.9191,-1.6850
336,16,429.8902,353.1503,2.8613
336,17,392.7608,275.4727,-0.3779
337,1,275.4764,434.5811,-1.8615
337,2,270.7184,280.8462,-0.4473
337,3,369.5870,223.8415,-0.5069
337,4,536.7371,192.4133,1.1090
337,5,652.0206,337.7599,1.9864
337,6,619.3586,459.3130,2.0812
337,7,513.9123,577.2509,-2.8228
337,8,386.3474,558.3244,-2.6932
337,9,412.5047,315.4375,-0.2812
337,10,501.9496,217.1697,1.1565
337,11,532.1689,356.6231,1.9506
337,12,574.7503,446.0545,2.2151
337,13,495.2818,451.4415,1.9471
337,14,430.8327,447.7888,2.6145
337,15,319.4277,419.8320,-1.6974
337,16,429.8908,353.1487,2.8594
337,17,392.7599,275.4727,-0.3796
338,1,275.5236,435.7741,-1.9020
338,2,271.7266,279.9984,-0.4948
338,3,369.3272,223.7384,-0.5484
338,4,536.6744,191.8082,1.0611
338,5,652.2266,337.2466,1.8973
338,6,619.5975,458.2741,2.0330
338,7,513.4102,577.7291,-2.8507
338,8,385.0981,557.8488,-2.7249
338,9,412.5044,315.4369,-0.2830
338,10,502.7826,217.7992,1.1162
338,11,531.7988,357.0066,1.8965
338,12,574.1960,446.7591,2.1782
338,13,495.1789,451.1647,1.9164
338,14,430.6234,447.4631,2.5743
338,15,319.7782,419.6218,-1.7134
338,16,429.8911,353.1479,2.8577
338,17,392.7595,275.4727,-0.3812
339,1,275.4629,436.8729,-1.9424
339,2,272.6039,279.2975,-0.5412
339,3,369.0975,223.6395,-0.5878
339,4,536.6510,191.1273,1.0195
339,5,652.7546,336.8892,1.8213
339,6,619.7695,457.0059,1.9803
339,7,513.0189,578.0848,-2.8963
339,8,383.7977,557.2177,-2.7589
339,9,412.5043,315.4366,-0.2846
339,10,503.7662,218.5585,1.0760
339,11,531.2275,357.5098,1.8389
339,12,573.5797,447.4579,2.1375
339,13,495.0340,451.0284,1.8899
339,14,430.4280,447.2822,2.5393
339,15,320.0725,419.3381,-1.7265
339,16,429.8913,353.1474,2.8560
339,17,392.7594,275.4727,-0.3828
340,1,275.3293,437.9377,-1.9835
340,2,273.4127,278.6922,-0.5881
340,3,368.8850,223.5392,-0.6261
340,4,536.6533,190.5073,0.9732
340,5,653.2571,336.6755,1.7582
340,6,620.0153,455.6936,1.9266
340,7,512.8104,578.3646,-2.9452
340,8,382.3312,556.5948,-2.7962
340,9,412.5042,315.4364,-0.2862
340,10,504.6125,219.4844,1.0401
340,11,530.7397,357.9638,1.7859
340,12,573.0107,448.0138,2.1013
340,13,494.9042,450.9644,1.8690
340,14,430.2715,447.1940,2.5108
340,15,320.3393,419.0018,-1.7375
340,16,429.8913,353.1472,2.8545
340,17,392.7595,275.4727,-0.3843
341,1,275.0664,438.9688,-2.0247
341,2,274.1410,278.2004,-0.6359
341,3,368.6882,223.4369,-0.6634
341,4,536.6927,189.9469,0.9214
341,5,653.4446,336.6448,1.7008
341,6,620.4703,454.4559,1.8736
341,7,512.7133,578.6226,-2.9935
341,8,380.8257,555.8300,-2.8323
341,9,412.5042,315.4363,-0.2876
341,10,505.2192,220.6277,1.0115
341,11,530.4611,358.3090,1.7385
341,12,572.5564,448.3566,2.0747
341,13,494.8142,450.9325,1.8539
341,14,430.1583,447.1499,2.4886
341,15,320.4258,418.6020,-1.7485
341,16,430.0548,353.1138,2.8471
341,17,392.7596,275.4727,-0.3856
342,1,274.6677,440.0402,-2.0651
342,2,274.8129,277.7828,-0.6839
342,3,368.5056,223.3322,-0.6997
342,4,536.9234,189.2734,0.8732
342,5,653.4433,336.7143,1.6468
342,6,621.0732,453.3795,1.8219
342,7,512.1399,578.8703,-3.0690
342,8,380.0149,554.9429,-2.8767
342,9,412.4585,315.2900,-0.2954
342,10,505.9434,221.5351,0.9877
342,11,530.3603,358.7504,1.6978
342,12,572.1688,448.6207,2.0562
342,13,494.7370,450.9164,1.8427
342,14,430.0548,447.1277,2.4695
342,15,320.0708,418.1566,-1.7656
342,16,430.7267,353.1545,2.8244
342,17,392.2495,275.7930,-0.3878
343,1,274.2654,441.0564,-2.1053
343,2,275.4438,277.4204,-0.7319
343,3,368.3160,223.2112,-0.7381
343,4,536.9372,188.4647,0.8272
343,5,653.3339,336.8371,1.5951
343,6,621.7387,452.5838,1.7735
343,7,511.5426,579.0910,3.1396
343,8,379.2044,554.3432,-2.9215
343,9,412.2835,315.1566,-0.3022
343,10,506.6526,222.2239,0.9614
343,11,530.4461,359.7271,1.6622
343,12,571.8062,448.9061,2.0457
343,13,495.2249,450.8730,1.8101
343,14,429.7891,447.1090,2.4364
343,15,319.7495,417.6796,-1.7803
343,16,431.2562,353.2243,2.8020
343,17,391.9507,275.9807,-0.3896
344,1,273.8692,442.0294,-2.1455
344,2,276.0440,277.0922,-0.7794
344,3,368.1454,223.0929,-0.7754
344,4,536.7426,187.6670,0.7778
344,5,653.2101,336.9881,1.5445
344,6,622.2712,452.0215,1.7277
344,7,511.0187,579.2712,3.0667
344,8,378.4336,553.8881,-2.9692
344,9,411.6200,314.9313,-0.3053
344,10,507.8172,222.9632,0.9200
344,11,530.9814,360.6973,1.6353
344,12,571.4979,449.1649,2.0401
344,13,496.0420,450.8438,1.7627
344,14,429.4449,447.0856,2.3931
344,15,319.4932,417.1821,-1.7919
344,16,431.5111,353.4943,2.7716
344,17,391.5272,276.0499,-0.3806
345,1,273.6058,442.6997,-2.1758
345,2,276.5271,276.8856,-0.8249
345,3,367.9941,222.9787,-0.8109
345,4,536.3813,186.9099,0.7247
345,5,653.3611,337.1430,1.4920
345,6,622.7466,451.4236,1.6767
345,7,510.6418,579.3813,2.9947
345,8,377.9879,553.5126,-3.0188
345,9,410.6947,314.5857,-0.3047
345,10,509.3156,223.7417,0.8677
345,11,531.8816,361.6918,1.6148
345,12,570.8174,449.6092,2.0353
345,13,496.4561,450.8321,1.7188
345,14,429.1313,447.0598,2.3501
345,15,319.1504,416.8757,-1.8216
345,16,431.6408,353.8559,2.7360
345,17,391.1169,276.0188,-0.3635
346,1,273.4640,443.0607,-2.1963
346,2,276.9436,276.7909,-0.8722
346,3,367.8600,222.8677,-0.8446
346,4,535.8992,186.2188,0.6674
346,5,653.6058,337.2875,1.4391
346,6,623.1390,450.8572,1.6246
346,7,510.3919,579.4753,2.9328
346,8,377.7365,553.2331,-3.0635
346,9,409.7359,314.2020,-0.3017
346,10,510.9574,224.5873,0.8108
346,11,532.9076,362.6650,1.5955
346,12,570.0420,450.1144,2.0320
346,13,496.6001,450.8374,1.6736
346,14,428.7960,447.0233,2.3031
346,15,318.7544,416.7852,-1.8712
346,16,431.6993,354.2142,2.7019
346,17,390.8005,275.9391,-0.3426
347,1,273.3876,443.2548,-2.2100
347,2,277.3076,276.7568,-0.9192
347,3,367.4844,222.2169,-0.8674
347,4,535.4191,185.6544,0.6026
347,5,653.8879,337.4123,1.3865
347,6,623.4747,450.3248,1.5731
347,7,510.2165,579.5330,2.8806
347,8,377.5874,553.0378,-3.0998
347,9,409.2198,314.1888,-0.3046
347,10,512.5764,225.7212,0.7568
347,11,533.8062,363.4755,1.5757
347,12,569.2410,450.6489,2.0304
347,13,496.5991,450.8617,1.6274
347,14,428.4593,446.9761,2.2541
347,15,318.5495,416.7339,-1.9052
347,16,431.8885,354.4652,2.6799
347,17,390.1754,275.9824,-0.3454
348,1,273.3465,443.3589,-2.2189
348,2,277.3593,276.4981,-0.9689
348,3,367.1837,221.4981,-0.9046
348,4,534.7963,185.1491,0.5332
348,5,654.3071,337.4940,1.3332
348,6,623.6706,450.0789,1.5248
348,7,510.0735,579.5662,2.8306
348,8,377.4853,552.8503,-3.1344
348,9,408.7834,314.3126,-0.3119
348,10,514.4438,226.8613,0.6960
348,11,534.8812,364.4117,1.5611
348,12,568.4124,450.9686,1.9963
348,13,496.5399,450.8989,1.5847
348,14,428.1626,446.9265,2.2078
348,15,318.4412,416.7060,-1.9279
348,16,432.2103,354.6686,2.6578
348,17,389.1881,276.0556,-0.3620
349,1,273.3244,443.4145,-2.2246
349,2,277.0110,275.9245,-1.0233
349,3,367.1755,221.2220,-0.9544
349,4,534.0134,184.6602,0.4623
349,5,654.6656,337.5532,1.2833
349,6,623.6976,450.0284,1.4790
349,7,509.9511,579.5839,2.7818
349,8,377.4047,552.6668,3.1154
349,9,408.4941,314.4807,-0.3211
349,10,516.3030,227.8979,0.6345
349,11,536.1539,365.4043,1.5469
349,12,567.8162,451.1108,1.9538
349,13,496.3686,450.9496,1.5456
349,14,427.8924,446.8716,2.1637
349,15,318.3824,416.6911,-1.9429
349,16,432.6855,354.8155,2.6362
349,17,388.1078,276.1143,-0.3860
350,1,273.3126,443.4439,-2.2281
350,2,276.4845,275.2544,-1.0791
350,3,367.2529,221.1225,-1.0007
350,4,533.1600,184.2094,0.3895
350,5,654.9417,337.6114,1.2335
350,6,623.6271,450.0851,1.4354
350,7,509.8431,579.5880,2.7342
350,8,377.3340,552.4938,3.0842
350,9,408.3272,314.6355,-0.3324
350,10,518.0075,228.9673,0.5788
350,11,537.9488,366.3973,1.5212
350,12,567.3854,451.1633,1.9108
350,13,495.9249,451.0172,1.5137
350,14,427.6545,446.8146,2.1230
350,15,318.1689,416.6877,-1.9721
350,16,433.3413,354.8662,2.6135
350,17,386.9893,276.1777,-0.4145
351,1,273.3386,443.3770,-2.2368
351,2,275.8382,274.5692,-1.1361
351,3,367.3737,221.1105,-1.0428
351,4,532.2275,183.8104,0.3151
351,5,655.1608,337.6451,1.1839
351,6,623.5070,450.2073,1.3941
351,7,509.7418,579.5529,2.6869
351,8,377.2408,552.4282,3.0498
351,9,408.2023,314.7348,-0.3453
351,10,519.6911,230.0250,0.5253
351,11,539.9816,367.4474,1.4909
351,12,567.0532,451.1647,1.8691
351,13,495.3778,451.1055,1.4864
351,14,427.4391,446.7530,2.0851
351,15,317.8643,416.6878,-2.0146
