Step,mean_alignment
0,0.5139170136270604
1,0.5150524117947797
2,0.5151429997000663
3,0.51254226494886
4,0.510641855125934
5,0.5074037095876177
6,0.5120354735777694
7,0.5150481690685492
8,0.5108257146843398
9,0.5011326497680622
10,0.5007180321289546
11,0.5029306982346395
12,0.5034866224349885
13,0.5093853416228664
14,0.5146932037174273
15,0.5202032055640224
16,0.5223266550302162
17,0.5238834338766444
18,0.5211789374581042
19,0.515104040791819
20,0.5111093755196479
21,0.5152024250681532
22,0.5204474207739495
23,0.5289407687610018
24,0.5337280066031397
25,0.5325264577070881
26,0.53168103356782
27,0.526665450432346
28,0.5214116518253245
29,0.5180434299825808
30,0.5163895758499197
31,0.5129000431651548
32,0.5085356978721456
33,0.5074506281032433
34,0.5073500339328563
35,0.5116403656415413
36,0.5181451699217183
37,0.5217289737800935
38,0.5245774759453224
39,0.5242865162604523
40,0.5234595221271132
41,0.5247979526443025
42,0.527599415416493
43,0.5312224551335474
44,0.5333544985536572
45,0.5330270260462349
46,0.5305411386995909
47,0.5303572294020098
48,0.5281549109705568
49,0.5245354563579326
50,0.5209402584526283
51,0.5204638034558949
52,0.5161364844067904
53,0.5106301349586958
54,0.5426344202343333
55,0.5421642130721622
56,0.5433530790134868
57,0.5458954932010288
58,0.5446372623054414
59,0.5456240338262173
60,0.5470452842295901
61,0.5120932914521641
62,0.5166424621587894
63,0.5219301815841585
64,0.5222259251104626
65,0.5191970947194416
66,0.5204274377386933
67,0.5233226759773109
68,0.5214049479312581
69,0.5160162130076698
70,0.5105857359803353
71,0.5087459793157625
72,0.5009532538804774
73,0.5341105359191128
74,0.5340018445368984
75,0.5352982455195772
76,0.5386048569054932
77,0.545646759948489
78,0.5446494694077717
79,0.5428927170911839
80,0.5451623842363823
81,0.5509529397286007
82,0.5197035673538721
83,0.523271971213215
84,0.522616690136576
85,0.5192279610938846
86,0.5208471892956169
87,0.5252488212003732
88,0.5273940188775008
89,0.5239223404367364
90,0.5583588143148966
91,0.5535292428550396
92,0.5473796439711509
93,0.5416854646627476
94,0.5392198497295352
95,0.5376773016412555
96,0.5387319726003269
97,0.5612127924661422
98,0.5405663860316101
99,0.5400225733187739
100,0.5399812131828846
101,0.5423118157224194
102,0.5440183506488019
103,0.5114178755469765
104,0.5151579619355081
105,0.518701409545076
106,0.523675922093828
107,0.5295406364671129
108,0.5339280841481643
109,0.532472291250475
110,0.5317810886155456
111,0.532844574972532
112,0.567388516161238
113,0.565638587302068
114,0.5603507949930998
115,0.5517658350641035
116,0.5475825425151204
117,0.5468113868898538
118,0.5530622331673603
119,0.551598040639367
120,0.5500044186183634
121,0.5528776333140196
122,0.5553273421387315
123,0.5574585733030262
124,0.558128245559562
125,0.5237673513647556
126,0.5473245694187144
127,0.5546912613538724
128,0.5586404184647766
129,0.5621497600398396
130,0.5661259083833284
131,0.5658275001286649
132,0.5638624420357442
133,0.5535581677943548
134,0.5483686314482492
135,0.5421425456851449
136,0.5589683317411808
137,0.5616659722379606
138,0.5606421338390701
139,0.5375114112009843
140,0.5381738013893874
141,0.5535183804533572
142,0.5636842421776739
143,0.563726788927677
144,0.5646930614656691
145,0.5680665920121484
146,0.5740798314464156
147,0.58028206611653
148,0.5832643171223225
149,0.5855356177817378
150,0.5809340368106323
151,0.5828506341616344
152,0.5838685895707677
153,0.5850835830807859
154,0.5973544260023844
155,0.5902467079545146
156,0.5837908840732837
157,0.5756545021942426
158,0.572160201747786
159,0.5505706777938619
160,0.5538858268851575
161,0.5552844206145346
162,0.5554274313353692
163,0.5535145916338727
164,0.5535207138034586
165,0.5569979483481865
166,0.5611924702200484
167,0.5676690482120853
168,0.5741104758677398
169,0.5744179575751651
170,0.5721270060768673
171,0.5745563359309399
172,0.5753376520703687
173,0.5605956086425893
174,0.5577918423301645
175,0.5545414983274167
176,0.5592598863418614
177,0.5540991540823805
178,0.5499369968888559
179,0.5393383076465449
180,0.5407448296248996
181,0.5418047174714608
182,0.5370811556035882
183,0.5356731313194292
184,0.5347433545874909
185,0.5356881441669982
186,0.5386964297526362
187,0.5452683434089071
188,0.5513743640925777
189,0.5543955278625619
190,0.5540733759554293
191,0.5581177263352316
192,0.5612479492554111
193,0.5615691200966431
194,0.5615710189442773
195,0.5602970012773334
196,0.5565219587588677
197,0.5507747312635264
198,0.5474453519860274
199,0.5484983292421544
200,0.5505746336517023
201,0.5510741607137867
202,0.5499712912587547
203,0.5489261066808659
204,0.5475922696292503
205,0.5476910156050985
206,0.5516947089664006
207,0.5622999694241784
208,0.5672595313575026
209,0.5659362610535555
210,0.5637861562001869
211,0.5668357117218086
212,0.5671016625459935
213,0.5655455214138901
214,0.5632339086373096
215,0.5605686607216334
216,0.555427501744246
217,0.5497784952725672
218,0.5638210566552767
219,0.5658330673455889
220,0.5523697002317457
221,0.5523335600987425
222,0.5525682183928364
223,0.5541532431191014
224,0.5529526876906325
225,0.5517578640778724
226,0.5550772504947349
227,0.5593153025706181
228,0.5611109668471363
229,0.5612073194425032
230,0.5788590901354593
231,0.5830258463754046
232,0.5850524654719478
233,0.5871771364697197
234,0.5859035740535274
235,0.5843115281549567
236,0.5849158805410287
237,0.5867238398482847
238,0.5857155538180543
239,0.5901681156149992
