t0,t1,t2,t3,t4,t5
3.114574549889733146e-01,8.850154749476481231e-02,9.403289421318776486e-02,3.309235459257840462e-01,8.540595668407278129e-01,1.309857888654207336e+01
3.181960558278217333e-01,9.061512157932817557e-02,9.627856667803613711e-02,3.380833093170606540e-01,8.521457909695775434e-01,1.328894538127202196e+01
3.163509155548622775e-01,9.402692211091558117e-02,9.990360474284784575e-02,3.361228477770410450e-01,8.491875283931578089e-01,1.344691347810391946e+01
3.112664553321699556e-01,9.869426314852922100e-02,1.048626545953121464e-01,3.307206087904306924e-01,8.470764378555389884e-01,1.357738845275545003e+01
3.006622736235870508e-01,1.027204781594806132e-01,1.091405080444482617e-01,3.194536657250610090e-01,8.455039554081248410e-01,1.379859759955905041e+01
2.833106340188606409e-01,1.098019955050842794e-01,1.166646202241521935e-01,3.010175486450390459e-01,8.436010930220537718e-01,1.397289785604508161e+01
2.693883344078763509e-01,1.168530031201563957e-01,1.241563158151662294e-01,2.862251053083685326e-01,8.403647483804567164e-01,1.413678862210586828e+01
2.696989368751738780e-01,1.203051482259940991e-01,1.278242199901186704e-01,2.865551204298723009e-01,8.374081751565859433e-01,1.427159439575877009e+01
2.757654244594453519e-01,1.233008753193897133e-01,1.310071800268516329e-01,2.930007634881605649e-01,8.340002039753788843e-01,1.438975762347799936e+01
2.786272696373608415e-01,1.300642055608410841e-01,1.381932184083936033e-01,2.960414739896957692e-01,8.286215362140838536e-01,1.448914246024231112e+01
2.807555579114030531e-01,1.378403080942335601e-01,1.464553273501231767e-01,2.983027802808658202e-01,8.251724851430999319e-01,1.455595648046276125e+01
2.791608444802839428e-01,1.387859658124439566e-01,1.474600886757216622e-01,2.966083972603016372e-01,8.244046285222552672e-01,1.460830036500091644e+01
2.762836553600409584e-01,1.395548194541066378e-01,1.482769956699881708e-01,2.935513838200436987e-01,8.245871944620122296e-01,1.468697691620243262e+01
2.715467040432099077e-01,1.381457587365583217e-01,1.467798686575931266e-01,2.885183730459107698e-01,8.275022711398040132e-01,1.470878721061981231e+01
2.693955826867915349e-01,1.318884436084849510e-01,1.401314713340153784e-01,2.862328066047156727e-01,8.336267046966345795e-01,1.472424882210038000e+01
2.715897565663047408e-01,1.228639036157640196e-01,1.305428975917492240e-01,2.885641163516987073e-01,8.398389606563536613e-01,1.475124093122417079e+01
2.715295314466655840e-01,1.156530550413073927e-01,1.228813709813891542e-01,2.885001271620820651e-01,8.459274046882450104e-01,1.476651136053549607e+01
2.683937793888235279e-01,1.120807402847091294e-01,1.190857865525034864e-01,2.851683906006248215e-01,8.492299894998591725e-01,1.480502526427438781e+01
2.726901903701647867e-01,1.064506679600915606e-01,1.131038347075973421e-01,2.897333272682998118e-01,8.517100019507056752e-01,1.487245591915962706e+01
2.813701609148439031e-01,1.002808352073418646e-01,1.065483874078006904e-01,2.989557959720217095e-01,8.536682135196429488e-01,1.495573519195874646e+01
2.865132484670408486e-01,9.704106741249204915e-02,1.031061341257727415e-01,3.044203264962310196e-01,8.544881771576150475e-01,1.499494867533605280e+01
2.964796091388713917e-01,9.647377403793409856e-02,1.025033849153050708e-01,3.150095847100509161e-01,8.532127219867602363e-01,1.510619812153984043e+01
3.025131186563698171e-01,9.831907535691417066e-02,1.044640175667212040e-01,3.214201885723930729e-01,8.506313628933624971e-01,1.521794293067912740e+01
2.979622336324338483e-01,1.045233469028114537e-01,1.110560560842373257e-01,3.165848732344606620e-01,8.470028599694666704e-01,1.518944205632065803e+01
2.913064038840145753e-01,1.135180611607190387e-01,1.206129399832638754e-01,3.095130541267656632e-01,8.424170429531778748e-01,1.521773390988422747e+01
2.837511975962803135e-01,1.199936791791828272e-01,1.274932841278817452e-01,3.014856474460474445e-01,8.382865716643798093e-01,1.529167657010813741e+01
2.764283004324917803e-01,1.265367141664520134e-01,1.344452588018553163e-01,2.937050692095224957e-01,8.331937311262617163e-01,1.534158432533988048e+01
2.700834239423683947e-01,1.338345396013572719e-01,1.421991983264419834e-01,2.869636379387666691e-01,8.306451147664234425e-01,1.535123781380305985e+01
2.704218147701024089e-01,1.397103822549865815e-01,1.484422811459233660e-01,2.873231781932339413e-01,8.268847808919114195e-01,1.537941285072151310e+01
2.733711275686035447e-01,1.474801426656198178e-01,1.566976515822208760e-01,2.904568230416414987e-01,8.209288254414683905e-01,1.543548897614014592e+01
2.751843326339992180e-01,1.529020736550008031e-01,1.624584532584383845e-01,2.923833534236242593e-01,8.175095632337198159e-01,1.552609464742336520e+01
2.778067277417716197e-01,1.537779373911057901e-01,1.633890584780499922e-01,2.951696482256322973e-01,8.166385205379866896e-01,1.560966297327809116e+01
2.822909274062368468e-01,1.492090952712950003e-01,1.585346637257508684e-01,2.999341103691266497e-01,8.171103675918164333e-01,1.557746616080155988e+01
2.875290275735913892e-01,1.455779924995271313e-01,1.546766170307476984e-01,3.054995917969408614e-01,8.194893731199822673e-01,1.542820273708080059e+01
2.901608974577455369e-01,1.379832668250301764e-01,1.466072210015946231e-01,3.082959535488545288e-01,8.244006876643393822e-01,1.532124695111469137e+01
2.899875959064891484e-01,1.285609933808614658e-01,1.365960554671651894e-01,3.081118206506446855e-01,8.312201741466076488e-01,1.533428332960630236e+01
2.861943508020124982e-01,1.198339343484760983e-01,1.273235552452559594e-01,3.040814977271382724e-01,8.389247601509408625e-01,1.538609467360776861e+01
2.865770334681610465e-01,1.128662218455905170e-01,1.199203607109398800e-01,3.044880980599211084e-01,8.453686156098346727e-01,1.546627092076619192e+01
2.837761797166319377e-01,1.093187122758922242e-01,1.161511317931356313e-01,3.015121909489212326e-01,8.484510320075113743e-01,1.559632477088323732e+01
2.839222208177773488e-01,1.041248233125997708e-01,1.106326247696372417e-01,3.016673596188885753e-01,8.519090335263723723e-01,1.575896492886263189e+01
2.841016744096569457e-01,1.008212980886714766e-01,1.071226292192133944e-01,3.018580290602603799e-01,8.539888288026832308e-01,1.587766932424492872e+01
2.817740439782692174e-01,1.007878337458460172e-01,1.070870733549613013e-01,2.993849217269113350e-01,8.542914547177766771e-01,1.598455044951552040e+01
2.830082854902257750e-01,1.021008660194982764e-01,1.084821701457168164e-01,3.006963033333650559e-01,8.523937170188453649e-01,1.613385608974115470e+01
2.780290735384464695e-01,1.074753178456607644e-01,1.141925252110146810e-01,2.954058906345991553e-01,8.486137697842996985e-01,1.622433310237475368e+01
2.680490319027227231e-01,1.146633067981935872e-01,1.218297634730806933e-01,2.848020963966427788e-01,8.459012481291473540e-01,1.627800066731997219e+01
2.623951780411966639e-01,1.202831897032693997e-01,1.278008890597235880e-01,2.787948766687717295e-01,8.418265954451984445e-01,1.627445407507130071e+01
2.584576292866515579e-01,1.252360216395923820e-01,1.330632729920669666e-01,2.746112311170671449e-01,8.373096072753338781e-01,1.627784392404926095e+01
2.526022187952888243e-01,1.311926064255586888e-01,1.393921443271559923e-01,2.683898574699944417e-01,8.340073245162111792e-01,1.619087689237116123e+01
2.563944216894920025e-01,1.347400865521604651e-01,1.431613419616704630e-01,2.724190730450853914e-01,8.302768726057475623e-01,1.608502527360519352e+01
2.607246279565647584e-01,1.394639374844392210e-01,1.481804335772166636e-01,2.770199172038504964e-01,8.238818440858890479e-01,1.605762239591523155e+01
2.608054642722400507e-01,1.428271443251996897e-01,1.517538408455247068e-01,2.771058057892548665e-01,8.200611577772738414e-01,1.608343888501780583e+01
2.587517293179748545e-01,1.445205920854964465e-01,1.535531290908399016e-01,2.749237124003482413e-01,8.188478914998243985e-01,1.615921835726359745e+01
2.656981314217483625e-01,1.439849617499245893e-01,1.529840218592949663e-01,2.823042646356074270e-01,8.196400321921860632e-01,1.621257997713312093e+01
2.776025212882818338e-01,1.405446746947492942e-01,1.493287168631710349e-01,2.949526788687995005e-01,8.217784672733162710e-01,1.611099910580707473e+01
2.826421316921541860e-01,1.331705452043527305e-01,1.414937042796247935e-01,3.003072649229137636e-01,8.270206820264435210e-01,1.602933515477334936e+01
2.810767828009982927e-01,1.232639703966517675e-01,1.309679685464424925e-01,2.986440817260605507e-01,8.344889877239459741e-01,1.604827867600452862e+01
2.771495759653237467e-01,1.138476473075895057e-01,1.209631252643136590e-01,2.944714244631567723e-01,8.423256446284614896e-01,1.611422900295946192e+01
2.787003845355193188e-01,1.081225785921582638e-01,1.148802397541681397e-01,2.961191585689895156e-01,8.467919880986876091e-01,1.621806036619596014e+01
2.801529577544760730e-01,1.059582331289562890e-01,1.125806226995160753e-01,2.976625176141309836e-01,8.473856526332422812e-01,1.634916707663240132e+01
2.809072647491626107e-01,1.035733453317170538e-01,1.100466794149493888e-01,2.984639687959851906e-01,8.505823161189614012e-01,1.654731227944517968e+01
2.798496574807348702e-01,1.014905727242168404e-01,1.078337335194805430e-01,2.973402610732807649e-01,8.526868438270350792e-01,1.667074515050357775e+01
2.765152843167295038e-01,1.032780795565631099e-01,1.097329595288485116e-01,2.937974895865247404e-01,8.525744306814053708e-01,1.677235811235530960e+01
2.770644818973265755e-01,1.079900498725184788e-01,1.147394279895509739e-01,2.943810120159093269e-01,8.500154209708558062e-01,1.691554863759901295e+01
2.724432052121130710e-01,1.109623403314024814e-01,1.178974866021150480e-01,2.894709055378701379e-01,8.473243931455057831e-01,1.707185708837598170e+01
2.622751613090594791e-01,1.180360698843185979e-01,1.254133242520885094e-01,2.786673588908755161e-01,8.453352390674502281e-01,1.716491514648752315e+01
2.519842869964173948e-01,1.250232087066254771e-01,1.328371592507897048e-01,2.677333049336931836e-01,8.419356954358003797e-01,1.719102758850021573e+01
2.474904230547238237e-01,1.303071958358359983e-01,1.384513955755756476e-01,2.629585744956443039e-01,8.376215256964554268e-01,1.714773582476192360e+01
2.496532648881154559e-01,1.344471369922869142e-01,1.428500830543048827e-01,2.652565939436226650e-01,8.337484693876232589e-01,1.706545351717819514e+01
2.535185612658547027e-01,1.373721826863414097e-01,1.459579441042377634e-01,2.693634713449705731e-01,8.291555734686075763e-01,1.701193839678743558e+01
2.580842078139959916e-01,1.417257702496078353e-01,1.505836308902082088e-01,2.742144708023709909e-01,8.220951194907144544e-01,1.705059288088372327e+01
2.593967848968487533e-01,1.458018287203613761e-01,1.549144430153839014e-01,2.756090839529016789e-01,8.176682929294044611e-01,1.708909146916968780e+01
2.606735737347983806e-01,1.465687269648668078e-01,1.557292724001709816e-01,2.769656720932233696e-01,8.155144588699902997e-01,1.714426543325338059e+01
2.686444427473228536e-01,1.464134167861844971e-01,1.555642553353208946e-01,2.854347204190308407e-01,8.161531845510611172e-01,1.717643190708019318e+01
2.813396433719060896e-01,1.416773238829643899e-01,1.505321566256497268e-01,2.989233710826500467e-01,8.184151123148132312e-01,1.706946810674383741e+01
2.909196054102336504e-01,1.339561067819759754e-01,1.423283634558495936e-01,3.091020807483729760e-01,8.229549407206369072e-01,1.700096082833724154e+01
2.888178711993252268e-01,1.247575011714586735e-01,1.325548449946747642e-01,3.068689881492832616e-01,8.304718753199208381e-01,1.702073164593924304e+01
2.887967321696979783e-01,1.169195990700202803e-01,1.242270740118965461e-01,3.068465279303039250e-01,8.373649715533340032e-01,1.707529830316056874e+01
2.849290333129326780e-01,1.098024702338610409e-01,1.166651246234773065e-01,3.027370978949911473e-01,8.430102795028711071e-01,1.716618583059677050e+01
2.800507115765706878e-01,1.066625339712637954e-01,1.133289423444678728e-01,2.975538810501061060e-01,8.446905363140378986e-01,1.730325837239117348e+01
2.787601193178343428e-01,1.023663705782970196e-01,1.087642687394404228e-01,2.961826267751994646e-01,8.488677144826443088e-01,1.756465436578668360e+01
2.757123256961310775e-01,9.738059627485790015e-02,1.034668835420363558e-01,2.929443460521395370e-01,8.516788017632390684e-01,1.770506997480237388e+01
2.715044156850607293e-01,9.619089854494927705e-02,1.022028297040087075e-01,2.884734416653769173e-01,8.524363433403654433e-01,1.781825781230600469e+01
2.681178760043989584e-01,1.012024085672032087e-01,1.075275591026534083e-01,2.848752432546738378e-01,8.500299535839953569e-01,1.798038305838313633e+01
2.620229502355786999e-01,1.067433074745037652e-01,1.134147641916601335e-01,2.783993846253027260e-01,8.461361143815246955e-01,1.801120623553928368e+01
2.563088728813808226e-01,1.113332864880130640e-01,1.182916168935138346e-01,2.723281774364670893e-01,8.426372720402478533e-01,1.803567170159751498e+01
2.500530762181505939e-01,1.156318732385175768e-01,1.228588653159248950e-01,2.656813934817850997e-01,8.386618584012865973e-01,1.806080435761989023e+01
2.423951833796552102e-01,1.204664502187191427e-01,1.279956033573890761e-01,2.575448823408837962e-01,8.351708912684120412e-01,1.801516139241900305e+01
2.368654788248204524e-01,1.262561593533032267e-01,1.341471693128846177e-01,2.516695712513717931e-01,8.327422665131043455e-01,1.791845028364728520e+01
2.317999578995197374e-01,1.320753848532252306e-01,1.403300964065518630e-01,2.462874552682396412e-01,8.305635975047120922e-01,1.790966484198662911e+01
2.296579626923384576e-01,1.396912018829355451e-01,1.484219020006191381e-01,2.440115853606094343e-01,8.262997212569748173e-01,1.796655939802772295e+01
2.397237159145150232e-01,1.408030200855159286e-01,1.496032088408607019e-01,2.547064481591721496e-01,8.225203450010184492e-01,1.798088207536036265e+01
2.547009642609780466e-01,1.406878147731140116e-01,1.494808031964336981e-01,2.706197745272893584e-01,8.212016573139645503e-01,1.801478882683496252e+01
2.709982883854109015e-01,1.387488455114048169e-01,1.474206483558675451e-01,2.879356814094993222e-01,8.213875496978202406e-01,1.810700284073123001e+01
2.858857500360861281e-01,1.366379459203544144e-01,1.451778175403765081e-01,3.037536094133414522e-01,8.232040077228967023e-01,1.817328072282341012e+01
3.004825802330567952e-01,1.285700808282709551e-01,1.366057108800378950e-01,3.192627414976229594e-01,8.260772106542781934e-01,1.817720327434740923e+01
3.067320301232973612e-01,1.182695089229628405e-01,1.256613532306480596e-01,3.259027820060034220e-01,8.316383313979229808e-01,1.819074426701157776e+01
3.070132746643791655e-01,1.109904116268014412e-01,1.179273123534763518e-01,3.262016043309030611e-01,8.369996746622392347e-01,1.824323087516185282e+01
3.091784732036131356e-01,1.050040977179119844e-01,1.115668538252813924e-01,3.285021277788391925e-01,8.404221622107533873e-01,1.829742261387898594e+01
3.144396245277837898e-01,1.041587254833306470e-01,1.106686458260387335e-01,3.340921010607706965e-01,8.406815035464967334e-01,1.847560850869795246e+01
3.225101612806839935e-01,9.850057983035059861e-02,1.046568660697475978e-01,3.426670463607265904e-01,8.416072400735217229e-01,1.877266821804103358e+01
3.222761371183699985e-01,9.175812962906139403e-02,9.749301273087758457e-02,3.424183956882685398e-01,8.424610326532420146e-01,1.893997384589629718e+01
3.128414629862692475e-01,8.847849525704137852e-02,9.400840121060631549e-02,3.323940544229112559e-01,8.432836147115446712e-01,1.906180217014830802e+01
2.997246757486266566e-01,9.136703314069463677e-02,9.707747271198803596e-02,3.184574679829155208e-01,8.425688714686819791e-01,1.916218006339680002e+01
2.882335505268281417e-01,9.497554363847390824e-02,1.009115151158785917e-01,3.062481474347546473e-01,8.405157504929977597e-01,1.922256394715993366e+01
2.789452134112969661e-01,9.967253430308063711e-02,1.059020676970230945e-01,2.963792892495030196e-01,8.385052572194684473e-01,1.929255584594144679e+01
2.702304529898059138e-01,1.053114991925239163e-01,1.118934678920565778e-01,2.871198563016687522e-01,8.341168906494245139e-01,1.923240177138065476e+01
2.576387475638060587e-01,1.139465166843302013e-01,1.210681739771008181e-01,2.737411692865442947e-01,8.305256884305642906e-01,1.912713365592540882e+01
2.545877120782977232e-01,1.200196964103319164e-01,1.275209274359777045e-01,2.704994440831912095e-01,8.280346544774734863e-01,1.895434495258967900e+01
2.550515750197149822e-01,1.237998361440207917e-01,1.315373259030220565e-01,2.709922984584471894e-01,8.249738534994525141e-01,1.880929283925554785e+01
2.556411340195144932e-01,1.297709302916747187e-01,1.378816134349044042e-01,2.716187048957341421e-01,8.207462494082612414e-01,1.872405598363516432e+01
2.541221621926343932e-01,1.349870310186866706e-01,1.434237204573545477e-01,2.700047973296740844e-01,8.181390039379337065e-01,1.866480715456852124e+01
2.525185686674144558e-01,1.392546249264317304e-01,1.479580389843336841e-01,2.683009792091279322e-01,8.172099698564885273e-01,1.866540908180586555e+01
2.617086919990584959e-01,1.366552811873110451e-01,1.451962362615178970e-01,2.780654852489999884e-01,8.187937046767701510e-01,1.866944185883670215e+01
2.788703626540359748e-01,1.299779816610517891e-01,1.381016055148674704e-01,2.962997603199133412e-01,8.209751306742277821e-01,1.861272807198212575e+01
2.906635127180696720e-01,1.225433004645484075e-01,1.302022567435828226e-01,3.088299822629486102e-01,8.250990623355536346e-01,1.860328999240227077e+01
2.976294953812534949e-01,1.162683108377693120e-01,1.235350802651299651e-01,3.162313388425816996e-01,8.296396699844467149e-01,1.860844685765732720e+01
3.019135655596917878e-01,1.109099811196165991e-01,1.178418549395926218e-01,3.207831634071726667e-01,8.331460289453537227e-01,1.862880335243541197e+01
3.012007182568542385e-01,1.068584331103127061e-01,1.135370851797070924e-01,3.200257631479078158e-01,8.347785482018499348e-01,1.866914839021748307e+01
3.005443808260336858e-01,1.045952734531335887e-01,1.111324780439544441e-01,3.193284046276608779e-01,8.343875387837873525e-01,1.871255934364068807e+01
3.104395708236281082e-01,9.980134030705324621e-02,1.060389240762440871e-01,3.298420440001048615e-01,8.348214398254460988e-01,1.886476550371965644e+01
3.071043010740104329e-01,9.771428129742705526e-02,1.038214238785162280e-01,3.262983198911360572e-01,8.358201203451217642e-01,1.903143081761563238e+01
2.996987263953910241e-01,9.765143270261085473e-02,1.037546472465240566e-01,3.184298967951030290e-01,8.353190655168930556e-01,1.917254224850396938e+01
2.944833648458187736e-01,1.001587380889972373e-01,1.064186592195595360e-01,3.128885751486824018e-01,8.327130493484927731e-01,1.932710715577088934e+01
2.895320041981214176e-01,1.041680854575764842e-01,1.106785907986749390e-01,3.076277544605042213e-01,8.296495108147895481e-01,1.942248374956667334e+01
2.790914710027124768e-01,1.125499026486885407e-01,1.195842715642315285e-01,2.965346879403821245e-01,8.263450032276719037e-01,1.945549703698027599e+01
2.682233573105852198e-01,1.201585647210040575e-01,1.276684750160668458e-01,2.849873171424968654e-01,8.226449001982731879e-01,1.948348972379510968e+01
2.615004113891014059e-01,1.264912144306616637e-01,1.343969153325780541e-01,2.778441871009201813e-01,8.182809056949219562e-01,1.947831848974189484e+01
2.612817973668901117e-01,1.296910409385761964e-01,1.377967309972372156e-01,2.776119097023208582e-01,8.153235946759670449e-01,1.943258926124384089e+01
2.621066136626578613e-01,1.332402013897679705e-01,1.415677139766284287e-01,2.784882770165739152e-01,8.118288673146888401e-01,1.942405014580826261e+01
2.621050336642107847e-01,1.374228119250185121e-01,1.460117376703320979e-01,2.784865982682238617e-01,8.066156333915470711e-01,1.949566922771669653e+01
2.640160164171954649e-01,1.406475007297906810e-01,1.494379695254025031e-01,2.805170174432704555e-01,8.040847197699854121e-01,1.959348557150807224e+01
2.673046751259219866e-01,1.425134616725715897e-01,1.514205530271074684e-01,2.840112173212919200e-01,8.039324272286147988e-01,1.967627064437904494e+01
2.780328836134746129e-01,1.417387029345124061e-01,1.505973718679194662e-01,2.954099388393169878e-01,8.054889018650382981e-01,1.976644312192040687e+01
2.938571233705162822e-01,1.372140279830937060e-01,1.457899047320369290e-01,3.122231935811737857e-01,8.071002664697116691e-01,1.977887038289266997e+01
3.050412676819299618e-01,1.293897869973265891e-01,1.374766486846594749e-01,3.241063469120505913e-01,8.112842358237170037e-01,1.982592376371742304e+01
3.112179545948962067e-01,1.224861796407811509e-01,1.301415658683300058e-01,3.306690767570772405e-01,8.169363455670208829e-01,1.986082835937006408e+01
3.194381400715558539e-01,1.170331230280794166e-01,1.243476932173346039e-01,3.394030238260276056e-01,8.206099146950690537e-01,1.987242026676465301e+01
3.232285410641029810e-01,1.108648594693849437e-01,1.177939131862214828e-01,3.434303248806096498e-01,8.240770234097577474e-01,1.994560853516502874e+01
3.308898212416169771e-01,1.075143006341372359e-01,1.142339444237708279e-01,3.515704350692179236e-01,8.238327090328513291e-01,2.009355660085462247e+01
3.420585505433946238e-01,1.019916562675763361e-01,1.083661347842999334e-01,3.634372099523566213e-01,8.233562481175813463e-01,2.028868352857862689e+01
3.423246770312446952e-01,9.891527699947560981e-02,1.050974818119428111e-01,3.637199693456976690e-01,8.220453987826759068e-01,2.041423213848652551e+01
3.330942371071249353e-01,9.743725460925777015e-02,1.035270830223363331e-01,3.539126269263201952e-01,8.218394330865638198e-01,2.052911968677692656e+01
3.202389002533317930e-01,9.966937840341974497e-02,1.058987145536332830e-01,3.402538315191651619e-01,8.211625850876356214e-01,2.059752984767295203e+01
3.011130337824743930e-01,1.051955528207240836e-01,1.117702748720194039e-01,3.199325983938788864e-01,8.206824335237105084e-01,2.054795850034424021e+01
2.914163903540428757e-01,1.111204871692047236e-01,1.180655176172801385e-01,3.096299147511702987e-01,8.169471823103640062e-01,2.049435974399455773e+01
2.824940864840511101e-01,1.179263712355890226e-01,1.252967694378134267e-01,3.001499668893041206e-01,8.138036550961167404e-01,2.037278348464511879e+01
2.756328727592700090e-01,1.249188070910147441e-01,1.327262325342029869e-01,2.928599273067245545e-01,8.113078570319042226e-01,2.019963651810402538e+01
2.713882480336289316e-01,1.305044356057689092e-01,1.386609628311294973e-01,2.883500135357306426e-01,8.083245405898852320e-01,2.000270582550824372e+01
2.702269181608084048e-01,1.350352797091811941e-01,1.434749846910049753e-01,2.871161005458592319e-01,8.044856286603621065e-01,1.982548354805224733e+01
2.665388260037514501e-01,1.390130848068402147e-01,1.477014026072677177e-01,2.831975026289858532e-01,8.003303885945847185e-01,1.972154809851678081e+01
2.661650630266722550e-01,1.426317441841395695e-01,1.515462281956484192e-01,2.828003794658392467e-01,7.979027059555485746e-01,1.966842860506036672e+01
2.702803076868305343e-01,1.465605900591547828e-01,1.557206269378519914e-01,2.871728269172572068e-01,7.971599964429514351e-01,1.968884324153442122e+01
2.796696236441164052e-01,1.442499577877388861e-01,1.532655801494725578e-01,2.971489751218734932e-01,7.981834339572286829e-01,1.968777228214750963e+01
2.975486157249189190e-01,1.360421477515421917e-01,1.445447819860135596e-01,3.161454042077264104e-01,7.998900401076194377e-01,1.964696646008495406e+01
3.107824111965905578e-01,1.306562675066849089e-01,1.388222842258529099e-01,3.302063118963773358e-01,8.024047071286792843e-01,1.964535465072426845e+01
3.126278917479171082e-01,1.251359082600794204e-01,1.329569025263342974e-01,3.321671349821620489e-01,8.078854648801266913e-01,1.966889193272143999e+01
3.127743093324194534e-01,1.159216750895418757e-01,1.231667797826383748e-01,3.323227036656954403e-01,8.148701722960516314e-01,1.971554964985804403e+01
3.171030152912754918e-01,1.090432206046232505e-01,1.158584218924119946e-01,3.369219537469804182e-01,8.190520314807426816e-01,1.973721597070953138e+01
3.230503861888584516e-01,1.051543227098029887e-01,1.117264678791657362e-01,3.432410353256619695e-01,8.194349448511079048e-01,1.984164854466798289e+01
3.319315321040470779e-01,9.996237428680776471e-02,1.062100226797331320e-01,3.526772528605500168e-01,8.202176991014242802e-01,1.999119002317938154e+01
3.309232387886680837e-01,9.820016003517488545e-02,1.043376700373733479e-01,3.516059412129598494e-01,8.208738710605029132e-01,2.014060277077207672e+01
3.260953867441750975e-01,1.000614638054122957e-01,1.063153052932507003e-01,3.464763484156855866e-01,8.205743764380758476e-01,2.023585929311825993e+01
3.187426033387502633e-01,1.022887157350884924e-01,1.086817604685314242e-01,3.386640160474224115e-01,8.193492126897098382e-01,2.037215483010147565e+01
3.087951838071873456e-01,1.067035762874195270e-01,1.133725498053831521e-01,3.280948827951364888e-01,8.168726461476146783e-01,2.041340726060844801e+01
3.002241261321368371e-01,1.122593209766361011e-01,1.192755285376757707e-01,3.189881340153953304e-01,8.132260190446946035e-01,2.037281374906558185e+01
2.950435228694124890e-01,1.180015459866114724e-01,1.253766426107744969e-01,3.134837430487510401e-01,8.098863647819667388e-01,2.029199521033288889e+01
2.891485999242343619e-01,1.243745186270300701e-01,1.321479260412194712e-01,3.072203874194989193e-01,8.084245061318344749e-01,2.018278351425588113e+01
2.819706001053080557e-01,1.317310506011576399e-01,1.399642412637301658e-01,2.995937626118894137e-01,8.051186409360573393e-01,2.006031306065304420e+01
2.799537643543614229e-01,1.372732716283772969e-01,1.458528511051508658e-01,2.974508746265091541e-01,8.017472267946283981e-01,1.992912544604803671e+01
2.768417883798051649e-01,1.431941083262039949e-01,1.521437400965917064e-01,2.941444001535429287e-01,7.973463306513606241e-01,1.988101288781017217e+01
2.738796035406587115e-01,1.483815461909159528e-01,1.576553928278481287e-01,2.909970787619501342e-01,7.948634763598143582e-01,1.987256303677399316e+01
2.743167686489817458e-01,1.501431908479638200e-01,1.595271402759615986e-01,2.914615666895429280e-01,7.933983665773297611e-01,1.990724934145615421e+01
2.835369906695668352e-01,1.460748268683412787e-01,1.552045035476126433e-01,3.012580525864148595e-01,7.950664691284277108e-01,1.993804855468338744e+01
2.986098004497541591e-01,1.377007217831775210e-01,1.463070168946261351e-01,3.172729129778636969e-01,7.969744175827646604e-01,1.990984644194172404e+01
3.104330393599915028e-01,1.306598248495881298e-01,1.388260639026875076e-01,3.298351043199908572e-01,8.001007559650015200e-01,1.989281467248963509e+01
3.158689618448136671e-01,1.240455053497867971e-01,1.317983494341484763e-01,3.356107719601144623e-01,8.051477811796904360e-01,1.994814183515171280e+01
3.186964442335059045e-01,1.143824773878256984e-01,1.215313822245648462e-01,3.386149719980999784e-01,8.114805821120923968e-01,2.003534301582690702e+01
3.248833771132983439e-01,1.067591210336504559e-01,1.134315660982536250e-01,3.451885881828796743e-01,8.153383126659582425e-01,2.009986941680464767e+01
3.325370151117668094e-01,1.023101535088063313e-01,1.087045381031068736e-01,3.533205785562519297e-01,8.156602939060061397e-01,2.018557713541794385e+01
