Step,Agent_ID,X,Y,Theta
0,1,372.2350,573.8279,2.9754
0,2,250.0136,404.8212,-2.1351
0,3,271.8264,271.4385,-1.5636
0,4,400.8014,185.9029,-0.6795
0,5,584.7672,222.7301,0.0641
0,6,634.0265,362.0179,0.8539
0,7,620.0898,500.2865,1.6247
0,8,511.7573,553.2120,2.2445
0,9,527.0807,288.2072,-0.5928
0,10,528.4926,341.3514,-0.2224
0,11,372.3135,353.7423,-2.2859
0,12,506.5951,418.6479,2.8181
0,13,520.8969,476.1711,2.2467
0,14,392.3289,491.0769,1.8120
0,15,340.7071,442.1034,-2.2937
0,16,313.0829,283.9368,-1.5742
0,17,445.4590,245.9550,-0.5849
1,1,372.1225,573.5295,2.9566
1,2,249.9965,404.7600,-2.1655
1,3,272.1540,271.3954,-1.5780
1,4,400.8999,186.0476,-0.7044
1,5,584.9664,223.1235,0.0532
1,6,633.7402,362.1446,0.8094
1,7,619.5378,500.5750,1.6093
1,8,511.8516,552.9402,2.2211
1,9,526.8676,288.4394,-0.6175
1,10,529.2615,341.9337,-0.2268
1,11,372.7177,353.3882,-2.3107
1,12,506.6422,418.4051,2.7758
1,13,519.8968,475.7572,2.2425
1,14,392.3687,491.2384,1.7870
1,15,340.2632,442.2943,-2.3150
1,16,313.8606,283.1340,-1.5965
1,17,445.0712,245.4168,-0.6187
2,1,371.9496,572.9120,2.9235
2,2,249.7545,404.5751,-2.2076
2,3,272.5675,271.3916,-1.5986
2,4,401.0095,186.2069,-0.7313
2,5,585.2733,223.7106,0.0369
2,6,633.2970,362.3320,0.7432
2,7,618.6248,501.0735,1.5836
2,8,512.2302,552.3536,2.1782
2,9,526.5524,288.7123,-0.6584
2,10,530.3972,342.8684,-0.2353
2,11,373.0213,353.0909,-2.3313
2,12,506.6709,418.2138,2.7382
2,13,518.3674,474.9709,2.2377
2,14,392.3947,491.3454,1.7659
2,15,339.9278,442.4720,-2.3348
2,16,315.1781,281.8444,-1.6366
2,17,444.5544,244.8651,-0.6661
3,1,371.7391,572.2981,2.9047
3,2,249.5591,404.4334,-2.2389
3,3,272.9533,271.4440,-1.6372
3,4,401.1017,186.3465,-0.7524
3,5,585.4878,224.1062,0.0258
3,6,632.9752,362.4614,0.6915
3,7,617.7568,501.5762,1.5588
3,8,512.3294,551.7409,2.1484
3,9,526.5098,288.8508,-0.6849
3,10,531.0125,343.5288,-0.2534
3,11,373.2592,352.8525,-2.3399
3,12,506.6878,418.0982,2.7146
3,13,516.8693,474.1411,2.2154
3,14,392.4993,491.3507,1.7519
3,15,339.5826,442.6946,-2.3415
3,16,316.1018,281.0249,-1.6696
3,17,444.2108,244.5349,-0.7028
4,1,371.6429,571.9163,2.8870
4,2,249.3947,404.3170,-2.2643
4,3,273.1736,271.4941,-1.6642
4,4,401.1837,186.4744,-0.7710
4,5,585.6830,224.4575,0.0159
4,6,632.6826,362.5642,0.6444
4,7,616.7601,502.1894,1.5300
4,8,512.2662,551.1044,2.1271
4,9,526.5710,288.9357,-0.7025
4,10,531.3151,343.9292,-0.2713
4,11,373.5009,352.6155,-2.3418
4,12,505.9697,417.7854,2.6937
4,13,516.1889,473.4811,2.2228
4,14,392.6762,491.3617,1.7361
4,15,339.1613,442.9164,-2.3411
4,16,316.6336,280.5636,-1.7040
4,17,444.0008,244.3567,-0.7304
5,1,371.5973,571.6243,2.8678
5,2,249.1879,404.1693,-2.2922
5,3,273.3069,271.6396,-1.6755
5,4,401.2600,186.5944,-0.7879
5,5,585.8757,224.7963,0.0063
5,6,632.3997,362.6498,0.5995
5,7,615.6833,502.8965,1.4982
5,8,512.6254,550.4310,2.1020
5,9,526.6949,289.0185,-0.7165
5,10,531.4527,344.1807,-0.2876
5,11,373.7043,352.4172,-2.3409
5,12,505.2039,417.3804,2.6758
5,13,515.6010,472.7893,2.2253
5,14,392.8457,491.3920,1.7210
5,15,338.7881,443.0815,-2.3389
5,16,317.2450,280.0297,-1.7329
5,17,443.8679,244.2990,-0.7568
6,1,371.5798,571.3939,2.8496
6,2,248.9465,403.9945,-2.3239
6,3,273.5565,271.9721,-1.6922
6,4,401.3305,186.7056,-0.8029
6,5,586.0640,225.1201,-0.0029
6,6,632.1294,362.7202,0.5570
6,7,614.6847,503.5983,1.4682
6,8,513.2013,549.7705,2.0846
6,9,526.8549,289.1028,-0.7284
6,10,531.5018,344.3490,-0.3024
6,11,373.8815,352.2446,-2.3389
6,12,504.3450,416.9550,2.6579
6,13,515.2425,472.1129,2.2197
6,14,393.0074,491.4375,1.7066
6,15,338.4492,443.2067,-2.3353
6,16,317.8803,279.3897,-1.7567
6,17,443.7679,244.2956,-0.7817
7,1,371.5782,571.2075,2.8334
7,2,248.7279,403.8345,-2.3541
7,3,273.7042,272.3144,-1.7068
7,4,401.3963,186.8105,-0.8165
7,5,586.2452,225.4253,-0.0117
7,6,631.8750,362.7772,0.5174
7,7,613.7117,504.3267,1.4382
7,8,513.9028,549.1219,2.0710
7,9,526.9957,289.1630,-0.7368
7,10,531.5103,344.4617,-0.3147
7,11,374.0336,352.0971,-2.3366
7,12,503.4268,416.4970,2.6417
7,13,514.9872,471.4471,2.2093
7,14,393.1556,491.4917,1.6932
7,15,338.1496,443.2986,-2.3308
7,16,318.3855,278.8487,-1.7796
7,17,443.7057,244.3312,-0.8039
8,1,371.4449,570.9626,2.8183
8,2,248.5353,403.6920,-2.3817
8,3,273.7713,272.6766,-1.7203
8,4,401.4554,186.9070,-0.8285
8,5,586.4169,225.7090,-0.0199
8,6,631.6394,362.8225,0.4810
8,7,612.7633,505.0818,1.4083
8,8,514.6664,548.4867,2.0607
8,9,527.1352,289.2167,-0.7429
8,10,531.4960,344.5440,-0.3254
8,11,374.1494,351.9849,-2.3345
8,12,502.4619,416.0078,2.6280
8,13,514.7935,470.7952,2.1952
8,14,393.2840,491.4910,1.6844
8,15,337.9661,443.3824,-2.3293
8,16,318.7819,278.3835,-1.8011
8,17,443.6515,244.3742,-0.8234
9,1,370.8693,570.4467,2.7997
9,2,248.3668,403.5660,-2.4066
9,3,273.8016,273.0296,-1.7323
9,4,401.5051,186.9890,-0.8386
9,5,586.5762,225.9676,-0.0274
9,6,631.4254,362.8577,0.4481
9,7,611.8356,505.8673,1.3784
9,8,515.4873,547.8851,2.0546
9,9,527.2661,289.2631,-0.7474
9,10,531.4719,344.6063,-0.3344
9,11,374.2268,351.9103,-2.3337
9,12,501.4096,415.4894,2.6177
9,13,514.6534,470.1779,2.1763
9,14,393.4420,491.1944,1.6868
9,15,338.0714,443.5437,-2.3420
9,16,319.1019,277.9802,-1.8207
9,17,443.6039,244.4206,-0.8404
10,1,370.3712,570.0151,2.7838
10,2,248.2250,403.4592,-2.4283
10,3,273.8094,273.3518,-1.7428
10,4,401.5509,187.0651,-0.8474
10,5,586.7201,226.1974,-0.0340
10,6,631.2357,362.8844,0.4192
10,7,610.9377,506.6733,1.3486
10,8,516.4284,547.4158,2.0490
10,9,527.4031,289.3128,-0.7518
10,10,531.4407,344.6586,-0.3426
10,11,374.2733,351.8655,-2.3331
10,12,500.2747,415.0323,2.6090
10,13,514.4609,469.7120,2.1532
10,14,393.7496,490.6730,1.6816
10,15,338.0484,443.6237,-2.3552
10,16,319.3608,277.6234,-1.8381
10,17,443.5497,244.4606,-0.8552
11,1,369.9760,569.6804,2.7714
11,2,248.1057,403.3687,-2.4470
11,3,273.8121,273.6338,-1.7517
11,4,401.5903,187.1308,-0.8548
11,5,586.8454,226.3947,-0.0398
11,6,631.0731,362.9040,0.3945
11,7,610.3554,507.2437,1.3279
11,8,517.1514,547.1915,2.0424
11,9,527.5214,289.3550,-0.7551
11,10,531.4116,344.6991,-0.3492
11,11,374.2982,351.8415,-2.3321
11,12,499.6724,414.7094,2.5941
11,13,514.0576,469.5679,2.1349
11,14,394.0753,490.1376,1.6740
11,15,337.9781,443.6638,-2.3666
11,16,319.5699,277.3236,-1.8530
11,17,443.5028,244.4973,-0.8675
12,1,369.6664,569.4222,2.7617
12,2,248.0137,403.2986,-2.4618
12,3,273.8146,273.8618,-1.7590
12,4,401.6243,187.1901,-0.8612
12,5,586.9490,226.5560,-0.0445
12,6,630.9399,362.9179,0.3742
12,7,609.9427,507.6497,1.3136
12,8,517.6197,547.0731,2.0336
12,9,527.6129,289.3844,-0.7572
12,10,531.3867,344.7296,-0.3543
12,11,374.3115,351.8288,-2.3310
12,12,499.1830,414.5948,2.5859
12,13,513.7848,469.4942,2.1258
12,14,394.3949,489.6208,1.6652
12,15,337.8784,443.6806,-2.3764
12,16,319.7281,277.0821,-1.8648
12,17,443.4699,244.5348,-0.8777
13,1,369.4443,569.2372,2.7548
13,2,247.9615,403.2588,-2.4709
13,3,273.8168,274.0170,-1.7647
13,4,401.6505,187.2363,-0.8660
13,5,587.0282,226.6781,-0.0481
13,6,630.8384,362.9272,0.3587
13,7,609.6678,507.9267,1.3040
13,8,517.8694,546.9982,2.0260
13,9,527.6964,289.4150,-0.7589
13,10,531.3655,344.7531,-0.3582
13,11,374.3185,351.8220,-2.3298
13,12,498.9138,414.5158,2.5783
13,13,513.5252,469.4885,2.1206
13,14,394.6270,489.2408,1.6588
13,15,337.8101,443.6953,-2.3836
13,16,319.8229,276.8958,-1.8732
13,17,443.4356,244.5640,-0.8860
14,1,369.3224,569.1312,2.7509
14,2,247.9334,403.2375,-2.4760
14,3,273.8214,274.1148,-1.7687
14,4,401.6703,187.2711,-0.8695
14,5,587.0806,226.7583,-0.0505
14,6,630.7701,362.9330,0.3480
14,7,609.4943,508.1049,1.2979
14,8,518.0400,546.9636,2.0193
14,9,527.7599,289.4403,-0.7601
14,10,531.3505,344.7688,-0.3607
14,11,374.3221,351.8185,-2.3286
14,12,498.7208,414.4893,2.5745
14,13,513.3787,469.4714,2.1189
14,14,394.7857,488.9891,1.6537
14,15,337.7467,443.6965,-2.3878
14,16,319.8761,276.7688,-1.8785
14,17,443.4072,244.5830,-0.8919
15,1,369.2583,569.0713,2.7491
15,2,247.9183,403.2260,-2.4785
15,3,273.8259,274.1705,-1.7710
15,4,401.6834,187.2945,-0.8715
15,5,587.1094,226.8024,-0.0515
15,6,630.7321,362.9361,0.3417
15,7,609.3939,508.2091,1.2943
15,8,518.1320,546.9459,2.0152
15,9,527.8111,289.4658,-0.7611
15,10,531.3412,344.7780,-0.3618
15,11,374.3340,351.8061,-2.3280
15,12,498.6117,414.4749,2.5723
15,13,513.2857,469.4648,2.1184
15,14,394.8808,488.8409,1.6506
15,15,337.6942,443.7048,-2.3899
15,16,319.9049,276.6954,-1.8814
15,17,443.3771,244.5838,-0.8951
16,1,369.2252,569.0367,2.7486
16,2,247.9101,403.2199,-2.4796
16,3,273.8283,274.2005,-1.7720
16,4,401.6908,187.3076,-0.8723
16,5,587.1248,226.8259,-0.0517
16,6,630.7119,362.9377,0.3385
16,7,609.3449,508.2602,1.2925
16,8,518.1137,546.9512,2.0145
16,9,527.8433,289.4891,-0.7610
16,10,531.3677,344.8022,-0.3617
16,11,374.3477,351.7917,-2.3278
16,12,498.5533,414.4674,2.5714
16,13,513.2360,469.4609,2.1186
16,14,394.9320,488.7611,1.6491
16,15,337.6587,443.7171,-2.3907
16,16,319.9201,276.6562,-1.8827
16,17,443.3248,244.5553,-0.8957
17,1,369.2086,569.0163,2.7487
17,2,247.9058,403.2167,-2.4796
17,3,273.8295,274.2165,-1.7720
17,4,401.6947,187.3146,-0.8723
17,5,587.1330,226.8384,-0.0513
17,6,630.7010,362.9385,0.3370
17,7,609.3296,508.2763,1.2919
17,8,517.9819,546.9851,2.0175
17,9,527.8754,289.5073,-0.7610
17,10,531.3903,344.8279,-0.3612
17,11,374.3622,351.7762,-2.3276
17,12,498.5223,414.4636,2.5714
17,13,513.2097,469.4591,2.1192
17,14,394.9594,488.7182,1.6487
17,15,337.6324,443.7314,-2.3908
17,16,319.9280,276.6354,-1.8829
17,17,443.2735,244.5216,-0.8951
18,1,369.2006,569.0040,2.7494
18,2,247.9034,403.2150,-2.4791
18,3,273.8301,274.2250,-1.7715
18,4,401.6968,187.3183,-0.8718
18,5,587.1373,226.8449,-0.0505
18,6,630.6954,362.9390,0.3367
18,7,609.3375,508.2680,1.2922
18,8,517.7393,547.0500,2.0243
18,9,527.9073,289.5224,-0.7610
18,10,531.4108,344.8545,-0.3604
18,11,374.3763,351.7611,-2.3275
18,12,498.5061,414.4618,2.5720
18,13,513.1959,469.4583,2.1201
18,14,394.9741,488.6952,1.6490
18,15,337.6120,443.7460,-2.3903
18,16,319.9319,276.6245,-1.8825
18,17,443.2230,244.4851,-0.8936
19,1,369.1968,568.9967,2.7503
19,2,247.9022,403.2141,-2.4783
19,3,273.8303,274.2295,-1.7707
19,4,401.6979,187.3202,-0.8709
19,5,587.1395,226.8483,-0.0495
19,6,630.6925,362.9391,0.3371
19,7,609.3627,508.2416,1.2931
19,8,517.3880,547.1469,2.0349
19,9,527.9377,289.5348,-0.7611
19,10,531.4286,344.8806,-0.3595
19,11,374.3886,351.7480,-2.3274
19,12,498.4977,414.4609,2.5728
19,13,513.1888,469.4582,2.1211
19,14,394.9928,488.6927,1.6483
19,15,337.5855,443.7490,-2.3882
19,16,319.9337,276.6190,-1.8817
19,17,443.1757,244.4493,-0.8917
20,1,369.1952,568.9925,2.7514
20,2,247.9016,403.2137,-2.4772
20,3,273.8304,274.2318,-1.7697
20,4,401.6984,187.3212,-0.8698
20,5,587.1406,226.8499,-0.0484
20,6,630.6910,362.9392,0.3379
20,7,609.4010,508.2017,1.2944
20,8,516.9300,547.2757,2.0495
20,9,527.9653,289.5439,-0.7611
20,10,531.4415,344.9040,-0.3586
20,11,374.3965,351.7396,-2.3268
20,12,498.4936,414.4607,2.5739
20,13,513.1853,469.4584,2.1223
20,14,395.0167,488.7037,1.6464
20,15,337.5560,443.7398,-2.3845
20,16,319.9345,276.6162,-1.8807
20,17,443.1356,244.4183,-0.8896
21,1,369.1945,568.9904,2.7526
21,2,247.9013,403.2135,-2.4760
21,3,273.8303,274.2329,-1.7685
21,4,401.6987,187.3217,-0.8686
21,5,587.1411,226.8506,-0.0471
21,6,630.9496,363.0154,0.3563
21,7,609.4489,508.1518,1.2961
21,8,516.3674,547.4348,2.0677
21,9,527.7728,289.5126,-0.7643
21,10,531.4486,344.9185,-0.3575
21,11,374.4224,351.7121,-2.3274
21,12,498.4918,414.4606,2.5751
21,13,513.1838,469.4586,2.1236
21,14,395.0434,488.7216,1.6439
21,15,337.5046,443.7460,-2.3801
21,16,319.9347,276.6150,-1.8795
21,17,443.0618,244.3593,-0.8864
22,1,369.1940,568.9898,2.7539
22,2,247.9011,403.2134,-2.4747
22,3,273.8243,274.2377,-1.7674
22,4,401.7397,187.2635,-0.8664
22,5,587.1414,226.8508,-0.0458
22,6,631.2510,363.1039,0.3800
22,7,609.5034,508.0953,1.2981
22,8,515.7039,547.6221,2.0894
22,9,527.5267,289.4642,-0.7677
22,10,531.4523,344.9263,-0.3563
22,11,374.4391,351.6944,-2.3275
22,12,498.4911,414.4608,2.5764
22,13,513.1832,469.4590,2.1249
22,14,395.0724,488.7435,1.6408
22,15,337.4594,443.7401,-2.3749
22,16,319.8986,276.6668,-1.8773
22,17,443.0026,244.3117,-0.8832
23,1,369.1939,568.9897,2.7552
23,2,247.9233,403.2950,-2.4699
23,3,273.7507,274.2037,-1.7623
23,4,402.0247,186.8488,-0.8574
23,5,587.1414,226.8508,-0.0444
23,6,631.5801,363.2003,0.4077
23,7,609.5615,508.0352,1.3001
23,8,514.9448,547.8355,2.1146
23,9,527.2729,289.4269,-0.7733
23,10,531.4542,344.9304,-0.3550
23,11,374.4482,351.6848,-2.3270
23,12,498.4910,414.4609,2.5778
23,13,513.1832,469.4593,2.1263
23,14,395.1047,488.7684,1.6372
23,15,337.4183,443.7239,-2.3689
23,16,319.6599,277.0329,-1.8666
23,17,442.9252,244.2487,-0.8795
24,1,369.1939,568.9898,2.7566
24,2,248.0929,403.7841,-2.4437
24,3,273.4528,273.7688,-1.7393
24,4,402.3419,186.3762,-0.8458
24,5,587.1414,226.8507,-0.0430
24,6,631.9156,363.2977,0.4376
24,7,609.6209,507.9741,1.3022
24,8,514.0966,548.0724,2.1429
24,9,526.9851,289.3669,-0.7785
24,10,531.4551,344.9325,-0.3536
24,11,374.4530,351.6797,-2.3262
24,12,498.4912,414.4612,2.5792
24,13,513.1833,469.4596,2.1277
24,14,395.1380,488.7939,1.6334
24,15,337.3803,443.7032,-2.3623
24,16,319.4776,277.4558,-1.8504
24,17,442.8766,244.2090,-0.8764
25,1,369.1940,568.9899,2.7581
25,2,248.2672,404.2946,-2.4135
25,3,273.1473,273.2903,-1.7131
25,4,402.6736,185.8631,-0.8320
25,5,587.1412,226.8505,-0.0415
25,6,632.2064,363.3142,0.4715
25,7,609.7214,507.8711,1.3058
25,8,513.1687,548.3299,2.1743
25,9,526.6819,289.2930,-0.7833
25,10,531.4556,344.9335,-0.3521
25,11,374.4555,351.6770,-2.3250
25,12,498.4916,414.4614,2.5807
25,13,513.1837,469.4599,2.1292
25,14,395.1576,488.8090,1.6313
25,15,337.3581,443.6907,-2.3574
25,16,319.2778,277.9381,-1.8328
25,17,442.8503,244.1876,-0.8738
26,1,369.1942,568.9901,2.7596
26,2,248.4833,404.9282,-2.3752
26,3,272.8542,273.2774,-1.6982
26,4,403.0139,185.3123,-0.8160
26,5,587.1412,226.8503,-0.0400
26,6,632.1984,362.8781,0.5158
26,7,610.0825,507.5063,1.3184
26,8,512.1643,548.5909,2.2069
26,9,526.4568,289.2355,-0.7868
26,10,531.4557,344.9340,-0.3506
26,11,374.4568,351.6757,-2.3237
26,12,498.4920,414.4615,2.5823
26,13,513.1841,469.4602,2.1307
26,14,395.1681,488.8172,1.6306
26,15,337.3463,443.6840,-2.3536
26,16,319.0476,278.4695,-1.8145
26,17,442.8362,244.1761,-0.8716
27,1,369.1943,568.9903,2.7612
27,2,248.8189,405.8025,-2.3179
27,3,272.5399,273.5183,-1.6885
27,4,403.3528,184.7344,-0.7976
27,5,587.1411,226.8502,-0.0384
27,6,631.9891,362.1399,0.5678
27,7,610.6053,506.9930,1.3365
27,8,511.0219,548.8431,2.2387
27,9,526.2942,289.1928,-0.7894
27,10,531.4557,344.9342,-0.3490
27,11,374.4575,351.6749,-2.3222
27,12,498.4924,414.4617,2.5839
27,13,513.1844,469.4605,2.1323
27,14,395.1737,488.8217,1.6308
27,15,337.3399,443.6803,-2.3507
27,16,318.7679,279.0369,-1.7970
27,17,442.8286,244.1700,-0.8696
28,1,369.1945,568.9905,2.7628
28,2,249.3083,406.6474,-2.2626
28,3,272.2224,273.7572,-1.6787
28,4,403.6853,184.1337,-0.7767
28,5,587.1410,226.8500,-0.0367
28,6,631.6230,361.1887,0.6252
28,7,611.2443,506.3892,1.3581
28,8,509.8177,549.1071,2.2717
28,9,526.1947,289.1663,-0.7907
28,10,531.4557,344.9342,-0.3474
28,11,374.4578,351.6746,-2.3206
28,12,498.5660,414.3720,2.5879
28,13,513.1848,469.4607,2.1340
28,14,395.1022,488.9104,1.6340
28,15,337.3366,443.6783,-2.3482
28,16,318.4672,279.6320,-1.7794
28,17,442.8246,244.1668,-0.8677
29,1,369.1947,568.9906,2.7645
29,2,249.9861,407.2383,-2.2333
29,3,271.9374,273.9675,-1.6697
29,4,404.0063,183.5159,-0.7531
29,5,587.1409,226.8498,-0.0350
29,6,631.1418,360.0778,0.6887
29,7,611.9741,505.7303,1.3824
29,8,508.9965,549.2878,2.2974
29,9,526.1411,289.1520,-0.7909
29,10,531.4556,344.9342,-0.3457
29,11,374.4579,351.6744,-2.3190
29,12,498.9977,413.8276,2.6056
29,13,513.1851,469.4609,2.1357
29,14,394.6739,489.4619,1.6534
29,15,337.3348,443.6772,-2.3460
29,16,318.1632,280.2469,-1.7613
29,17,442.8225,244.1651,-0.8658
30,1,369.1948,568.9908,2.7663
30,2,250.8296,407.8457,-2.2011
30,3,271.6046,274.2078,-1.6596
30,4,404.3715,182.8904,-0.7313
30,5,587.1408,226.8497,-0.0333
30,6,630.6224,358.9702,0.7568
30,7,612.7654,505.0354,1.4086
30,8,508.5231,549.4758,2.3251
30,9,526.1123,289.1443,-0.7903
30,10,531.4556,344.9341,-0.3439
30,11,374.4029,351.8628,-2.3238
30,12,499.4240,413.2730,2.6264
30,13,513.1854,469.4611,2.1374
30,14,394.2487,490.0188,1.6758
30,15,337.3340,443.6766,-2.3439
30,16,317.8443,280.9265,-1.7412
30,17,442.8766,243.9760,-0.8484
31,1,369.1949,568.9909,2.7681
31,2,251.7689,408.4709,-2.1650
31,3,271.2376,274.4670,-1.6485
31,4,404.7298,182.2477,-0.7075
31,5,587.1407,226.8495,-0.0315
31,6,630.0714,357.9777,0.8322
31,7,613.5238,504.5589,1.4396
31,8,508.2339,549.6868,2.3568
31,9,526.0969,289.1401,-0.7893
31,10,531.4554,344.9340,-0.3422
31,11,374.3191,352.1586,-2.3331
31,12,499.8200,412.7310,2.6492
31,13,513.1857,469.4613,2.1392
31,14,393.8529,490.5603,1.6997
31,15,337.3336,443.6762,-2.3419
31,16,317.5344,281.6336,-1.7194
31,17,442.9599,243.6795,-0.8189
32,1,369.1951,568.9910,2.7699
32,2,252.7835,409.0737,-2.1262
32,3,270.8401,274.7411,-1.6366
32,4,405.0652,181.6037,-0.6816
32,5,587.1407,226.8494,-0.0297
32,6,629.7501,356.8754,0.9114
32,7,614.2695,503.9867,1.4627
32,8,508.0514,549.8964,2.3894
32,9,526.0886,289.1379,-0.7879
32,10,531.2107,345.1493,-0.3051
32,11,374.2398,352.4562,-2.3433
32,12,500.1927,412.1873,2.6742
32,13,513.1859,469.4614,2.1410
32,14,393.4806,491.1038,1.7255
32,15,337.3334,443.6761,-2.3400
32,16,317.2469,282.3452,-1.6960
32,17,443.0390,243.3814,-0.7864
33,1,369.1131,569.1128,2.7772
33,2,253.8350,409.6522,-2.0811
33,3,270.4133,275.0278,-1.6239
33,4,405.3763,180.9655,-0.6538
33,5,587.1406,226.8493,-0.0279
33,6,629.7011,355.9455,0.9745
33,7,614.8699,503.5470,1.4811
33,8,508.0167,549.9612,2.4336
33,9,526.1944,288.9276,-0.7832
33,10,530.7305,345.6594,-0.2594
33,11,374.1715,352.7364,-2.3535
33,12,500.5370,411.6479,2.7010
33,13,513.1861,469.4616,2.1428
33,14,393.1366,491.6430,1.7529
33,15,337.3333,443.6759,-2.3381
33,16,316.9863,283.0546,-1.6710
33,17,443.1072,243.1013,-0.7529
34,1,369.3144,569.2760,2.7836
34,2,254.9829,410.1334,-2.0387
34,3,269.9577,275.3253,-1.6105
34,4,405.6492,180.3416,-0.6235
34,5,587.1406,226.8492,-0.0260
34,6,629.8367,354.9753,1.0336
34,7,615.3594,503.2023,1.4958
34,8,508.0780,549.6385,2.4838
34,9,526.3232,288.5190,-0.7553
34,10,530.0355,346.4738,-0.2150
34,11,374.1146,352.9980,-2.3640
34,12,500.8743,410.9888,2.7244
34,13,513.1929,469.5289,2.1518
34,14,392.8552,492.3568,1.7747
34,15,337.2706,443.5527,-2.3315
34,16,316.7592,283.7426,-1.6449
34,17,443.1640,242.8400,-0.7189
35,1,369.8643,569.5801,2.8150
35,2,256.1595,410.5530,-1.9897
35,3,269.4709,275.6338,-1.5963
35,4,405.3431,179.4769,-0.6001
35,5,587.4653,227.0413,0.0140
35,6,630.0617,353.9941,1.0927
35,7,615.8127,502.8907,1.5094
35,8,508.0557,549.1915,2.5298
35,9,526.4131,288.1116,-0.7154
35,10,529.2532,347.3320,-0.1632
35,11,374.0688,353.2428,-2.3745
35,12,501.1844,410.2775,2.7439
35,13,513.2057,469.6404,2.1673
35,14,392.6396,493.1577,1.8071
35,15,337.0128,443.0555,-2.3099
35,16,316.5429,284.5051,-1.6147
35,17,443.2097,242.5955,-0.6843
36,1,370.8455,570.2383,2.8578
36,2,257.3979,410.8207,-1.9402
36,3,268.8561,276.1184,-1.5692
36,4,405.2371,178.5981,-0.5673
36,5,587.4948,227.0614,0.0661
36,6,629.9846,353.3750,1.1247
36,7,616.6615,502.3902,1.5544
36,8,507.4468,548.8717,2.5676
36,9,526.4709,287.7801,-0.6752
36,10,528.5651,348.0385,-0.1140
36,11,373.6318,353.5434,-2.3645
36,12,501.7411,409.8212,2.7588
36,13,513.2223,469.7477,2.1841
36,14,392.5206,493.6027,1.8674
36,15,336.4411,442.0555,-2.2611
36,16,316.3869,285.1053,-1.5873
36,17,443.2500,242.3158,-0.6435
37,1,371.7971,570.9716,2.9137
37,2,258.1156,411.5750,-1.9014
37,3,268.3481,276.5553,-1.5161
37,4,405.4605,177.4769,-0.5370
37,5,587.4331,227.0881,0.1212
37,6,629.7582,353.0326,1.1467
37,7,617.7877,502.1527,1.6180
37,8,506.9247,548.6473,2.6000
37,9,526.2899,287.3589,-0.6367
37,10,527.7999,348.7929,-0.0644
37,11,372.9272,353.9011,-2.3351
37,12,502.4910,409.4871,2.7736
37,13,513.2416,469.8510,2.2018
37,14,392.5222,493.9521,1.9278
37,15,335.7024,440.8298,-2.1917
37,16,316.2991,285.4541,-1.5676
37,17,443.2853,242.0006,-0.5954
38,1,371.3175,572.1890,2.9553
38,2,258.4743,412.9990,-1.8684
38,3,268.0524,276.5560,-1.4460
38,4,406.0915,176.4650,-0.4991
38,5,587.4417,226.6478,0.1736
38,6,629.7269,353.3685,1.1747
38,7,619.5229,501.9218,1.6787
38,8,506.9291,548.3370,2.6390
38,9,525.3616,286.6135,-0.6148
38,10,526.9832,349.7038,-0.0297
38,11,372.5264,354.2090,-2.2915
38,12,503.0499,409.2949,2.7868
38,13,513.2520,469.9063,2.2142
38,14,393.1899,493.7030,1.9795
38,15,334.9330,439.5968,-2.1110
38,16,315.9991,285.8262,-1.5545
38,17,443.4001,241.7362,-0.5523
39,1,370.4874,572.9954,2.9801
39,2,258.5933,414.2553,-1.8508
39,3,267.9269,276.7176,-1.3642
39,4,406.9406,175.5027,-0.4585
39,5,587.3028,226.1841,0.2397
39,6,629.9405,353.7760,1.1998
39,7,621.8661,501.2130,1.7357
39,8,506.9747,547.9885,2.6795
39,9,524.3240,285.8773,-0.5959
39,10,526.1321,350.6086,0.0039
39,11,372.4571,354.4304,-2.2438
39,12,503.3950,409.0075,2.8041
39,13,513.2576,469.9359,2.2229
39,14,393.7635,493.5507,2.0370
39,15,334.3348,438.6269,-2.0385
39,16,315.3321,286.3831,-1.5486
39,17,443.7897,241.5457,-0.5250
40,1,370.3352,572.7915,2.9745
40,2,258.6159,415.1464,-1.8418
40,3,267.6571,276.7020,-1.3074
40,4,407.6120,174.6893,-0.4157
40,5,587.1714,225.5201,0.3016
40,6,630.5754,354.2836,1.2245
40,7,624.3893,500.3097,1.8017
40,8,507.2737,547.6743,2.7160
40,9,523.0944,285.2352,-0.5690
40,10,525.1760,351.5754,0.0440
40,11,372.5020,354.5963,-2.1938
40,12,503.6442,408.6816,2.8239
40,13,513.2607,469.9519,2.2290
40,14,394.1442,493.6484,2.0861
40,15,333.9175,437.9601,-1.9800
40,16,314.8649,287.0955,-1.5405
40,17,444.1782,241.4111,-0.5079
41,1,369.9559,572.3234,2.9602
41,2,258.6682,415.6583,-1.8310
41,3,266.7500,276.6658,-1.2728
41,4,408.2372,173.9195,-0.3713
41,5,586.9131,224.5256,0.3536
41,6,631.7452,354.8905,1.2529
41,7,627.1227,499.3543,1.8564
41,8,507.6471,547.3607,2.7531
41,9,521.7324,285.1883,-0.5146
41,10,524.1556,352.4110,0.1072
41,11,372.6569,354.7935,-2.1419
41,12,504.0972,408.2295,2.8379
41,13,513.2590,469.9961,2.2368
41,14,394.3993,493.4740,2.1369
41,15,333.4500,437.2761,-1.9160
41,16,314.7457,288.0941,-1.5381
41,17,444.8272,241.2483,-0.4997
