time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17
6.116667,2.007128,2.010135,2.036267,2.028970,2.001606,1.984118,2.004786,1.971223,0.095937,0.108503,0.035055,0.075986,0.211920,0.174644,0.705156,1.686935,1.447109
6.133333,2.007271,2.009361,2.036738,2.028523,2.001689,1.984049,2.004784,1.970664,0.095929,0.108217,0.034853,0.076280,0.210108,0.174784,0.704625,1.686724,1.445008
6.150000,2.007401,2.008506,2.036934,2.027929,2.001768,1.984005,2.004777,1.970150,0.095762,0.107975,0.034664,0.076445,0.208518,0.174878,0.703703,1.687792,1.444276
6.166667,2.007516,2.007579,2.036897,2.027469,2.001832,1.983900,2.004742,1.969694,0.095631,0.107841,0.034522,0.076547,0.207162,0.174939,0.702829,1.686915,1.445134
6.183333,2.007607,2.006888,2.036993,2.027056,2.001895,1.983833,2.004718,1.969306,0.095528,0.107763,0.034367,0.076607,0.206026,0.174950,0.703029,1.688984,1.447215
6.200000,2.007682,2.006179,2.037060,2.026720,2.001944,1.983801,2.004702,1.968996,0.095450,0.107720,0.034244,0.076650,0.205119,0.174949,0.703096,1.690016,1.449336
6.216667,2.007739,2.005639,2.037073,2.026422,2.001990,1.983769,2.004685,1.968761,0.095394,0.107697,0.034157,0.076679,0.204427,0.174934,0.703557,1.690098,1.452028
6.233333,2.007777,2.005240,2.037124,2.026218,2.002024,1.983718,2.004665,1.968608,0.095364,0.107689,0.034083,0.076699,0.203952,0.174919,0.704018,1.691063,1.453893
6.250000,2.007800,2.005007,2.037157,2.026086,2.002046,1.983678,2.004657,1.968527,0.095349,0.107688,0.034042,0.076712,0.203677,0.174906,0.704508,1.691401,1.455337
6.266667,2.007812,2.004888,2.037177,2.026012,2.002058,1.983626,2.004644,1.968485,0.095343,0.107689,0.034021,0.076719,0.203531,0.174890,0.704985,1.691538,1.456095
6.283333,2.007820,2.004836,2.037189,2.025971,2.002065,1.983567,2.004625,1.968464,0.095340,0.107691,0.034009,0.076723,0.203458,0.174871,0.705506,1.691579,1.456491
6.300000,2.007825,2.004820,2.037198,2.025948,2.002069,1.983506,2.004601,1.968455,0.095339,0.107693,0.034003,0.076725,0.203423,0.174849,0.706114,1.691576,1.456694
6.316667,2.007829,2.004826,2.037204,2.025936,2.002071,1.983446,2.004577,1.968452,0.095340,0.107696,0.033998,0.076727,0.203410,0.174825,0.706826,1.691561,1.456796
6.333333,2.007834,2.004847,2.037209,2.025930,2.002072,1.983392,2.004554,1.968453,0.095341,0.107698,0.033995,0.076728,0.203410,0.174801,0.707652,1.691546,1.456851
6.350000,2.007838,2.004878,2.037214,2.025927,2.002073,1.983350,2.004536,1.968456,0.095341,0.107699,0.033992,0.076729,0.203417,0.174778,0.708604,1.691540,1.456883
6.366667,2.007844,2.004917,2.037217,2.025926,2.002073,1.983324,2.004524,1.968461,0.095342,0.107700,0.033989,0.076731,0.203428,0.174760,0.709692,1.691542,1.456901
6.383333,2.007851,2.004964,2.037219,2.025925,2.002073,1.983276,2.004503,1.968467,0.095343,0.107701,0.033987,0.076732,0.203443,0.174751,0.710920,1.691544,1.456909
6.400000,2.007859,2.005019,2.037220,2.025925,2.002073,1.983236,2.004486,1.968475,0.095343,0.107703,0.033984,0.076734,0.203462,0.174755,0.712293,1.691547,1.456913
6.416667,2.007869,2.005081,2.037219,2.025925,2.002073,1.983214,2.004476,1.968485,0.095344,0.107703,0.033981,0.076736,0.203482,0.174779,0.713802,1.691551,1.456913
6.433333,2.007881,2.005243,2.037179,2.025926,2.002073,1.983203,2.004471,1.968495,0.095344,0.107704,0.033988,0.076738,0.203505,0.174827,0.715697,1.690345,1.456916
6.450000,2.007893,2.005774,2.036528,2.025930,2.002074,1.983196,2.004468,1.968505,0.095346,0.107706,0.034199,0.076738,0.203528,0.174902,0.717284,1.674689,1.456935
6.466667,2.007891,2.006367,2.035863,2.025934,2.002075,1.983192,2.004466,1.968545,0.095349,0.107706,0.034427,0.076718,0.204403,0.174790,0.718707,1.657745,1.456956
6.483333,2.007851,2.006984,2.035202,2.025939,2.002076,1.983189,2.004467,1.968651,0.095352,0.107701,0.034671,0.076646,0.207345,0.174114,0.719445,1.639864,1.456980
6.500000,2.007798,2.008054,2.034442,2.025947,2.002079,1.983186,2.004467,1.968762,0.095363,0.107711,0.034714,0.076571,0.210576,0.173266,0.727917,1.617828,1.457030
6.516667,2.007738,2.009222,2.033711,2.025957,2.002083,1.983184,2.004467,1.968878,0.095379,0.107728,0.034649,0.076494,0.213977,0.172309,0.739999,1.595249,1.457092
6.533333,2.007695,2.010516,2.033002,2.025968,2.002086,1.983181,2.004466,1.969023,0.095396,0.107749,0.034527,0.076415,0.217705,0.171491,0.756054,1.572118,1.457162
6.550000,2.007642,2.011855,2.032324,2.025976,2.002085,1.982727,2.004498,1.969238,0.095418,0.107783,0.034379,0.076321,0.222872,0.170402,0.774400,1.548882,1.457239
6.566667,2.007562,2.013074,2.031521,2.026279,2.002100,1.981363,2.004582,1.970032,0.095493,0.107854,0.034301,0.076273,0.227455,0.168784,0.792539,1.521075,1.457990
6.583333,2.007453,2.014200,2.030539,2.026255,2.002118,1.979964,2.004667,1.971046,0.095623,0.107916,0.034265,0.076247,0.231636,0.166736,0.807117,1.492587,1.455049
6.600000,2.007348,2.014878,2.029660,2.026378,2.002091,1.978654,2.004644,1.971992,0.095829,0.107973,0.034174,0.076229,0.235675,0.164507,0.817912,1.472013,1.448545
6.616667,2.007296,2.015073,2.029162,2.026277,2.002080,1.977931,2.004612,1.972847,0.096324,0.108188,0.034294,0.076204,0.239700,0.161943,0.822261,1.459974,1.444559
6.633333,2.007242,2.015176,2.029022,2.025984,2.002132,1.977560,2.004590,1.973181,0.095218,0.107368,0.034738,0.076824,0.244187,0.159319,0.825477,1.452348,1.442698
6.650000,2.007277,2.015288,2.028990,2.025633,2.002193,1.977430,2.004557,1.971201,0.093920,0.106449,0.035361,0.077614,0.247747,0.157196,0.827048,1.445488,1.441935
6.666667,2.007318,2.015336,2.029001,2.025979,2.002126,1.978429,2.004562,1.969059,0.093348,0.106462,0.035846,0.078163,0.249433,0.155593,0.827944,1.439101,1.442729
6.683333,2.007346,2.015402,2.029026,2.027119,2.001865,1.979701,2.004616,1.966949,0.093867,0.107465,0.036073,0.078278,0.249905,0.154364,0.832425,1.433006,1.418129
6.700000,2.007360,2.015660,2.029055,2.028545,2.001543,1.980345,2.004676,1.964829,0.094976,0.109045,0.036058,0.078378,0.250391,0.153205,0.844901,1.427136,1.389514
6.716667,2.007371,2.015897,2.029029,2.029861,2.001192,1.981218,2.004706,1.962686,0.096363,0.110973,0.036002,0.078508,0.250518,0.152185,0.856268,1.418923,1.357982
6.733333,2.007382,2.016663,2.028971,2.030361,2.000895,1.982222,2.004723,1.960570,0.098232,0.112543,0.035733,0.077952,0.249883,0.151149,0.883225,1.409563,1.322335
6.750000,2.007366,2.017485,2.028917,2.030455,2.000598,1.983046,2.004723,1.958452,0.100305,0.114263,0.035439,0.077419,0.248616,0.150541,0.910942,1.400350,1.279873
6.766667,2.007279,2.018249,2.028892,2.030268,2.000318,1.983668,2.004729,1.956508,0.102425,0.115877,0.035717,0.076630,0.251079,0.148619,0.935974,1.391539,1.236275
6.783333,2.007095,2.019032,2.028866,2.030056,2.000100,1.984825,2.004783,1.954858,0.102445,0.116012,0.035976,0.076534,0.258780,0.144599,0.960541,1.382764,1.195846
6.800000,2.006902,2.019820,2.028837,2.029588,1.999929,1.985217,2.004791,1.953301,0.102425,0.115993,0.036134,0.076544,0.267842,0.140595,0.984369,1.374087,1.155881
6.816667,2.006690,2.020572,2.028802,2.028881,1.999781,1.985201,2.004764,1.951849,0.102554,0.116170,0.036083,0.076724,0.277491,0.136763,1.006710,1.365498,1.117166
6.833333,2.006464,2.021457,2.028763,2.027942,1.999673,1.984367,2.004729,1.950389,0.102807,0.116507,0.036117,0.077010,0.287863,0.132951,1.013432,1.357155,1.080041
6.850000,2.006224,2.022053,2.028738,2.026980,1.999625,1.981432,2.004693,1.948985,0.103096,0.116961,0.036361,0.077335,0.298770,0.129273,0.997231,1.349746,1.050583
6.866667,2.005978,2.022244,2.028748,2.025674,1.999605,1.979228,2.004643,1.947644,0.103431,0.117418,0.036731,0.077676,0.310028,0.125872,0.973877,1.343712,1.019335
6.883333,2.005732,2.022070,2.028774,2.024032,1.999612,1.977504,2.004583,1.946344,0.103799,0.117872,0.037098,0.078012,0.321455,0.122749,0.942999,1.339051,0.987833
6.900000,2.005337,2.022104,2.028831,2.022741,1.999608,1.975724,2.004518,1.946598,0.104134,0.118593,0.037236,0.078580,0.328732,0.119107,0.930946,1.335031,0.968792
6.916667,2.004765,2.022163,2.029093,2.022655,1.999555,1.974383,2.004445,1.948948,0.103494,0.119115,0.037194,0.079550,0.330221,0.114628,0.923164,1.339061,0.976745
6.933333,2.004165,2.022255,2.029700,2.022544,1.999545,1.973340,2.004376,1.952371,0.101253,0.118071,0.036621,0.080377,0.332319,0.110280,0.920567,1.356057,0.988558
6.950000,2.003565,2.022225,2.030101,2.022747,1.999546,1.972500,2.004309,1.956376,0.098103,0.116633,0.036191,0.081477,0.335463,0.106248,0.917381,1.365342,1.009278
6.966667,2.003011,2.022119,2.030451,2.022962,1.999572,1.971712,2.004249,1.960582,0.094455,0.115087,0.035838,0.082848,0.342110,0.102894,0.914550,1.372504,1.037114
6.983333,2.002447,2.022140,2.030720,2.023392,1.999620,1.971036,2.004195,1.964882,0.090554,0.113341,0.035574,0.084150,0.346219,0.099992,0.915762,1.377096,1.075383
7.000000,2.002039,2.022294,2.030613,2.024043,1.999677,1.970486,2.004153,1.967418,0.086764,0.111628,0.035445,0.085314,0.349862,0.098212,0.918634,1.368318,1.121207
7.016667,2.001718,2.022486,2.030451,2.025152,1.999676,1.969935,2.004115,1.969052,0.083993,0.110328,0.035362,0.086009,0.353027,0.097101,0.922686,1.357991,1.160048
7.033333,2.001444,2.022692,2.030284,2.026588,1.999663,1.969395,2.004079,1.970413,0.082905,0.108912,0.035323,0.085291,0.356084,0.096357,0.927408,1.347631,1.193065
7.050000,2.001231,2.022881,2.030072,2.027888,1.999622,1.968876,2.004029,1.971854,0.082500,0.107950,0.035417,0.084539,0.358797,0.095910,0.931077,1.326696,1.214619
7.066667,2.001075,2.023039,2.029763,2.028963,1.999543,1.968441,2.003971,1.972803,0.082347,0.107468,0.035559,0.084116,0.361266,0.095724,0.934056,1.302864,1.222660
7.083333,2.000956,2.023156,2.029465,2.029775,1.999459,1.968031,2.003915,1.973453,0.082316,0.107219,0.035683,0.083876,0.363292,0.095701,0.936498,1.282128,1.224916
7.100000,2.000865,2.023236,2.029180,2.030358,1.999381,1.967708,2.003856,1.973912,0.082341,0.107073,0.035806,0.083732,0.364826,0.095790,0.938267,1.262930,1.224270
7.116667,2.000782,2.023279,2.028903,2.030817,1.999308,1.967442,2.003797,1.974300,0.082401,0.106997,0.035934,0.083639,0.366618,0.095924,0.939240,1.245457,1.222723
7.133333,2.000712,2.023302,2.028640,2.031251,1.999241,1.967187,2.003743,1.974620,0.082492,0.106994,0.036054,0.083588,0.368253,0.096092,0.939840,1.229811,1.221734
7.150000,2.000660,2.023298,2.028400,2.031537,1.999181,1.966932,2.003699,1.974771,0.082571,0.106971,0.036173,0.083591,0.366820,0.096308,0.939719,1.216099,1.219641
7.166667,2.000618,2.023282,2.028186,2.031711,1.999132,1.966713,2.003675,1.974824,0.082637,0.106929,0.036280,0.083613,0.364033,0.096550,0.939309,1.204336,1.216938
7.183333,2.000581,2.023309,2.028002,2.031811,1.999093,1.966530,2.003661,1.974874,0.082696,0.106883,0.036334,0.083613,0.362360,0.096773,0.940519,1.194484,1.214097
7.200000,2.000553,2.023327,2.027853,2.031868,1.999061,1.966346,2.003661,1.974897,0.082746,0.106841,0.036377,0.083611,0.360734,0.096981,0.941456,1.186635,1.211567
7.216667,2.000530,2.023345,2.027740,2.031901,1.999035,1.966155,2.003669,1.974899,0.082788,0.106811,0.036406,0.083614,0.359152,0.097159,0.942357,1.180714,1.209628
7.233333,2.000511,2.023367,2.027664,2.031941,1.999014,1.965973,2.003678,1.974896,0.082825,0.106806,0.036416,0.083621,0.357962,0.097297,0.943387,1.176644,1.208707
7.250000,2.000496,2.023406,2.027637,2.032004,1.998995,1.965815,2.003686,1.974890,0.082864,0.106838,0.036371,0.083636,0.357224,0.097386,0.944866,1.174700,1.208900
7.266667,2.000486,2.023449,2.027624,2.032104,1.998979,1.965678,2.003691,1.974887,0.082903,0.106898,0.036329,0.083654,0.356823,0.097435,0.946513,1.173629,1.210055
7.283333,2.000474,2.023484,2.027616,2.032242,1.998965,1.965562,2.003696,1.974910,0.082948,0.106984,0.036293,0.083671,0.357117,0.097432,0.947731,1.173059,1.212044
7.300000,2.000462,2.023513,2.027611,2.032417,1.998950,1.965414,2.003701,1.974946,0.082999,0.107094,0.036258,0.083691,0.357781,0.097409,0.948840,1.172752,1.214713
7.316667,2.000452,2.023537,2.027608,2.032619,1.998935,1.965254,2.003705,1.974982,0.083055,0.107221,0.036226,0.083714,0.358477,0.097383,0.949797,1.172585,1.217876
7.333333,2.000444,2.023554,2.027605,2.032838,1.998920,1.965114,2.003709,1.975014,0.083114,0.107357,0.036198,0.083740,0.359123,0.097358,0.950538,1.172496,1.221308
7.350000,2.000438,2.023565,2.027604,2.033057,1.998905,1.965015,2.003713,1.975039,0.083173,0.107491,0.036178,0.083766,0.359630,0.097340,0.951009,1.172451,1.224739
7.366667,2.000434,2.023594,2.027602,2.033219,1.998889,1.964962,2.003715,1.975053,0.083238,0.107627,0.036135,0.083793,0.359935,0.097325,0.952240,1.172414,1.227028
7.383333,2.000427,2.023612,2.027601,2.033355,1.998877,1.964935,2.003716,1.975082,0.083288,0.107733,0.036108,0.083810,0.360545,0.097299,0.953022,1.172397,1.228861
7.400000,2.000422,2.023622,2.027600,2.033448,1.998868,1.964921,2.003717,1.975107,0.083320,0.107802,0.036094,0.083821,0.361057,0.097277,0.953450,1.172391,1.230064
7.416667,2.000419,2.023627,2.027600,2.033499,1.998864,1.964914,2.003717,1.975120,0.083338,0.107840,0.036087,0.083826,0.361332,0.097266,0.953680,1.172392,1.230727
7.433333,2.000417,2.023630,2.027599,2.033591,1.998857,1.964912,2.003718,1.975127,0.083365,0.107899,0.036081,0.083838,0.361480,0.097260,0.953803,1.172396,1.232088
7.450000,2.000416,2.023631,2.027599,2.033657,1.998851,1.964911,2.003718,1.975130,0.083385,0.107945,0.036078,0.083847,0.361560,0.097257,0.953867,1.172401,1.232801
7.466667,2.000422,2.023459,2.027857,2.033692,1.998847,1.964911,2.003719,1.975135,0.083394,0.107967,0.035895,0.083854,0.361605,0.097403,0.949131,1.184380,1.233185
7.483333,2.000430,2.023044,2.028120,2.033710,1.998843,1.964912,2.003719,1.975139,0.083396,0.107977,0.035665,0.083861,0.361632,0.097678,0.937041,1.199547,1.233389
7.500000,2.000449,2.022644,2.028419,2.034088,1.998823,1.964912,2.003720,1.975149,0.083331,0.107974,0.035110,0.083886,0.361656,0.098115,0.927261,1.227300,1.238789
7.516667,2.000474,2.022316,2.028807,2.034630,1.998784,1.964292,2.003704,1.975161,0.083235,0.107997,0.034409,0.083922,0.361677,0.098604,0.920632,1.259736,1.245402
7.533333,2.000499,2.022052,2.029237,2.035324,1.998736,1.963161,2.003670,1.975171,0.083247,0.108173,0.033733,0.083982,0.361690,0.099081,0.916848,1.292177,1.254316
7.550000,2.000565,2.021816,2.029829,2.035995,1.998751,1.961673,2.003623,1.974934,0.083191,0.108342,0.033120,0.084032,0.361772,0.099500,0.914146,1.325617,1.259532
7.566667,2.000721,2.021500,2.030507,2.036445,1.998799,1.960893,2.003560,1.974720,0.082844,0.107895,0.032679,0.083543,0.361988,0.099839,0.906473,1.356395,1.261897
7.583333,2.000868,2.021114,2.031260,2.036580,1.998854,1.960352,2.003538,1.976505,0.082428,0.107610,0.032315,0.083351,0.355654,0.100509,0.895213,1.386619,1.263129
7.600000,2.001057,2.020678,2.032040,2.036708,1.998907,1.962070,2.003456,1.978386,0.081797,0.108147,0.032021,0.083669,0.360587,0.102156,0.881777,1.416038,1.266935
7.616667,2.001246,2.020219,2.032808,2.036739,1.998984,1.964051,2.003354,1.979970,0.081741,0.107328,0.031744,0.081802,0.366182,0.104264,0.867112,1.444173,1.273932
7.633333,2.001421,2.019749,2.033530,2.036690,1.999092,1.965762,2.003268,1.981372,0.081656,0.106488,0.031501,0.079970,0.371735,0.106467,0.851779,1.470552,1.284750
7.650000,2.001779,2.019428,2.034154,2.036478,1.999188,1.968083,2.003322,1.980851,0.081585,0.105964,0.031303,0.078648,0.377258,0.109219,0.840944,1.494123,1.298506
7.666667,2.002286,2.019209,2.034640,2.036038,1.999241,1.969015,2.003935,1.979993,0.081072,0.106504,0.031403,0.078995,0.380838,0.111995,0.833135,1.514218,1.314213
7.683333,2.002752,2.018995,2.034986,2.035757,1.999257,1.969220,2.004572,1.980503,0.080495,0.107459,0.031828,0.079887,0.382596,0.114424,0.825416,1.531085,1.335220
7.700000,2.003140,2.018788,2.035192,2.035375,1.999302,1.970116,2.004984,1.981402,0.080005,0.108340,0.032176,0.080734,0.380232,0.117063,0.817839,1.545063,1.358298
7.716667,2.003484,2.018605,2.035258,2.035379,1.999411,1.971279,2.005304,1.982286,0.079594,0.109229,0.032480,0.081624,0.376183,0.119798,0.811348,1.555947,1.386418
7.733333,2.003850,2.018254,2.035443,2.035379,1.999631,1.972648,2.005601,1.983288,0.078114,0.109256,0.033073,0.083387,0.371849,0.123813,0.799134,1.570223,1.413985
7.750000,2.004178,2.017923,2.035537,2.035350,1.999856,1.973370,2.005935,1.984525,0.076731,0.109363,0.033817,0.085252,0.367677,0.129042,0.788065,1.582297,1.441699
7.766667,2.004513,2.017683,2.035775,2.035062,2.000021,1.975119,2.006275,1.985588,0.075721,0.110084,0.034496,0.087361,0.363560,0.134584,0.780021,1.592397,1.464929
7.783333,2.004880,2.017489,2.036079,2.034610,2.000156,1.976248,2.006572,1.985846,0.075104,0.110827,0.035212,0.089142,0.361099,0.140039,0.773530,1.601184,1.483437
7.800000,2.005231,2.017236,2.036295,2.034071,2.000263,1.977508,2.006825,1.985493,0.074980,0.111041,0.035905,0.089721,0.358300,0.144938,0.765510,1.608301,1.502164
7.816667,2.005564,2.016941,2.036433,2.033537,2.000355,1.978633,2.007043,1.984605,0.075250,0.110997,0.036489,0.089531,0.352255,0.149311,0.756795,1.614068,1.521597
7.833333,2.005856,2.016665,2.036501,2.033010,2.000440,1.978431,2.007167,1.983718,0.075504,0.111367,0.036824,0.089722,0.346508,0.153887,0.748888,1.618711,1.541471
7.850000,2.006108,2.016279,2.036642,2.032476,2.000517,1.977842,2.007201,1.982877,0.075816,0.111658,0.036966,0.089730,0.341176,0.158422,0.737777,1.625783,1.561754
7.866667,2.006303,2.015813,2.036818,2.031982,2.000590,1.977019,2.007172,1.982092,0.076087,0.111944,0.037007,0.089757,0.336282,0.162295,0.724732,1.633931,1.581555
7.883333,2.006458,2.015332,2.037019,2.031532,2.000654,1.976302,2.007128,1.981366,0.076333,0.112210,0.036986,0.089792,0.331813,0.165674,0.712170,1.642327,1.598432
7.900000,2.006581,2.014840,2.037328,2.031300,2.000702,1.975728,2.007085,1.980704,0.076578,0.112450,0.036908,0.089831,0.327761,0.168634,0.700489,1.652126,1.607525
7.916667,2.006662,2.014361,2.037669,2.031196,2.000738,1.975207,2.007040,1.980108,0.077175,0.112602,0.037047,0.089477,0.324107,0.170624,0.690025,1.662245,1.612499
7.933333,2.006707,2.013891,2.038016,2.031167,2.000771,1.974824,2.006959,1.979583,0.077719,0.112400,0.037181,0.088768,0.320912,0.171800,0.680658,1.672031,1.615311
7.950000,2.006712,2.013431,2.038334,2.031179,2.000821,1.974366,2.006879,1.979128,0.078073,0.111812,0.037300,0.087997,0.318131,0.171880,0.672399,1.681138,1.616976
7.966667,2.006659,2.012939,2.037880,2.031247,2.000844,1.973812,2.006791,1.978746,0.078432,0.111392,0.037541,0.087410,0.315676,0.170610,0.662394,1.684395,1.618121
7.983333,2.006602,2.012519,2.037138,2.031343,2.000858,1.973499,2.006944,1.978435,0.078794,0.111095,0.037863,0.086969,0.313560,0.169341,0.654208,1.681301,1.618924
8.000000,2.006585,2.012122,2.036589,2.031440,2.000881,1.973179,2.007066,1.978204,0.079195,0.110741,0.038110,0.086450,0.311813,0.168958,0.648713,1.678549,1.619551
8.016667,2.006609,2.011746,2.036205,2.031532,2.000910,1.972845,2.007138,1.978047,0.079588,0.110339,0.038267,0.085881,0.310395,0.169467,0.644931,1.676338,1.620098
8.033333,2.006638,2.011392,2.035898,2.031619,2.000943,1.972099,2.007139,1.977971,0.079932,0.109975,0.038357,0.085363,0.309249,0.170236,0.642420,1.674139,1.620595
8.050000,2.006664,2.011061,2.035603,2.031698,2.000979,1.970022,2.006966,1.977976,0.080268,0.109667,0.038421,0.084890,0.308304,0.171067,0.640925,1.671627,1.621060
8.066667,2.006694,2.010754,2.035314,2.031712,2.001008,1.968510,2.006864,1.977947,0.080579,0.109353,0.038486,0.084437,0.307185,0.171833,0.640185,1.668662,1.616528
8.083333,2.006783,2.010593,2.034986,2.031661,2.001022,1.967484,2.006801,1.978031,0.080858,0.108834,0.038241,0.083708,0.306400,0.172191,0.649939,1.666761,1.608116
8.100000,2.006865,2.010405,2.034867,2.031361,2.001053,1.966614,2.006783,1.978165,0.081128,0.108395,0.037936,0.083012,0.305692,0.172499,0.660220,1.665872,1.605392
8.116667,2.006998,2.009750,2.035334,2.030715,2.001103,1.965958,2.006770,1.977834,0.081389,0.108021,0.037674,0.082393,0.303545,0.172893,0.658496,1.665600,1.604335
8.133333,2.007150,2.009001,2.035795,2.030314,2.001136,1.965545,2.006752,1.977237,0.081617,0.107697,0.037438,0.081854,0.300896,0.173234,0.656813,1.665240,1.601546
8.150000,2.007284,2.008325,2.036184,2.029658,2.001188,1.965219,2.006728,1.976671,0.081811,0.107420,0.037233,0.081382,0.298523,0.173504,0.656120,1.665021,1.601826
8.166667,2.007404,2.007522,2.036265,2.029106,2.001232,1.964944,2.006721,1.976175,0.081985,0.107183,0.037042,0.080965,0.296503,0.173734,0.654530,1.666322,1.601356
8.183333,2.007564,2.006771,2.036411,2.028769,2.001259,1.964720,2.006695,1.975323,0.082139,0.106988,0.036900,0.080639,0.295203,0.173825,0.653762,1.666329,1.598813
8.200000,2.007732,2.006163,2.036460,2.028278,2.001303,1.964497,2.006670,1.974334,0.082263,0.106835,0.036764,0.080391,0.294142,0.173836,0.653667,1.667307,1.599798
8.216667,2.007852,2.005716,2.036529,2.027986,2.001328,1.964346,2.006647,1.973645,0.082353,0.106706,0.036671,0.080186,0.293399,0.173840,0.654055,1.667505,1.599024
8.233333,2.007935,2.005371,2.036587,2.027720,2.001351,1.964190,2.006616,1.973161,0.082400,0.106633,0.036594,0.080070,0.292922,0.173834,0.654447,1.668313,1.600084
8.250000,2.007982,2.005176,2.036611,2.027517,2.001369,1.964066,2.006588,1.972887,0.082427,0.106597,0.036550,0.080010,0.292643,0.173825,0.654840,1.668685,1.601072
8.266667,2.008007,2.005076,2.036624,2.027406,2.001379,1.963956,2.006563,1.972739,0.082443,0.106579,0.036525,0.079978,0.292496,0.173811,0.655166,1.668883,1.601600
8.283333,2.008022,2.005028,2.036631,2.027346,2.001385,1.963863,2.006541,1.972661,0.082453,0.106571,0.036512,0.079962,0.292421,0.173792,0.655504,1.668994,1.601878
8.300000,2.008030,2.005010,2.036636,2.027314,2.001388,1.963786,2.006523,1.972621,0.082459,0.106568,0.036503,0.079953,0.292385,0.173770,0.655877,1.669056,1.602024
8.316667,2.008035,2.005008,2.036638,2.027298,2.001390,1.963724,2.006506,1.972600,0.082463,0.106567,0.036498,0.079949,0.292369,0.173745,0.656296,1.669089,1.602101
8.333333,2.008039,2.005016,2.036639,2.027289,2.001391,1.963636,2.006481,1.972590,0.082466,0.106568,0.036495,0.079948,0.292365,0.173718,0.656777,1.669106,1.602140
8.350000,2.008042,2.005032,2.036639,2.027285,2.001392,1.963550,2.006455,1.972586,0.082469,0.106570,0.036492,0.079947,0.292368,0.173689,0.657341,1.669114,1.602158
8.366667,2.008045,2.005054,2.036639,2.027283,2.001392,1.963492,2.006437,1.972587,0.082471,0.106572,0.036489,0.079948,0.292375,0.173660,0.658010,1.669119,1.602165
8.383333,2.008049,2.005082,2.036639,2.027282,2.001392,1.963461,2.006428,1.972589,0.082472,0.106572,0.036486,0.079950,0.292385,0.173632,0.658803,1.669122,1.602166
8.400000,2.008055,2.005117,2.036639,2.027282,2.001392,1.963444,2.006423,1.972593,0.082472,0.106573,0.036484,0.079952,0.292398,0.173610,0.659732,1.669125,1.602164
8.416667,2.008061,2.005158,2.036639,2.027282,2.001392,1.963436,2.006420,1.972599,0.082472,0.106573,0.036481,0.079955,0.292414,0.173597,0.660805,1.669128,1.602161
8.433333,2.008070,2.005205,2.036639,2.027281,2.001391,1.963431,2.006418,1.972607,0.082471,0.106572,0.036479,0.079958,0.292432,0.173599,0.662016,1.669132,1.602156
8.450000,2.008078,2.005490,2.036535,2.027284,2.001392,1.963428,2.006417,1.972614,0.082472,0.106574,0.036509,0.079959,0.292451,0.173620,0.663196,1.665924,1.602160
8.466667,2.008087,2.006071,2.035964,2.027289,2.001393,1.963427,2.006416,1.972621,0.082475,0.106577,0.036649,0.079959,0.292471,0.173664,0.664269,1.653764,1.602173
8.483333,2.008101,2.006800,2.035400,2.027294,2.001395,1.963426,2.006415,1.972632,0.082482,0.106589,0.036654,0.079962,0.292499,0.173761,0.670665,1.640491,1.602195
8.500000,2.008136,2.008201,2.034665,2.027304,2.001399,1.963424,2.006413,1.972655,0.082503,0.106627,0.036363,0.079976,0.292555,0.174022,0.691845,1.619628,1.602243
8.516667,2.008172,2.009606,2.033919,2.027314,2.001402,1.963422,2.006411,1.972679,0.082525,0.106666,0.036104,0.079988,0.292610,0.174337,0.712691,1.597188,1.602299
8.533333,2.008186,2.011004,2.033191,2.027325,2.001405,1.963420,2.006408,1.972780,0.082547,0.106703,0.035864,0.079970,0.294573,0.174274,0.733699,1.574072,1.602359
8.550000,2.008158,2.012384,2.032500,2.027332,2.001400,1.965845,2.006446,1.973041,0.082517,0.106568,0.035677,0.079807,0.300322,0.173449,0.755017,1.551028,1.602423
8.566667,2.008068,2.013678,2.031809,2.027339,2.001393,1.968489,2.006493,1.973886,0.082486,0.106430,0.035538,0.079661,0.304931,0.172024,0.774843,1.527942,1.602491
8.583333,2.007844,2.014801,2.031071,2.027060,2.001389,1.968719,2.006605,1.976002,0.082497,0.106366,0.035467,0.079546,0.308815,0.168805,0.790518,1.504804,1.602764
8.600000,2.007695,2.015505,2.030597,2.026164,2.001351,1.967820,2.006566,1.977471,0.082695,0.106401,0.035501,0.079478,0.313112,0.165866,0.799848,1.485649,1.603450
8.616667,2.007591,2.015744,2.030518,2.025328,2.001318,1.968237,2.006334,1.978700,0.083310,0.106670,0.035787,0.079342,0.320547,0.162736,0.804191,1.474511,1.604023
8.633333,2.007515,2.015871,2.030541,2.024582,2.001290,1.969108,2.006155,1.979227,0.083434,0.106660,0.036082,0.079274,0.328533,0.160090,0.808371,1.466662,1.604539
8.650000,2.007515,2.016013,2.030604,2.023873,2.001240,1.970530,2.006175,1.977552,0.082805,0.106172,0.036660,0.078963,0.335714,0.157919,0.811645,1.459994,1.605102
8.666667,2.007505,2.016093,2.030705,2.022681,2.001141,1.972354,2.006321,1.975766,0.082338,0.105641,0.037621,0.078213,0.342032,0.156033,0.814332,1.454093,1.573668
